LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/2/2021;"13";"9";"16";"11";"90";"19";"13";"21";"0";"1001";"0";"0";""
Lecce;2/2/2021;"11";"8";"15";"11";"97";"11";"6";"15";"0";"1010";"0";"0";"pioggia nebbia "
Lecce;3/2/2021;"12";"8";"17";"10";"92";"10";"6";"13";"0";"1017";"0";"0";"nebbia "
Lecce;4/2/2021;"13";"10";"18";"12";"95";"15";"11";"18";"0";"1018";"0";"0";"nebbia "
Lecce;5/2/2021;"13";"9";"16";"12";"93";"19";"11";"22";"0";"1019";"0";"0";""
Lecce;6/2/2021;"15";"12";"18";"13";"91";"15";"11";"21";"0";"1016";"0";"0";""
Lecce;7/2/2021;"16";"14";"18";"14";"91";"21";"30";"44";"0";"1008";"0";"0";""
Lecce;8/2/2021;"14";"11";"16";"11";"86";"13";"23";"41";"0";"1001";"0";"0";"pioggia "
Lecce;9/2/2021;"14";"10";"17";"11";"85";"18";"21";"39";"0";"1008";"0";"0";"pioggia "
Lecce;10/2/2021;"14";"10";"17";"12";"89";"16";"22";"35";"0";"1009";"0";"0";"pioggia "
Lecce;11/2/2021;"13";"9";"15";"10";"86";"13";"15";"31";"0";"1008";"0";"0";"pioggia "
Lecce;12/2/2021;"10";"8";"12";"5";"74";"18";"13";"24";"0";"1020";"0";"0";""
Lecce;13/2/2021;"7";"5";"8";"7";"96";"10";"16";"30";"0";"1017";"0";"0";"pioggia "
Lecce;14/2/2021;"4";"2";"5";"3";"71";"15";"32";"44";"0";"1021";"0";"0";"pioggia neve "
Lecce;15/2/2021;"6";"3";"8";"0";"51";"19";"31";"44";"0";"1028";"0";"0";""
Lecce;16/2/2021;"6";"1";"10";"4";"79";"19";"14";"28";"0";"1027";"0";"0";"pioggia "
Lecce;17/2/2021;"8";"0";"14";"5";"79";"20";"4";"15";"0";"1023";"0";"0";""
Lecce;18/2/2021;"10";"5";"14";"7";"85";"18";"11";"21";"0";"1023";"0";"0";""
Lecce;19/2/2021;"6";"3";"15";"5";"97";"5";"3";"5";"0";"1026";"0";"0";"nebbia "
Lecce;20/2/2021;"11,3";"6,8";"16,7";"8,2";"83";"0";"6";"0";"19";"0";"1025";"0";""
Lecce;21/2/2021;"10,2";"6,1";"15,2";"7,5";"84";"0";"7";"0";"29";"0";"1027";"0";""
Lecce;22/2/2021;"11";"4";"18";"8";"86";"12";"4";"17";"0";"1031";"0";"0";"nebbia "
Lecce;23/2/2021;"10";"4";"15";"9";"93";"10";"15";"28";"0";"1033";"0";"0";"nebbia "
Lecce;24/2/2021;"13";"10";"16";"10";"87";"9";"16";"24";"0";"1031";"0";"0";""
Lecce;25/2/2021;"13";"6";"20";"11";"90";"5";"6";"13";"0";"1030";"0";"0";"nebbia "
Lecce;26/2/2021;"13";"8";"18";"10";"85";"4";"8";"17";"0";"1027";"0";"0";"nebbia "
Lecce;27/2/2021;"11";"4";"18";"9";"86";"9";"7";"17";"0";"1021";"0";"0";""
Lecce;28/2/2021;"12";"7";"15";"7";"72";"17";"21";"37";"0";"1024";"0";"0";""
