LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/5/2024;"21";"17";"26";"16";"79";"19";"20";"35";"0";"1013";"0";"0";"pioggia temporale "
Lecce;2/5/2024;"20";"17";"24";"16";"77";"18";"13";"30";"0";"1012";"0";"0";"pioggia temporale "
Lecce;3/5/2024;"17";"13";"22";"11";"73";"19";"16";"31";"0";"1013";"0";"0";""
Lecce;4/5/2024;"17";"11";"22";"12";"76";"19";"19";"39";"0";"1013";"0";"0";""
Lecce;5/5/2024;"19";"13";"24";"15";"78";"19";"10";"17";"0";"1016";"0";"0";""
Lecce;6/5/2024;"20";"13";"26";"13";"71";"19";"12";"22";"0";"1016";"0";"0";""
Lecce;7/5/2024;"20";"15";"25";"17";"85";"20";"16";"26";"0";"1015";"0";"0";""
Lecce;8/5/2024;"21";"17";"28";"18";"82";"19";"10";"22";"0";"1013";"0";"0";""
Lecce;9/5/2024;"20";"19";"25";"19";"91";"18";"15";"26";"0";"1012";"0";"0";"pioggia "
Lecce;10/5/2024;"21";"17";"26";"16";"74";"21";"18";"31";"0";"1012";"0";"0";""
Lecce;11/5/2024;"20";"15";"24";"14";"70";"20";"17";"30";"0";"1014";"0";"0";""
Lecce;12/5/2024;"19";"11";"26";"12";"68";"18";"5";"15";"0";"1017";"0";"0";""
Lecce;13/5/2024;"20";"12";"27";"15";"76";"19";"8";"22";"0";"1015";"0";"0";"pioggia "
Lecce;14/5/2024;"21";"17";"25";"18";"88";"18";"20";"33";"0";"1012";"0";"0";""
Lecce;15/5/2024;"21";"20";"24";"19";"88";"21";"0";"0";"0";"1012";"0";"0";"pioggia "
Lecce;16/5/2024;"23";"20";"29";"19";"81";"20";"14";"42";"0";"1009";"0";"0";"pioggia "
Lecce;17/5/2024;"24";"20";"30";"21";"85";"10";"0";"0";"0";"1011";"0";"0";""
Lecce;18/5/2024;"23";"19";"31";"20";"85";"7";"0";"0";"0";"1013";"0";"0";"pioggia "
Lecce;19/5/2024;"23";"20";"29";"21";"88";"12";"0";"0";"0";"1012";"0";"0";"nebbia "
Lecce;20/5/2024;"24";"20";"28";"19";"78";"14";"0";"0";"0";"1010";"0";"0";"nebbia "
Lecce;21/5/2024;"23";"21";"26";"17";"89";"14";"0";"0";"0";"1009";"0";"0";""
Lecce;22/5/2024;"22";"17";"27";"14";"62";"20";"0";"0";"0";"1013";"0";"0";""
Lecce;23/5/2024;"21";"14";"26";"13";"63";"22";"0";"0";"0";"1016";"0";"0";""
Lecce;24/5/2024;"21";"15";"27";"14";"66";"20";"0";"0";"0";"1017";"0";"0";""
Lecce;25/5/2024;"21";"13";"29";"15";"71";"20";"0";"0";"0";"1015";"0";"0";"pioggia temporale "
Lecce;26/5/2024;"19";"15";"24";"16";"81";"20";"0";"0";"0";"1015";"0";"0";""
Lecce;27/5/2024;"20";"13";"25";"16";"79";"21";"0";"0";"0";"1017";"0";"0";""
Lecce;28/5/2024;"20";"14";"25";"16";"78";"19";"0";"0";"0";"1015";"0";"0";"pioggia temporale "
Lecce;29/5/2024;"20";"14";"25";"17";"84";"15";"0";"0";"0";"1013";"0";"0";"pioggia temporale "
Lecce;30/5/2024;"21";"15";"27";"17";"80";"19";"0";"0";"0";"1010";"0";"0";"pioggia temporale "
Lecce;31/5/2024;"22";"19";"26";"19";"84";"20";"0";"0";"0";"1011";"0";"0";""
