LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/2/2020;"10";"3";"17";"6";"80";"19";"3";"8";"0";"1021";"0";"0";""
Lecce;2/2/2020;"13";"7";"18";"10";"83";"20";"4";"11";"0";"1020";"0";"0";""
Lecce;3/2/2020;"12";"7";"19";"10";"87";"16";"7";"15";"0";"1018";"0";"0";""
Lecce;4/2/2020;"12";"6";"17";"10";"85";"13";"16";"28";"0";"1008";"0";"0";"nebbia "
Lecce;5/2/2020;"9";"8";"10";"3";"64";"22";"38";"48";"0";"1001";"0";"0";"pioggia "
Lecce;6/2/2020;"7";"3";"9";"1";"54";"21";"35";"48";"0";"1015";"0";"0";""
Lecce;7/2/2020;"6";"0";"11";"2";"71";"21";"17";"35";"0";"1023";"0";"0";""
Lecce;8/2/2020;"6";"0";"13";"3";"79";"24";"5";"15";"0";"1027";"0";"0";""
Lecce;9/2/2020;"8";"1";"14";"5";"84";"18";"7";"17";"0";"1031";"0";"0";""
Lecce;10/2/2020;"10";"5";"15";"8";"85";"18";"12";"22";"0";"1025";"0";"0";""
Lecce;11/2/2020;"15";"10";"20";"11";"81";"21";"19";"31";"0";"1014";"0";"0";""
Lecce;12/2/2020;"12";"6";"19";"9";"83";"21";"9";"18";"0";"1016";"0";"0";""
Lecce;13/2/2020;"10";"3";"18";"6";"79";"17";"7";"17";"0";"1022";"0";"0";""
Lecce;14/2/2020;"12";"9";"15";"10";"89";"12";"17";"33";"0";"1016";"0";"0";"pioggia "
Lecce;15/2/2020;"11";"7";"14";"6";"73";"19";"21";"37";"0";"1022";"0";"0";""
Lecce;16/2/2020;"9";"3";"15";"5";"79";"20";"11";"18";"0";"1028";"0";"0";""
Lecce;17/2/2020;"7";"0";"16";"5";"83";"14";"4";"13";"0";"1027";"0";"0";"nebbia "
Lecce;18/2/2020;"8";"1";"15";"6";"89";"12";"7";"21";"0";"1022";"0";"0";"nebbia "
Lecce;19/2/2020;"10";"5";"16";"8";"85";"17";"8";"18";"0";"1019";"0";"0";"pioggia temporale "
Lecce;20/2/2020;"9";"6";"12";"5";"74";"20";"23";"39";"0";"1017";"0";"0";"pioggia "
Lecce;21/2/2020;"7";"2";"12";"3";"74";"18";"12";"21";"0";"1022";"0";"0";""
Lecce;22/2/2020;"8";"3";"11";"2";"64";"20";"19";"30";"0";"1027";"0";"0";""
Lecce;23/2/2020;"8";"1";"16";"3";"73";"23";"9";"18";"0";"1027";"0";"0";""
Lecce;24/2/2020;"10";"3";"17";"7";"81";"20";"8";"18";"0";"1020";"0";"0";""
Lecce;25/2/2020;"12";"5";"19";"9";"81";"13";"18";"37";"0";"1015";"0";"0";"nebbia "
Lecce;26/2/2020;"15";"13";"18";"11";"75";"21";"20";"30";"0";"1006";"0";"0";""
Lecce;27/2/2020;"10";"4";"14";"4";"66";"18";"23";"41";"0";"1010";"0";"0";"pioggia temporale "
Lecce;28/2/2020;"10";"5";"15";"6";"78";"18";"19";"33";"0";"1013";"0";"0";"pioggia "
Lecce;29/2/2020;"8";"2";"14";"3";"68";"19";"10";"17";"0";"1020";"0";"0";""
