LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/4/2021;"11,5";"8,8";"15,2";"5,5";"67";"0";"7";"0";"31";"0";"1019";"0";""
Potenza;2/4/2021;"11,3";"8,4";"15,3";"7,1";"75";"0";"10";"0";"33";"0";"1016";"0";""
Potenza;3/4/2021;"10,5";"7,4";"14,5";"6,1";"75";"0";"11";"0";"49";"0";"1010";"0,5";"pioggia "
Potenza;4/4/2021;"4,4";"1,3";"6,8";"2,2";"85";"0";"12";"0";"38";"0";"1014";"1,4";"pioggia "
Potenza;5/4/2021;"5,5";"1,6";"10,2";"0,9";"73";"0";"6";"0";"31";"0";"1013";"0";""
Potenza;6/4/2021;"6,8";"4";"10";"4";"81";"0";"26";"0";"76";"0";"1004";"0,9";"pioggia "
Potenza;7/4/2021;"0,8";"-1,1";"3";"0";"94";"0";"9";"0";"55";"0";"1012";"6,7";"pioggia neve "
Potenza;8/4/2021;"2,4";"-1,7";"6,5";"-4,7";"61";"0";"9";"0";"43";"0";"1025";"0";"neve "
Potenza;9/4/2021;"6,1";"3,3";"9,9";"-4,9";"47";"0";"3";"0";"20";"0";"1028";"0";""
Potenza;10/4/2021;"7,8";"3,7";"12,5";"1,1";"63";"0";"6";"0";"21";"0";"1024";"0";""
Potenza;11/4/2021;"10,5";"7,5";"14,5";"2,4";"59";"0";"4";"0";"21";"0";"1020";"0";""
Potenza;12/4/2021;"9,7";"8,1";"12,3";"6";"79";"0";"9";"0";"42";"0";"1019";"3";"pioggia "
Potenza;13/4/2021;"6,7";"3";"9";"5,3";"90";"0";"19";"0";"68";"0";"1016";"1,2";"pioggia "
Potenza;14/4/2021;"3,5";"1,8";"5,7";"0,3";"80";"0";"8";"0";"33";"0";"1021";"0";""
Potenza;15/4/2021;"5,2";"2,5";"8,4";"-0,3";"67";"0";"5";"0";"28";"0";"1020";"0";""
Potenza;16/4/2021;"3,5";"2,5";"5";"1,1";"84";"0";"12";"0";"41";"0";"1017";"6,6";"pioggia neve "
Potenza;17/4/2021;"4,5";"2,7";"7,2";"1,9";"83";"0";"8";"0";"36";"0";"1012";"1,5";"pioggia neve "
Potenza;18/4/2021;"5,3";"4,1";"6,9";"3,9";"90";"0";"3";"0";"30";"0";"1014";"10,6";"pioggia "
Potenza;19/4/2021;"5";"3,1";"7,4";"3,7";"91";"0";"5";"0";"31";"0";"1014";"5,3";"pioggia neve "
Potenza;20/4/2021;"5,4";"2,9";"8,3";"2,6";"82";"0";"9";"0";"41";"0";"1017";"0,6";"pioggia "
Potenza;21/4/2021;"8,6";"4,2";"12,1";"2,4";"65";"0";"5";"0";"21";"0";"1018";"0";""
Potenza;22/4/2021;"9,3";"8,1";"10,6";"6,9";"85";"0";"5";"0";"37";"0";"1017";"7,3";"pioggia "
Potenza;23/4/2021;"8,2";"7,2";"9,6";"7,4";"94";"0";"11";"0";"41";"0";"1019";"10,9";"pioggia "
Potenza;24/4/2021;"8";"6,3";"10";"5,5";"84";"0";"15";"0";"48";"0";"1019";"13,9";"pioggia "
Potenza;25/4/2021;"11,2";"8,6";"15,6";"1,5";"52";"0";"6";"0";"35";"0";"1017";"0";""
Potenza;26/4/2021;"13";"9";"17,6";"2,5";"49";"0";"7";"0";"35";"0";"1013";"0";""
Potenza;27/4/2021;"12,6";"9,5";"16,4";"7,4";"71";"0";"8";"0";"37";"0";"1006";"0";""
Potenza;28/4/2021;"11,8";"9";"16";"8,6";"81";"0";"8";"0";"48";"0";"1008";"0";""
Potenza;29/4/2021;"14,7";"10,3";"18,2";"9,2";"69";"0";"7";"0";"47";"0";"1012";"0";""
Potenza;30/4/2021;"18,3";"14,5";"22,8";"8,9";"54";"0";"6";"0";"22";"0";"1011";"0";""
