LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/1/2023;"10";"6";"15";"8";"89";"6";"5";"11";"0";"1031";"0";"0";"nebbia "
Lecce;2/1/2023;"8";"5";"13";"7";"92";"1";"3";"11";"0";"1030";"0";"0";"nebbia "
Lecce;3/1/2023;"9";"6";"14";"8";"90";"7";"6";"15";"0";"1029";"0";"0";"nebbia "
Lecce;4/1/2023;"9";"5";"14";"7";"88";"14";"12";"22";"0";"1027";"0";"0";"nebbia "
Lecce;5/1/2023;"10";"6";"14";"8";"88";"11";"6";"15";"0";"1024";"0";"0";"nebbia "
Lecce;6/1/2023;"8";"3";"14";"6";"89";"8";"8";"22";"0";"1023";"0";"0";"nebbia "
Lecce;7/1/2023;"8";"4";"14";"6";"89";"6";"8";"21";"0";"1023";"0";"0";"nebbia "
Lecce;8/1/2023;"8";"2";"14";"6";"86";"10";"6";"11";"0";"1022";"0";"0";"nebbia "
Lecce;9/1/2023;"11";"6";"14";"10";"91";"15";"20";"39";"0";"1013";"0";"0";"pioggia "
Lecce;10/1/2023;"10";"8";"12";"6";"80";"19";"16";"30";"0";"1008";"0";"0";"pioggia "
Lecce;11/1/2023;"8";"6";"11";"6";"85";"14";"17";"28";"0";"1015";"0";"0";"pioggia "
Lecce;12/1/2023;"7";"4";"11";"5";"84";"20";"10";"18";"0";"1018";"0";"0";""
Lecce;13/1/2023;"7";"3";"13";"4";"85";"17";"7";"21";"0";"1019";"0";"0";""
Lecce;14/1/2023;"7";"2";"13";"6";"89";"16";"9";"22";"0";"1019";"0";"0";"pioggia "
Lecce;15/1/2023;"7";"1";"13";"4";"81";"18";"8";"11";"0";"1018";"0";"0";""
Lecce;16/1/2023;"11";"5";"15";"9";"90";"20";"18";"39";"0";"1008";"0";"0";"pioggia "
Lecce;17/1/2023;"14";"11";"15";"12";"91";"14";"28";"44";"0";"1001";"0";"0";""
Lecce;18/1/2023;"15";"14";"16";"13";"87";"12";"29";"41";"0";"1001";"0";"0";""
Lecce;19/1/2023;"12";"8";"15";"10";"90";"20";"14";"35";"0";"1004";"0";"0";"pioggia temporale "
Lecce;20/1/2023;"9";"6";"11";"6";"82";"20";"15";"28";"0";"1005";"0";"0";"pioggia "
Lecce;21/1/2023;"10";"5";"13";"7";"82";"19";"16";"35";"0";"1006";"0";"0";"pioggia temporale "
Lecce;22/1/2023;"8";"4";"12";"7";"92";"15";"14";"30";"0";"1013";"0";"0";"pioggia "
Lecce;23/1/2023;"10";"5";"13";"7";"84";"17";"14";"24";"0";"1017";"0";"0";"pioggia "
Lecce;24/1/2023;"8";"2";"15";"6";"89";"20";"5";"13";"0";"1024";"0";"0";""
Lecce;25/1/2023;"10";"6";"13";"9";"94";"11";"15";"26";"0";"1017";"0";"0";"pioggia temporale "
Lecce;26/1/2023;"9";"5";"10";"8";"95";"17";"13";"22";"0";"1007";"0";"0";"pioggia temporale "
Lecce;27/1/2023;"6";"2";"12";"5";"92";"17";"7";"15";"0";"1004";"0";"0";""
Lecce;28/1/2023;"7";"4";"12";"5";"86";"20";"11";"18";"0";"1012";"0";"0";""
Lecce;29/1/2023;"7";"3";"11";"4";"82";"20";"16";"28";"0";"1017";"0";"0";""
Lecce;30/1/2023;"7";"4";"10";"5";"91";"19";"13";"28";"0";"1017";"0";"0";"pioggia "
Lecce;31/1/2023;"7";"3";"11";"3";"69";"20";"19";"33";"0";"1017";"0";"0";"pioggia "
