LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/2/2025;"6,9";"1,9";"11,7";"3,8";"80";"58805";"3";"0";"7";"1023";"0";"0,1";"pioggia "
Potenza;2/2/2025;"6,7";"4,2";"8,8";"6,1";"96";"3914";"3";"0";"7";"1016";"0";"8,6";"pioggia "
Potenza;3/2/2025;"6,9";"5,2";"9,1";"6";"94";"3541";"3";"0";"7";"1017";"0";"6";"pioggia "
Potenza;4/2/2025;"4,3";"1,6";"7,5";"2,6";"88";"39712";"4";"0";"7";"1026";"0";"0,3";"pioggia "
Potenza;5/2/2025;"3";"-0,2";"7,2";"1,3";"88";"31489";"3";"0";"6";"1031";"0";"0";"pioggia "
Potenza;6/2/2025;"3,4";"-1";"8,3";"1,5";"87";"51705";"3";"0";"6";"1029";"0";"0";"pioggia "
Potenza;7/2/2025;"6";"2";"9,8";"4,1";"87";"31666";"4";"0";"7";"1028";"0";"0,6";"pioggia "
Potenza;8/2/2025;"6,2";"4,2";"8,5";"5";"92";"30679";"4";"0";"7";"1028";"0";"2,2";"pioggia "
Potenza;9/2/2025;"4,3";"-0,1";"9";"2,1";"85";"35402";"3";"0";"5";"1027";"0";"0";""
Potenza;10/2/2025;"3,5";"0";"8,8";"0,2";"79";"63107";"1";"0";"4";"1026";"0";"0";""
Potenza;11/2/2025;"5,8";"-0,9";"11,2";"1,9";"75";"80001";"1";"0";"3";"1024";"0";"0";""
Potenza;12/2/2025;"5,7";"1,3";"10";"2,9";"82";"75091";"2";"0";"4";"1022";"0";"0,2";"pioggia "
Potenza;13/2/2025;"6";"0,9";"11,9";"3,1";"81";"80001";"2";"0";"5";"1018";"0";"0";"pioggia "
Potenza;14/2/2025;"6,5";"2,7";"11,3";"3,9";"83";"62311";"5";"0";"9";"1012";"0";"4,1";"pioggia "
Potenza;15/2/2025;"6";"4,5";"8";"5";"93";"8183";"3";"0";"10";"1009";"0";"10,1";"pioggia "
Potenza;16/2/2025;"5,7";"4,5";"6,6";"5,3";"97";"3868";"4";"0";"9";"1012";"0";"6,2";"pioggia "
Potenza;17/2/2025;"5,4";"3";"9,5";"4,2";"91";"9909";"2";"0";"5";"1016";"0";"1,2";"pioggia "
Potenza;18/2/2025;"4,6";"2,3";"8,4";"2,8";"87";"32529";"1";"0";"3";"1020";"0";"0,1";"pioggia "
Potenza;19/2/2025;"3,8";"2,3";"6";"1,8";"86";"46111";"2";"0";"4";"1026";"0";"0,5";"pioggia "
Potenza;20/2/2025;"3,7";"2,2";"5,1";"3";"94";"4513";"1";"0";"2";"1029";"0";"1,5";"pioggia "
Potenza;21/2/2025;"2,8";"-1";"8,1";"0,1";"82";"54245";"2";"0";"3";"1031";"0";"0";""
Potenza;22/2/2025;"4,7";"-1,6";"11,3";"1";"77";"80001";"1";"0";"3";"1028";"0";"0";""
Potenza;23/2/2025;"6,9";"0,6";"12,9";"3,1";"76";"80001";"1";"0";"4";"1029";"0";"0";""
Potenza;24/2/2025;"7,1";"2,6";"11,8";"4,4";"82";"51751";"3";"0";"6";"1027";"0";"2,9";"pioggia "
Potenza;25/2/2025;"6,8";"5,5";"9";"5,9";"93";"11716";"4";"0";"10";"1022";"0";"2,1";"pioggia "
Potenza;26/2/2025;"7,4";"5,1";"9,4";"6,1";"91";"15120";"4";"0";"11";"1016";"0";"9";"pioggia "
Potenza;27/2/2025;"6,4";"3,5";"8,4";"5,1";"91";"37019";"3";"0";"6";"1016";"0";"5,6";"pioggia "
Potenza;28/2/2025;"6,2";"2,3";"11";"4,3";"88";"32457";"3";"0";"6";"1020";"0";"0";""
