LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/2/2023;"4,1";"1";"7,4";"-0,7";"71";"0";"13";"0";"52";"0";"1023";"0";""
Potenza;2/2/2023;"5,3";"3";"9,2";"1,2";"75";"0";"9";"0";"38";"0";"1023";"0";""
Potenza;3/2/2023;"5,9";"2,7";"9,6";"-0,4";"64";"0";"10";"0";"55";"0";"1025";"0";""
Potenza;4/2/2023;"4,7";"-0,3";"9";"1,8";"82";"0";"16";"0";"57";"0";"1021";"0,7";"pioggia neve "
Potenza;5/2/2023;"-2,7";"-4,4";"-0,7";"-7";"72";"0";"23";"0";"78";"0";"1027";"1,9";"pioggia neve "
Potenza;6/2/2023;"-4,4";"-5,5";"-3,4";"-7,8";"78";"0";"18";"0";"64";"0";"1029";"1,7";"pioggia neve "
Potenza;7/2/2023;"-3,8";"-4,7";"-2,7";"-5,8";"86";"0";"13";"0";"47";"0";"1032";"3,4";"pioggia neve "
Potenza;8/2/2023;"-2";"-3,8";"0,3";"-5,7";"76";"0";"14";"0";"50";"0";"1032";"0,9";"pioggia neve "
Potenza;9/2/2023;"-2,2";"-2,5";"-1,8";"-3,2";"92";"0";"14";"0";"45";"0";"1031";"8,5";"pioggia neve "
Potenza;10/2/2023;"-0,9";"-2,3";"0,8";"-2";"91";"0";"10";"0";"39";"0";"1033";"0";"neve "
Potenza;11/2/2023;"1,8";"-0,7";"5,4";"-1,3";"80";"0";"5";"0";"20";"0";"1034";"0";""
Potenza;12/2/2023;"3,2";"1,5";"5,1";"-2,4";"69";"0";"9";"0";"39";"0";"1032";"1,5";"pioggia "
Potenza;13/2/2023;"3,7";"1,4";"6,6";"-0,8";"74";"0";"8";"0";"35";"0";"1035";"0,5";"pioggia "
Potenza;14/2/2023;"4,3";"1,9";"7,7";"-1,5";"66";"0";"8";"0";"36";"0";"1032";"0";""
Potenza;15/2/2023;"7,2";"4,5";"10,9";"-0,3";"59";"0";"5";"0";"21";"0";"1029";"0";""
Potenza;16/2/2023;"7";"4,7";"10,8";"1";"67";"0";"8";"0";"28";"0";"1030";"0";""
Potenza;17/2/2023;"5,7";"3,8";"9,6";"2,2";"78";"0";"7";"0";"23";"0";"1030";"0";""
Potenza;18/2/2023;"6";"3,5";"9,5";"2,8";"80";"0";"10";"0";"37";"0";"1030";"0";""
Potenza;19/2/2023;"7,2";"5,5";"9,4";"5,6";"90";"0";"16";"0";"53";"0";"1025";"0";""
Potenza;20/2/2023;"8,4";"6";"12,6";"4,7";"77";"0";"3";"0";"16";"0";"1025";"0";""
Potenza;21/2/2023;"8,1";"6,2";"11,7";"4,6";"78";"0";"8";"0";"31";"0";"1022";"0";""
Potenza;22/2/2023;"8,2";"5,3";"12,4";"3,7";"73";"0";"3";"0";"21";"0";"1017";"0";""
Potenza;23/2/2023;"8";"6,1";"11,2";"5";"81";"0";"2";"0";"15";"0";"1015";"1,8";"pioggia "
Potenza;24/2/2023;"9,3";"6";"13,3";"2,2";"62";"0";"8";"0";"36";"0";"1013";"0";""
Potenza;25/2/2023;"11";"9,1";"13,5";"2,3";"55";"0";"13";"0";"48";"0";"1004";"0";""
Potenza;26/2/2023;"7,2";"4,2";"9,3";"5,6";"89";"0";"16";"0";"66";"0";"999";"2,1";"pioggia "
Potenza;27/2/2023;"5,7";"3,8";"7,8";"3,6";"86";"0";"5";"0";"27";"0";"1011";"1,3";"pioggia "
Potenza;28/2/2023;"6";"4,5";"8,5";"5,5";"95";"0";"9";"0";"39";"0";"1015";"6,7";"pioggia "
