LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/5/2020;"11,5";"9,2";"14,7";"7,4";"75";"0";"20";"0";"67";"0";"1013";"0";""
Potenza;2/5/2020;"12";"10,5";"14,1";"9,9";"87";"0";"19";"0";"73";"0";"1009";"3,2";"pioggia "
Potenza;3/5/2020;"11,9";"7,8";"15,9";"9,4";"85";"0";"9";"0";"40";"0";"1012";"3,9";"pioggia "
Potenza;4/5/2020;"10,4";"6,7";"14,8";"4,2";"66";"0";"9";"0";"36";"0";"1018";"0";""
Potenza;5/5/2020;"13,7";"10,1";"17";"3,7";"50";"0";"13";"0";"49";"0";"1017";"0";""
Potenza;6/5/2020;"13,1";"9,9";"16,7";"7,8";"72";"0";"11";"0";"63";"0";"1013";"3,7";"pioggia "
Potenza;7/5/2020;"10";"7,8";"14,1";"5";"73";"0";"12";"0";"47";"0";"1019";"0";""
Potenza;8/5/2020;"13,1";"9,3";"18";"4,5";"56";"0";"5";"0";"21";"0";"1021";"0";""
Potenza;9/5/2020;"15,6";"12,1";"20,3";"6,6";"56";"0";"6";"0";"28";"0";"1017";"0";""
Potenza;10/5/2020;"15,8";"13,7";"18,7";"7,4";"59";"0";"4";"0";"20";"0";"1012";"0,5";"pioggia "
Potenza;11/5/2020;"15,1";"12,3";"18,3";"9,4";"69";"0";"13";"0";"50";"0";"1009";"0";""
Potenza;12/5/2020;"13,5";"10,8";"17,2";"9,2";"76";"0";"17";"0";"58";"0";"1013";"0";""
Potenza;13/5/2020;"19,5";"12,6";"24,2";"6,8";"44";"0";"9";"0";"52";"0";"1013";"0";""
Potenza;14/5/2020;"23";"19,1";"27,7";"6,5";"35";"0";"12";"0";"46";"0";"1009";"0";""
Potenza;15/5/2020;"19,5";"17";"22,5";"9,6";"53";"0";"14";"0";"61";"0";"1013";"0";""
Potenza;16/5/2020;"21,3";"18,1";"25";"7,5";"41";"0";"9";"0";"43";"0";"1016";"0";""
Potenza;17/5/2020;"20,2";"17,8";"22,3";"9,6";"51";"0";"6";"0";"31";"0";"1016";"0";""
Potenza;18/5/2020;"17,8";"14,3";"20,4";"10,1";"61";"0";"10";"0";"46";"0";"1015";"0";""
Potenza;19/5/2020;"14,4";"11,9";"16";"11,4";"82";"0";"6";"0";"59";"0";"1012";"8";"pioggia "
Potenza;20/5/2020;"12,9";"11,2";"14,7";"11,6";"91";"0";"6";"0";"27";"0";"1008";"41,4";"pioggia "
Potenza;21/5/2020;"11,4";"8,8";"15,2";"9,1";"84";"0";"14";"0";"58";"0";"1013";"7,8";"pioggia "
Potenza;22/5/2020;"13";"8,6";"17,4";"6,1";"64";"0";"10";"0";"43";"0";"1023";"0";""
Potenza;23/5/2020;"16,6";"12,4";"21,1";"8,6";"60";"0";"9";"0";"39";"0";"1025";"0";""
Potenza;24/5/2020;"16,7";"13,6";"20,8";"10,7";"68";"0";"11";"0";"45";"0";"1023";"0";""
Potenza;25/5/2020;"13,6";"10,7";"17";"7,2";"67";"0";"9";"0";"35";"0";"1024";"0,6";"pioggia "
Potenza;26/5/2020;"10,9";"7,8";"13,8";"4,4";"64";"0";"14";"0";"61";"0";"1023";"0";""
Potenza;27/5/2020;"10,1";"7,2";"13,7";"6,2";"78";"0";"13";"0";"51";"0";"1025";"1,8";"pioggia "
Potenza;28/5/2020;"11,9";"8,2";"15,8";"6,1";"69";"0";"10";"0";"41";"0";"1022";"0";""
Potenza;29/5/2020;"12,5";"9,7";"16,1";"7";"70";"0";"7";"0";"28";"0";"1018";"7,2";"pioggia "
Potenza;30/5/2020;"10,9";"9,7";"12,8";"8,8";"87";"0";"5";"0";"42";"0";"1015";"7,8";"pioggia "
Potenza;31/5/2020;"11,4";"9,4";"13,8";"8,5";"82";"0";"6";"0";"33";"0";"1015";"1,8";"pioggia "
