LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/5/2025;"18";"11";"22";"9";"57";"20";"0";"0";"0";"1018";"0";"0";""
Bari;2/5/2025;"19";"13";"23";"10";"57";"19";"0";"0";"0";"1019";"0";"0";""
Bari;3/5/2025;"20";"11";"26";"11";"59";"19";"0";"0";"0";"1017";"0";"0";""
Bari;4/5/2025;"21";"13";"28";"6";"40";"20";"0";"0";"0";"1011";"0";"0";""
Bari;5/5/2025;"21";"15";"27";"14";"65";"20";"0";"0";"0";"1008";"0";"0";"pioggia "
Bari;6/5/2025;"21";"17";"27";"12";"60";"17";"0";"0";"0";"1009";"0";"0";"pioggia temporale "
Bari;7/5/2025;"19";"12";"22";"12";"66";"20";"0";"0";"0";"1011";"0";"0";""
Bari;8/5/2025;"18";"13";"23";"9";"57";"19";"0";"0";"0";"1011";"0";"0";""
Bari;9/5/2025;"17";"12";"21";"12";"72";"20";"0";"0";"0";"1013";"0";"0";"pioggia "
Bari;10/5/2025;"18";"13";"21";"13";"73";"19";"0";"0";"0";"1016";"0";"0";""
Bari;11/5/2025;"16";"10";"21";"11";"70";"20";"0";"0";"0";"1014";"0";"0";"pioggia "
Bari;12/5/2025;"17";"10";"21";"12";"76";"19";"0";"0";"0";"1011";"0";"0";""
Bari;13/5/2025;"17";"10";"22";"12";"74";"20";"0";"0";"0";"1012";"0";"0";""
Bari;14/5/2025;"18";"12";"23";"11";"65";"20";"0";"0";"0";"1015";"0";"0";""
Bari;15/5/2025;"17";"13";"23";"12";"73";"16";"1";"18";"0";"1010";"0";"0";"pioggia "
Bari;16/5/2025;"16";"14";"19";"11";"73";"13";"0";"0";"0";"1006";"0";"0";"pioggia "
Bari;17/5/2025;"15";"11";"19";"6";"57";"21";"0";"0";"0";"1014";"0";"0";""
Bari;18/5/2025;"17";"11";"23";"8";"58";"21";"0";"0";"0";"1018";"0";"0";""
Bari;19/5/2025;"19";"12";"24";"10";"59";"20";"0";"0";"0";"1018";"0";"0";""
Bari;20/5/2025;"21";"14";"28";"10";"50";"20";"0";"15";"0";"1017";"0";"0";"pioggia "
Bari;21/5/2025;"22";"16";"29";"14";"66";"20";"0";"13";"0";"1011";"0";"0";"pioggia temporale "
Bari;22/5/2025;"20";"14";"24";"11";"58";"20";"0";"0";"0";"1011";"0";"0";""
Bari;23/5/2025;"21";"16";"27";"11";"56";"20";"0";"0";"0";"1009";"0";"0";""
Bari;24/5/2025;"18";"16";"21";"11";"62";"18";"1";"22";"0";"1012";"0";"0";""
Bari;25/5/2025;"17";"13";"20";"7";"51";"19";"7";"31";"0";"1013";"0";"0";""
Bari;26/5/2025;"19";"14";"24";"6";"45";"20";"0";"0";"0";"1016";"0";"0";""
Bari;27/5/2025;"20";"16";"24";"12";"61";"20";"0";"0";"0";"1016";"0";"0";"pioggia "
Bari;28/5/2025;"20";"15";"23";"13";"65";"20";"0";"0";"0";"1016";"0";"0";""
Bari;29/5/2025;"18";"16";"20";"14";"75";"18";"1";"24";"0";"1014";"0";"0";"pioggia "
Bari;30/5/2025;"20";"17";"21";"12";"61";"19";"0";"21";"0";"1018";"0";"0";""
Bari;31/5/2025;"20";"16";"23";"11";"58";"20";"0";"0";"0";"1019";"0";"0";""
