LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/4/2025;"13";"10";"17";"10";"82";"18";"0";"0";"0";"1005";"0";"0";"pioggia "
Bari;2/4/2025;"14";"11";"18";"10";"80";"20";"0";"0";"0";"1010";"0";"0";"pioggia "
Bari;3/4/2025;"14";"9";"18";"9";"71";"20";"0";"0";"0";"1018";"0";"0";""
Bari;4/4/2025;"13";"8";"17";"7";"68";"19";"0";"0";"0";"1017";"0";"0";""
Bari;5/4/2025;"13";"8";"17";"6";"65";"19";"0";"0";"0";"1011";"0";"0";""
Bari;6/4/2025;"11";"7";"18";"6";"74";"17";"2";"28";"0";"1009";"0";"0";"pioggia temporale "
Bari;7/4/2025;"9";"7";"10";"5";"44";"19";"2";"26";"0";"1018";"0";"0";"pioggia "
Bari;8/4/2025;"10";"8";"13";"2";"47";"21";"0";"21";"0";"1022";"0";"0";""
Bari;9/4/2025;"10";"5";"14";"3";"63";"20";"0";"0";"0";"1022";"0";"0";"pioggia temporale "
Bari;10/4/2025;"10";"4";"15";"5";"72";"18";"0";"0";"0";"1020";"0";"0";""
Bari;11/4/2025;"14";"9";"19";"5";"57";"20";"0";"0";"0";"1019";"0";"0";""
Bari;12/4/2025;"15";"9";"20";"7";"58";"20";"0";"0";"0";"1016";"0";"0";""
Bari;13/4/2025;"17";"12";"23";"8";"57";"19";"2";"17";"0";"1016";"0";"0";""
Bari;14/4/2025;"17";"15";"19";"13";"78";"20";"7";"26";"0";"1014";"0";"0";"pioggia "
Bari;15/4/2025;"18";"17";"21";"12";"70";"19";"17";"26";"0";"1012";"0";"0";""
Bari;16/4/2025;"18";"16";"21";"13";"71";"21";"13";"41";"0";"1013";"0";"0";"pioggia "
Bari;17/4/2025;"17";"14";"19";"11";"66";"16";"8";"37";"0";"1010";"0";"0";"pioggia "
Bari;18/4/2025;"15";"9";"20";"7";"62";"19";"0";"0";"0";"1015";"0";"0";""
Bari;19/4/2025;"14";"8";"18";"8";"64";"21";"0";"0";"0";"1015";"0";"0";""
Bari;20/4/2025;"16";"9";"22";"8";"61";"19";"0";"0";"0";"1013";"0";"0";""
Bari;21/4/2025;"15";"8";"20";"10";"74";"20";"0";"0";"0";"1011";"0";"0";""
Bari;22/4/2025;"16";"11";"21";"11";"77";"19";"0";"0";"0";"1013";"0";"0";""
Bari;23/4/2025;"16";"10";"21";"12";"77";"18";"0";"0";"0";"1013";"0";"0";"pioggia "
Bari;24/4/2025;"15";"11";"21";"12";"80";"20";"0";"0";"0";"1010";"0";"0";"pioggia "
Bari;25/4/2025;"16";"11";"22";"10";"72";"15";"0";"0";"0";"1010";"0";"0";"pioggia temporale "
Bari;26/4/2025;"16";"13";"18";"13";"84";"18";"0";"0";"0";"1012";"0";"0";"pioggia "
Bari;27/4/2025;"16";"12";"20";"13";"80";"21";"0";"0";"0";"1017";"0";"0";""
Bari;28/4/2025;"16";"13";"20";"14";"88";"18";"0";"0";"0";"1021";"0";"0";""
Bari;29/4/2025;"17";"12";"21";"13";"78";"20";"0";"0";"0";"1020";"0";"0";""
Bari;30/4/2025;"17";"11";"21";"11";"71";"19";"0";"0";"0";"1018";"0";"0";""
