LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/7/2023;"18,4";"15,7";"21,4";"15,2";"82";"0";"18";"0";"59";"0";"1010";"0";""
Potenza;2/7/2023;"18,9";"15,3";"22,6";"14,4";"76";"0";"9";"0";"35";"0";"1011";"1,6";"pioggia "
Potenza;3/7/2023;"20,1";"17,2";"24,6";"15,9";"77";"0";"9";"0";"39";"0";"1014";"1,1";"pioggia "
Potenza;4/7/2023;"20";"17,1";"24,1";"15,3";"75";"0";"8";"0";"39";"0";"1015";"0";""
Potenza;5/7/2023;"20,6";"18";"24,4";"16,6";"78";"0";"7";"0";"34";"0";"1015";"0,8";"pioggia "
Potenza;6/7/2023;"21,8";"18,5";"26,5";"15,6";"69";"0";"8";"0";"33";"0";"1016";"0";""
Potenza;7/7/2023;"21,8";"18,8";"25,9";"16,5";"73";"0";"6";"0";"31";"0";"1020";"0";""
Potenza;8/7/2023;"23,4";"18,9";"27,8";"14,2";"57";"0";"5";"0";"25";"0";"1021";"0";""
Potenza;9/7/2023;"24,3";"21,2";"28,3";"12";"47";"0";"6";"0";"31";"0";"1021";"0";""
Potenza;10/7/2023;"25";"21,1";"29,3";"11,4";"42";"0";"5";"0";"27";"0";"1021";"0";""
Potenza;11/7/2023;"26,5";"22,9";"31,2";"13,6";"47";"0";"4";"0";"23";"0";"1019";"0";""
Potenza;12/7/2023;"26,2";"23";"30,6";"14,2";"49";"0";"9";"0";"36";"0";"1019";"0";""
Potenza;13/7/2023;"26";"23,3";"30,2";"11,5";"40";"0";"14";"0";"46";"0";"1017";"0";""
Potenza;14/7/2023;"24,7";"21,5";"29,5";"11,3";"43";"0";"9";"0";"39";"0";"1017";"0";""
Potenza;15/7/2023;"25,5";"21,4";"30,7";"12,6";"46";"0";"5";"0";"33";"0";"1017";"0";""
Potenza;16/7/2023;"27,7";"23,1";"32,7";"13,6";"43";"0";"4";"0";"22";"0";"1017";"0";""
Potenza;17/7/2023;"29,2";"25,9";"34,4";"15,3";"44";"0";"5";"0";"26";"0";"1018";"0";""
Potenza;18/7/2023;"28,8";"25,4";"33,2";"14,7";"43";"0";"7";"0";"36";"0";"1017";"0";""
Potenza;19/7/2023;"28,2";"24,7";"33,2";"15,8";"49";"0";"9";"0";"34";"0";"1014";"0";""
Potenza;20/7/2023;"27,5";"24,3";"32,4";"13,5";"44";"0";"10";"0";"40";"0";"1011";"0";""
Potenza;21/7/2023;"27,4";"23,9";"31,9";"14,9";"48";"0";"11";"0";"47";"0";"1013";"0";""
Potenza;22/7/2023;"27,3";"24,1";"31,8";"13,3";"44";"0";"15";"0";"58";"0";"1016";"0";""
Potenza;23/7/2023;"26,4";"23,5";"30,5";"14,9";"50";"0";"13";"0";"63";"0";"1017";"0";""
Potenza;24/7/2023;"29,8";"25";"34,8";"9,4";"29";"0";"13";"0";"51";"0";"1014";"0";""
Potenza;25/7/2023;"28,8";"21,8";"33,7";"11,6";"39";"0";"20";"0";"69";"0";"1008";"0";""
Potenza;26/7/2023;"19,8";"16,2";"22,8";"13,8";"69";"0";"23";"0";"68";"0";"1009";"0";""
Potenza;27/7/2023;"19,9";"16";"24,5";"13,4";"69";"0";"7";"0";"30";"0";"1015";"0";""
Potenza;28/7/2023;"21,3";"17,9";"25,9";"13,1";"61";"0";"9";"0";"42";"0";"1016";"0";""
Potenza;29/7/2023;"23,6";"19,1";"29,2";"13,1";"53";"0";"6";"0";"36";"0";"1014";"0";""
Potenza;30/7/2023;"23,9";"20,9";"28,5";"15,3";"60";"0";"10";"0";"41";"0";"1014";"0";""
Potenza;31/7/2023;"23";"20,1";"27,1";"15,6";"65";"0";"5";"0";"29";"0";"1013";"1,3";"pioggia "
