LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/10/2021;"16,2";"14,4";"20";"12,2";"79";"0";"7";"0";"31";"0";"1022";"0";""
Potenza;2/10/2021;"16,9";"14,6";"20,6";"9,7";"64";"0";"4";"0";"28";"0";"1019";"0";""
Potenza;3/10/2021;"16,9";"14,5";"20,5";"9,1";"61";"0";"3";"0";"21";"0";"1019";"0";""
Potenza;4/10/2021;"18,6";"15,8";"23,1";"9,1";"56";"0";"3";"0";"17";"0";"1020";"0";""
Potenza;5/10/2021;"16,7";"14,8";"19,2";"11,9";"74";"0";"11";"0";"55";"0";"1019";"1,2";"pioggia "
Potenza;6/10/2021;"15,5";"13,1";"18,8";"11,3";"77";"0";"12";"0";"43";"0";"1015";"0";""
Potenza;7/10/2021;"13,1";"11,3";"15,8";"7,6";"70";"0";"7";"0";"44";"0";"1007";"1";"pioggia "
Potenza;8/10/2021;"12,6";"10,9";"15,7";"8,1";"75";"0";"4";"0";"29";"0";"1010";"1,6";"pioggia "
Potenza;9/10/2021;"10,8";"9";"12,2";"10,1";"95";"0";"9";"0";"41";"0";"1016";"11,1";"pioggia "
Potenza;10/10/2021;"7,7";"6,2";"8,8";"7,7";"98";"0";"6";"0";"28";"0";"1014";"10,4";"pioggia "
Potenza;11/10/2021;"8,1";"5,8";"10,9";"5,5";"84";"0";"6";"0";"30";"0";"1014";"3,2";"pioggia "
Potenza;12/10/2021;"9,2";"7,7";"10,7";"7";"86";"0";"10";"0";"41";"0";"1014";"1,6";"pioggia "
Potenza;13/10/2021;"8,7";"6";"11,1";"4,8";"76";"0";"9";"0";"36";"0";"1014";"0,9";"pioggia "
Potenza;14/10/2021;"5,9";"4,8";"8,2";"2,9";"81";"0";"16";"0";"57";"0";"1017";"0,7";"pioggia "
Potenza;15/10/2021;"6,5";"4,4";"8,8";"2,6";"76";"0";"15";"0";"53";"0";"1013";"0,7";"pioggia "
Potenza;16/10/2021;"9";"6,6";"10,9";"6,3";"83";"0";"6";"0";"34";"0";"1016";"0";""
Potenza;17/10/2021;"11,3";"8,8";"13,8";"7,7";"79";"0";"4";"0";"21";"0";"1019";"0";""
Potenza;18/10/2021;"11,8";"9,9";"15,1";"8,4";"80";"0";"4";"0";"25";"0";"1023";"0";""
Potenza;19/10/2021;"12,6";"10";"16,2";"7,1";"69";"0";"2";"0";"20";"0";"1027";"0";""
Potenza;20/10/2021;"12,8";"10,6";"16,7";"7,6";"71";"0";"8";"0";"32";"0";"1026";"0";""
Potenza;21/10/2021;"13,6";"10,7";"16,5";"10,1";"79";"0";"18";"0";"62";"0";"1020";"0";""
Potenza;22/10/2021;"14,9";"13,8";"16,7";"11,4";"79";"0";"14";"0";"54";"0";"1017";"0";""
Potenza;23/10/2021;"15,7";"13,6";"19,6";"11";"75";"0";"8";"0";"28";"0";"1020";"0";""
Potenza;24/10/2021;"11,7";"9,6";"13,5";"11,1";"95";"0";"15";"0";"47";"0";"1022";"3,9";"pioggia "
Potenza;25/10/2021;"10,4";"9";"12,2";"9,6";"94";"0";"14";"0";"50";"0";"1020";"5,4";"pioggia "
Potenza;26/10/2021;"11,9";"10,4";"14,5";"9,1";"83";"0";"9";"0";"34";"0";"1019";"0,9";"pioggia "
Potenza;27/10/2021;"10,2";"8,7";"12,9";"7,9";"85";"0";"7";"0";"28";"0";"1022";"0";""
Potenza;28/10/2021;"9,7";"7,4";"13,7";"6,6";"81";"0";"8";"0";"32";"0";"1021";"0";""
Potenza;29/10/2021;"10,1";"7,1";"13,5";"4,9";"70";"0";"10";"0";"39";"0";"1017";"0";""
Potenza;30/10/2021;"13,3";"9,5";"16,7";"9,1";"76";"0";"4";"0";"18";"0";"1017";"0,5";"pioggia "
Potenza;31/10/2021;"12,9";"10,6";"16,1";"9,1";"77";"0";"6";"0";"28";"0";"1016";"0";""
