LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/8/2023;"22";"18,7";"25,8";"16,6";"72";"0";"11";"0";"46";"0";"1009";"1,3";"pioggia "
Potenza;2/8/2023;"21";"18,1";"25";"15,4";"71";"0";"17";"0";"53";"0";"1010";"0";""
Potenza;3/8/2023;"22,7";"18,7";"27,4";"15,7";"65";"0";"10";"0";"37";"0";"1011";"0";""
Potenza;4/8/2023;"24,6";"19,4";"30,4";"14";"55";"0";"11";"0";"46";"0";"1009";"1,5";"pioggia "
Potenza;5/8/2023;"16,8";"13,7";"19,6";"13,2";"80";"0";"18";"0";"56";"0";"1007";"1,6";"pioggia "
Potenza;6/8/2023;"16,9";"13,5";"21,1";"12,8";"77";"0";"19";"0";"60";"0";"1009";"0";""
Potenza;7/8/2023;"18,1";"14,9";"22,6";"12,1";"70";"0";"12";"0";"47";"0";"1012";"0";""
Potenza;8/8/2023;"18,6";"15";"23,1";"9,8";"59";"0";"7";"0";"31";"0";"1017";"0";""
Potenza;9/8/2023;"20";"16,6";"25,2";"9,9";"54";"0";"6";"0";"39";"0";"1016";"0";""
Potenza;10/8/2023;"21,4";"17,3";"26";"11";"53";"0";"6";"0";"34";"0";"1018";"0";""
Potenza;11/8/2023;"19,8";"16,6";"23,6";"10,1";"54";"0";"8";"0";"43";"0";"1021";"0";""
Potenza;12/8/2023;"19,6";"16,1";"24";"10,6";"57";"0";"8";"0";"38";"0";"1020";"0";""
Potenza;13/8/2023;"21,2";"17,4";"26,1";"9,9";"50";"0";"6";"0";"30";"0";"1018";"0";""
Potenza;14/8/2023;"22,7";"19,5";"27,1";"11,5";"51";"0";"4";"0";"33";"0";"1018";"0";""
Potenza;15/8/2023;"22,6";"20";"26,6";"12,7";"55";"0";"8";"0";"38";"0";"1018";"0";""
Potenza;16/8/2023;"22,9";"19,7";"27,2";"13,9";"58";"0";"7";"0";"32";"0";"1017";"0";""
Potenza;17/8/2023;"23";"19,8";"27,5";"13,8";"58";"0";"8";"0";"41";"0";"1016";"0";""
Potenza;18/8/2023;"24,2";"20,5";"28,9";"12,7";"50";"0";"7";"0";"34";"0";"1016";"0";""
Potenza;19/8/2023;"23,8";"20,7";"27,6";"13,1";"52";"0";"8";"0";"35";"0";"1016";"0";""
Potenza;20/8/2023;"22,2";"19,5";"25,8";"15,3";"65";"0";"10";"0";"43";"0";"1016";"2,5";"pioggia "
Potenza;21/8/2023;"23,6";"19,5";"28,1";"15,8";"63";"0";"10";"0";"47";"0";"1018";"0";""
Potenza;22/8/2023;"24,6";"21,4";"28,6";"15,1";"56";"0";"8";"0";"37";"0";"1017";"0";""
Potenza;23/8/2023;"26";"22,3";"30,2";"13,8";"48";"0";"5";"0";"27";"0";"1016";"0";""
Potenza;24/8/2023;"26,1";"22,9";"30,3";"13,2";"46";"0";"5";"0";"28";"0";"1016";"0";""
Potenza;25/8/2023;"25,8";"22,5";"30,8";"14,2";"51";"0";"4";"0";"24";"0";"1015";"0";""
Potenza;26/8/2023;"25,7";"22,7";"30,9";"17";"62";"0";"5";"0";"21";"0";"1014";"0";""
Potenza;27/8/2023;"26,5";"23,3";"31,2";"13,3";"46";"0";"7";"0";"36";"0";"1010";"0";""
Potenza;28/8/2023;"21,7";"15,6";"25,5";"12,1";"57";"0";"21";"0";"67";"0";"1006";"0";""
Potenza;29/8/2023;"15,7";"13,7";"18,8";"11,6";"77";"0";"19";"0";"62";"0";"1006";"2,2";"pioggia "
Potenza;30/8/2023;"15,9";"14";"19,1";"12";"78";"0";"22";"0";"60";"0";"1008";"1,4";"pioggia "
Potenza;31/8/2023;"17";"14,9";"20,6";"11,2";"70";"0";"14";"0";"49";"0";"1016";"0";""
