LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/2/2021;"10";"7";"13";"8";"84";"19";"8";"15";"0";"1000";"0";"0";"pioggia "
Bari;2/2/2021;"10";"7";"13";"8";"89";"20";"9";"15";"0";"1010";"0";"0";"pioggia "
Bari;3/2/2021;"11";"6";"17";"8";"83";"20";"9";"17";"0";"1017";"0";"0";""
Bari;4/2/2021;"11";"6";"18";"8";"84";"20";"8";"15";"0";"1018";"0";"0";""
Bari;5/2/2021;"12";"5";"20";"9";"82";"19";"8";"13";"0";"1017";"0";"0";""
Bari;6/2/2021;"11";"5";"19";"8";"83";"18";"8";"22";"0";"1014";"0";"0";""
Bari;7/2/2021;"14";"11";"19";"11";"79";"21";"14";"26";"0";"1005";"0";"0";"pioggia "
Bari;8/2/2021;"13";"8";"17";"7";"65";"20";"16";"35";"0";"1000";"0";"0";""
Bari;9/2/2021;"13";"9";"17";"7";"67";"18";"19";"35";"0";"1005";"0";"0";"pioggia "
Bari;10/2/2021;"15";"11";"20";"7";"60";"19";"17";"41";"0";"1006";"0";"0";""
Bari;11/2/2021;"12";"9";"15";"8";"77";"20";"13";"22";"0";"1008";"0";"0";"pioggia "
Bari;12/2/2021;"8";"6";"10";"2";"66";"21";"8";"13";"0";"1021";"0";"0";"pioggia "
Bari;13/2/2021;"5";"3";"6";"3";"91";"10";"12";"26";"0";"1019";"0";"0";"pioggia "
Bari;14/2/2021;"4";"1";"5";"0";"50";"19";"24";"30";"0";"1025";"0";"0";"pioggia neve "
Bari;15/2/2021;"6";"4";"8";"0";"47";"21";"20";"30";"0";"1032";"0";"0";""
Bari;16/2/2021;"6";"1";"10";"0";"55";"19";"12";"18";"0";"1028";"0";"0";""
Bari;17/2/2021;"7";"0";"12";"3";"72";"21";"9";"15";"0";"1023";"0";"0";""
Bari;18/2/2021;"9";"4";"14";"5";"76";"19";"9";"11";"0";"1024";"0";"0";""
Bari;19/2/2021;"9";"3";"15";"5";"75";"18";"11";"22";"0";"1025";"0";"0";""
Bari;20/2/2021;"9";"4";"14";"6";"86";"20";"7";"11";"0";"1026";"0";"0";""
Bari;21/2/2021;"9";"4";"14";"7";"88";"16";"10";"22";"0";"1027";"0";"0";""
Bari;22/2/2021;"9";"4";"14";"7";"87";"20";"9";"17";"0";"1030";"0";"0";"nebbia "
Bari;23/2/2021;"10";"5";"14";"8";"87";"12";"10";"17";"0";"1034";"0";"0";"nebbia "
Bari;24/2/2021;"8";"3";"16";"6";"87";"9";"7";"15";"0";"1033";"0";"0";"nebbia "
Bari;25/2/2021;"10";"3";"16";"5";"76";"13";"7";"13";"0";"1031";"0";"0";""
Bari;26/2/2021;"11";"4";"17";"5";"70";"13";"8";"11";"0";"1027";"0";"0";""
Bari;27/2/2021;"11";"4";"16";"6";"72";"15";"9";"17";"0";"1022";"0";"0";""
Bari;28/2/2021;"11";"7";"14";"6";"71";"21";"13";"21";"0";"1027";"0";"0";""
