LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/3/2025;"12";"7";"17";"9";"81";"19";"0";"0";"0";"1021";"0";"0";""
Lecce;2/3/2025;"13";"11";"15";"11";"90";"20";"0";"0";"0";"1022";"0";"0";"pioggia temporale "
Lecce;3/3/2025;"11";"6";"14";"4";"64";"18";"0";"0";"0";"1022";"0";"0";""
Lecce;4/3/2025;"10";"5";"15";"4";"69";"18";"0";"0";"0";"1023";"0";"0";""
Lecce;5/3/2025;"10";"4";"17";"6";"80";"18";"0";"0";"0";"1025";"0";"0";"nebbia "
Lecce;6/3/2025;"11";"4";"19";"8";"88";"10";"0";"0";"0";"1026";"0";"0";"nebbia "
Lecce;7/3/2025;"11";"5";"19";"7";"78";"12";"0";"0";"0";"1021";"0";"0";"nebbia "
Lecce;8/3/2025;"12";"7";"17";"9";"84";"11";"0";"0";"0";"1015";"0";"0";"nebbia "
Lecce;9/3/2025;"12";"6";"19";"8";"80";"13";"0";"0";"0";"1014";"0";"0";"nebbia "
Lecce;10/3/2025;"15";"10";"19";"13";"86";"16";"6";"35";"0";"1014";"0";"0";""
Lecce;11/3/2025;"17";"16";"18";"15";"90";"10";"7";"41";"0";"1010";"0";"0";"pioggia "
Lecce;12/3/2025;"16";"14";"19";"15";"90";"4";"0";"0";"0";"1006";"0";"0";"nebbia "
Lecce;13/3/2025;"15";"12";"19";"11";"76";"19";"0";"0";"0";"1006";"0";"0";""
Lecce;14/3/2025;"16";"13";"20";"12";"77";"20";"8";"42";"0";"1010";"0";"0";""
Lecce;15/3/2025;"18";"16";"21";"14";"80";"13";"22";"50";"0";"1008";"0";"0";""
Lecce;16/3/2025;"15";"10";"19";"10";"72";"19";"0";"0";"0";"1013";"0";"0";""
Lecce;17/3/2025;"12";"7";"16";"6";"69";"21";"0";"0";"0";"1016";"0";"0";""
Lecce;18/3/2025;"10";"7";"14";"6";"67";"19";"4";"35";"0";"1020";"0";"0";"pioggia "
Lecce;19/3/2025;"8";"3";"13";"2";"62";"22";"0";"0";"0";"1028";"0";"0";""
Lecce;20/3/2025;"9";"1";"17";"4";"77";"19";"0";"0";"0";"1031";"0";"0";""
Lecce;21/3/2025;"10";"2";"18";"5";"74";"17";"0";"0";"0";"1027";"0";"0";""
Lecce;22/3/2025;"13";"8";"16";"10";"83";"20";"0";"0";"0";"1021";"0";"0";""
Lecce;23/3/2025;"16";"14";"18";"14";"89";"10";"21";"55";"0";"1015";"0";"0";"pioggia "
Lecce;24/3/2025;"17";"15";"18";"15";"88";"9";"32";"44";"0";"1015";"0";"0";"pioggia "
Lecce;25/3/2025;"16";"16";"18";"15";"92";"8";"0";"0";"0";"1017";"0";"0";"pioggia "
Lecce;26/3/2025;"16";"14";"17";"15";"93";"5";"0";"0";"0";"1010";"0";"0";"pioggia temporale "
Lecce;27/3/2025;"14";"10";"18";"11";"83";"17";"0";"0";"0";"1003";"0";"0";"pioggia "
Lecce;28/3/2025;"12";"8";"16";"10";"89";"11";"0";"0";"0";"1003";"0";"0";"pioggia temporale nebbia "
Lecce;29/3/2025;"12";"9";"15";"11";"92";"12";"0";"0";"0";"1001";"0";"0";"pioggia nebbia "
Lecce;30/3/2025;"13";"10";"16";"10";"84";"21";"0";"0";"0";"1005";"0";"0";""
Lecce;31/3/2025;"13";"7";"18";"12";"92";"11";"0";"0";"0";"1005";"0";"0";"pioggia temporale "
