LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/1/2023;"10";"5";"18";"8";"91";"20";"7";"11";"0";"1031";"0";"0";""
Bari;2/1/2023;"10";"5";"16";"9";"90";"13";"9";"17";"0";"1030";"0";"0";"nebbia "
Bari;3/1/2023;"11";"7";"14";"10";"95";"12";"7";"11";"0";"1029";"0";"0";""
Bari;4/1/2023;"11";"5";"16";"9";"87";"18";"12";"17";"0";"1028";"0";"0";""
Bari;5/1/2023;"11";"7";"16";"9";"88";"18";"9";"15";"0";"1024";"0";"0";""
Bari;6/1/2023;"10";"5";"15";"8";"90";"19";"9";"13";"0";"1024";"0";"0";""
Bari;7/1/2023;"10";"6";"15";"8";"92";"16";"7";"13";"0";"1024";"0";"0";""
Bari;8/1/2023;"11";"4";"17";"8";"84";"18";"9";"15";"0";"1020";"0";"0";""
Bari;9/1/2023;"12";"8";"15";"8";"78";"20";"15";"33";"0";"1010";"0";"0";"pioggia "
Bari;10/1/2023;"11";"8";"13";"4";"67";"18";"25";"35";"0";"1008";"0";"0";"pioggia "
Bari;11/1/2023;"11";"8";"12";"3";"60";"21";"22";"30";"0";"1017";"0";"0";""
Bari;12/1/2023;"10";"7";"12";"6";"76";"20";"12";"17";"0";"1019";"0";"0";"pioggia "
Bari;13/1/2023;"10";"7";"15";"6";"80";"21";"10";"15";"0";"1019";"0";"0";""
Bari;14/1/2023;"9";"4";"12";"7";"84";"14";"12";"21";"0";"1020";"0";"0";"pioggia "
Bari;15/1/2023;"10";"4";"16";"5";"74";"19";"11";"15";"0";"1017";"0";"0";""
Bari;16/1/2023;"12";"9";"17";"8";"75";"19";"14";"28";"0";"1005";"0";"0";"pioggia "
Bari;17/1/2023;"13";"9";"17";"7";"68";"21";"13";"28";"0";"997";"0";"0";""
Bari;18/1/2023;"14";"10";"18";"7";"66";"19";"11";"26";"0";"999";"0";"0";"pioggia "
Bari;19/1/2023;"11";"7";"14";"5";"67";"18";"15";"28";"0";"1003";"0";"0";""
Bari;20/1/2023;"8";"3";"11";"3";"65";"21";"16";"33";"0";"1003";"0";"0";"pioggia "
Bari;21/1/2023;"8";"4";"10";"3";"72";"21";"18";"42";"0";"1002";"0";"0";"pioggia "
Bari;22/1/2023;"8";"4";"12";"4";"80";"19";"10";"21";"0";"1011";"0";"0";"pioggia "
Bari;23/1/2023;"8";"3";"13";"3";"76";"18";"11";"24";"0";"1016";"0";"0";"pioggia "
Bari;24/1/2023;"6";"1";"12";"4";"85";"22";"9";"13";"0";"1025";"0";"0";""
Bari;25/1/2023;"9";"6";"12";"8";"94";"15";"9";"18";"0";"1018";"0";"0";"pioggia "
Bari;26/1/2023;"7";"3";"9";"6";"97";"13";"9";"21";"0";"1007";"0";"0";"pioggia "
Bari;27/1/2023;"7";"6";"9";"6";"93";"11";"13";"21";"0";"1005";"0";"0";"pioggia "
Bari;28/1/2023;"7";"4";"10";"4";"80";"20";"11";"17";"0";"1013";"0";"0";"pioggia "
Bari;29/1/2023;"7";"5";"10";"4";"78";"18";"15";"21";"0";"1019";"0";"0";"pioggia "
Bari;30/1/2023;"7";"3";"11";"2";"72";"19";"15";"22";"0";"1018";"0";"0";"pioggia "
Bari;31/1/2023;"9";"3";"13";"2";"56";"21";"16";"22";"0";"1019";"0";"0";""
