LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/6/2023;"20";"16";"23";"17";"85";"18";"9";"17";"0";"1015";"0";"0";""
Bari;2/6/2023;"20";"15";"24";"15";"73";"21";"9";"15";"0";"1012";"0";"0";""
Bari;3/6/2023;"21";"14";"25";"15";"71";"18";"9";"18";"0";"1014";"0";"0";""
Bari;4/6/2023;"21";"15";"26";"16";"72";"18";"12";"28";"0";"1016";"0";"0";""
Bari;5/6/2023;"21";"17";"25";"17";"78";"15";"8";"15";"0";"1016";"0";"0";"pioggia "
Bari;6/6/2023;"22";"19";"25";"18";"77";"20";"8";"15";"0";"1015";"0";"0";""
Bari;7/6/2023;"21";"19";"24";"18";"84";"20";"8";"13";"0";"1015";"0";"0";""
Bari;8/6/2023;"21";"16";"25";"17";"77";"20";"8";"13";"0";"1013";"0";"0";""
Bari;9/6/2023;"22";"16";"27";"17";"72";"20";"11";"22";"0";"1012";"0";"0";""
Bari;10/6/2023;"22";"20";"25";"18";"78";"19";"7";"13";"0";"1011";"0";"0";"pioggia "
Bari;11/6/2023;"22";"19";"25";"18";"81";"20";"8";"15";"0";"1010";"0";"0";"pioggia temporale "
Bari;12/6/2023;"23";"19";"26";"18";"76";"21";"13";"18";"0";"1009";"0";"0";""
Bari;13/6/2023;"22";"18";"27";"17";"77";"20";"12";"28";"0";"1009";"0";"0";"pioggia temporale "
Bari;14/6/2023;"21";"16";"26";"19";"88";"19";"10";"26";"0";"1010";"0";"0";"pioggia "
Bari;15/6/2023;"21";"18";"25";"18";"85";"16";"14";"22";"0";"1009";"0";"0";"pioggia temporale "
Bari;16/6/2023;"21";"18";"24";"16";"75";"17";"20";"26";"0";"1009";"0";"0";"pioggia "
Bari;17/6/2023;"22";"18";"25";"15";"65";"19";"17";"26";"0";"1012";"0";"0";""
Bari;18/6/2023;"22";"18";"26";"13";"56";"20";"13";"17";"0";"1016";"0";"0";""
Bari;19/6/2023;"24";"16";"30";"9";"44";"20";"9";"13";"0";"1017";"0";"0";""
Bari;20/6/2023;"25";"18";"30";"12";"46";"19";"8";"13";"0";"1017";"0";"0";""
Bari;21/6/2023;"27";"21";"31";"15";"52";"19";"8";"13";"0";"1018";"0";"0";""
Bari;22/6/2023;"27";"20";"32";"16";"54";"21";"9";"13";"0";"1018";"0";"0";""
Bari;23/6/2023;"30";"22";"37";"16";"46";"18";"8";"13";"0";"1014";"0";"0";""
Bari;24/6/2023;"26";"24";"30";"18";"61";"19";"13";"21";"0";"1013";"0";"0";"pioggia "
Bari;25/6/2023;"25";"22";"28";"19";"70";"20";"15";"24";"0";"1013";"0";"0";"pioggia "
Bari;26/6/2023;"25";"21";"28";"18";"67";"19";"15";"22";"0";"1013";"0";"0";""
Bari;27/6/2023;"25";"20";"28";"16";"55";"20";"10";"15";"0";"1013";"0";"0";""
Bari;28/6/2023;"25";"20";"30";"17";"62";"19";"10";"17";"0";"1011";"0";"0";""
Bari;29/6/2023;"23";"20";"25";"17";"68";"20";"10";"15";"0";"1015";"0";"0";""
Bari;30/6/2023;"23";"15";"28";"15";"63";"19";"13";"24";"0";"1013";"0";"0";""
