LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/12/2020;"10";"5";"15";"7";"82";"20";"9";"13";"0";"1017";"0";"0";""
Lecce;2/12/2020;"14";"9";"18";"12";"90";"20";"14";"24";"0";"1013";"0";"0";"pioggia temporale "
Lecce;3/12/2020;"14";"12";"16";"13";"95";"11";"22";"30";"0";"1008";"0";"0";"pioggia temporale "
Lecce;4/12/2020;"12";"10";"13";"11";"94";"13";"14";"24";"0";"1005";"0";"0";"pioggia "
Lecce;5/12/2020;"13";"10";"15";"11";"88";"13";"18";"26";"0";"1011";"0";"0";"pioggia "
Lecce;6/12/2020;"15";"10";"18";"13";"88";"16";"29";"44";"0";"1006";"0";"0";"pioggia temporale "
Lecce;7/12/2020;"12";"9";"17";"10";"88";"19";"8";"22";"0";"1008";"0";"0";"pioggia "
Lecce;8/12/2020;"13";"8";"16";"11";"88";"20";"18";"33";"0";"1009";"0";"0";"pioggia "
Lecce;9/12/2020;"13";"10";"17";"12";"94";"19";"15";"35";"0";"1004";"0";"0";"pioggia "
Lecce;10/12/2020;"11";"8";"15";"8";"82";"19";"10";"18";"0";"1007";"0";"0";""
Lecce;11/12/2020;"11";"8";"14";"10";"95";"14";"8";"17";"0";"1003";"0";"0";"pioggia "
Lecce;12/12/2020;"9";"5";"14";"8";"95";"12";"3";"8";"0";"999";"0";"0";"nebbia "
Lecce;13/12/2020;"10";"4";"14";"8";"91";"13";"12";"24";"0";"1002";"0";"0";""
Lecce;14/12/2020;"11";"7";"15";"7";"76";"19";"22";"39";"0";"1010";"0";"0";""
Lecce;15/12/2020;"10";"6";"15";"8";"90";"16";"10";"22";"0";"1018";"0";"0";"nebbia "
Lecce;16/12/2020;"8";"4";"16";"7";"89";"7";"3";"8";"0";"1022";"0";"0";"nebbia "
Lecce;17/12/2020;"9";"4";"15";"8";"94";"3";"4";"11";"0";"1025";"0";"0";"nebbia "
Lecce;18/12/2020;"8";"3";"14";"7";"97";"3";"3";"8";"0";"1026";"0";"0";"nebbia "
Lecce;19/12/2020;"11";"6";"15";"10";"94";"8";"5";"9";"0";"1025";"0";"0";"nebbia "
Lecce;20/12/2020;"11";"7";"16";"10";"94";"7";"4";"9";"0";"1024";"0";"0";"nebbia "
Lecce;21/12/2020;"10";"7";"16";"9";"96";"6";"6";"15";"0";"1024";"0";"0";"nebbia "
Lecce;22/12/2020;"11,2";"8,8";"15,4";"10,1";"93";"0";"5";"0";"19";"0";"1025";"0";""
Lecce;23/12/2020;"11";"5";"16";"8";"86";"10";"5";"8";"0";"1026";"0";"0";"nebbia "
Lecce;24/12/2020;"12";"6";"18";"10";"91";"9";"8";"15";"0";"1020";"0";"0";"nebbia "
Lecce;25/12/2020;"13";"9";"18";"11";"88";"19";"10";"17";"0";"1014";"0";"0";""
Lecce;26/12/2020;"13";"10";"16";"12";"93";"17";"14";"28";"0";"1010";"0";"0";"pioggia "
Lecce;27/12/2020;"9";"6";"11";"8";"93";"14";"12";"41";"0";"1005";"0";"0";"pioggia "
Lecce;28/12/2020;"11";"6";"15";"8";"85";"18";"27";"52";"0";"1005";"0";"0";""
Lecce;29/12/2020;"14";"13";"17";"12";"87";"11";"26";"35";"0";"1008";"0";"0";"pioggia "
Lecce;30/12/2020;"14";"10";"17";"12";"91";"10";"22";"39";"0";"1008";"0";"0";"pioggia temporale "
Lecce;31/12/2020;"11";"5";"14";"7";"80";"20";"14";"28";"0";"1011";"0";"0";""
