LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/1/2021;"3,6";"2,1";"6,4";"0,9";"82";"0";"10";"0";"38";"0";"1014";"0";""
Potenza;2/1/2021;"4,9";"3,2";"6,9";"3,1";"88";"0";"10";"0";"58";"0";"1011";"4,5";"pioggia "
Potenza;3/1/2021;"3,8";"2,4";"5,7";"1,9";"87";"0";"12";"0";"54";"0";"1012";"0,5";"pioggia "
Potenza;4/1/2021;"3,2";"1,7";"5,7";"0,7";"83";"0";"9";"0";"37";"0";"1011";"0";""
Potenza;5/1/2021;"3,6";"2";"4,8";"1,7";"87";"0";"14";"0";"57";"0";"1012";"0,9";"pioggia "
Potenza;6/1/2021;"3,9";"2,8";"5,7";"3,4";"95";"0";"17";"0";"66";"0";"1013";"21,3";"pioggia neve "
Potenza;7/1/2021;"5,4";"3,3";"7,3";"4,3";"92";"0";"5";"0";"44";"0";"1013";"6,7";"pioggia "
Potenza;8/1/2021;"6,2";"2,9";"8,7";"5,8";"96";"0";"8";"0";"40";"0";"1008";"11,9";"pioggia "
Potenza;9/1/2021;"2,7";"1,7";"3,9";"3,2";"98";"0";"7";"0";"50";"0";"1013";"11,9";"pioggia "
Potenza;10/1/2021;"4,9";"2,7";"8,2";"6,2";"99";"0";"6";"0";"57";"0";"1009";"18,4";"pioggia "
Potenza;11/1/2021;"3,7";"3";"5,5";"2,7";"93";"0";"5";"0";"24";"0";"1013";"1,2";"pioggia "
Potenza;12/1/2021;"2,4";"1,6";"3,7";"1,3";"92";"0";"7";"0";"36";"0";"1014";"0";""
Potenza;13/1/2021;"2,8";"1,4";"5,6";"0,7";"86";"0";"12";"0";"46";"0";"1014";"0";""
Potenza;14/1/2021;"4,1";"1,5";"6,2";"1,7";"84";"0";"16";"0";"66";"0";"1012";"1,1";"pioggia "
Potenza;15/1/2021;"0,2";"-2,1";"1,9";"-2,1";"85";"0";"9";"0";"34";"0";"1014";"7,1";"pioggia neve "
Potenza;16/1/2021;"-2,3";"-3,7";"-0,5";"-4,6";"84";"0";"11";"0";"50";"0";"1017";"0";"neve "
Potenza;17/1/2021;"-0,9";"-3,8";"1,5";"-4";"80";"0";"9";"0";"43";"0";"1017";"3,4";"pioggia neve "
Potenza;18/1/2021;"-0,9";"-2";"0,9";"-2,6";"87";"0";"13";"0";"51";"0";"1022";"0";"neve "
Potenza;19/1/2021;"2,5";"-1,5";"6,2";"-2,1";"72";"0";"10";"0";"42";"0";"1027";"0";""
Potenza;20/1/2021;"4,9";"3,2";"7,2";"2,5";"84";"0";"15";"0";"53";"0";"1024";"0";""
Potenza;21/1/2021;"6,9";"5";"9,2";"3,5";"78";"0";"13";"0";"47";"0";"1020";"0";""
Potenza;22/1/2021;"7,1";"6,4";"8,2";"5,2";"87";"0";"19";"0";"65";"0";"1013";"0,7";"pioggia "
Potenza;23/1/2021;"4,2";"2,5";"6,2";"4";"96";"0";"22";"0";"77";"0";"1005";"9,1";"pioggia "
Potenza;24/1/2021;"4,2";"2,8";"6,1";"4,6";"99";"0";"22";"0";"93";"0";"1001";"22,4";"pioggia "
Potenza;25/1/2021;"3,5";"2,2";"5";"3";"92";"0";"22";"0";"83";"0";"1005";"10,3";"pioggia "
Potenza;26/1/2021;"0,3";"-1,8";"3,1";"-0,7";"90";"0";"16";"0";"60";"0";"1011";"2,7";"pioggia neve "
Potenza;27/1/2021;"0,2";"-2,3";"3,1";"-4,3";"72";"0";"8";"0";"37";"0";"1017";"0";""
Potenza;28/1/2021;"3,5";"1,6";"6,5";"-4,1";"59";"0";"11";"0";"57";"0";"1015";"0,6";"pioggia neve "
Potenza;29/1/2021;"6,6";"3,5";"8,7";"5,8";"95";"0";"21";"0";"77";"0";"1008";"1,4";"pioggia "
Potenza;30/1/2021;"7,3";"6";"10";"4,9";"85";"0";"16";"0";"59";"0";"1005";"0";""
Potenza;31/1/2021;"6,1";"5,5";"7";"5";"92";"0";"19";"0";"73";"0";"997";"12,4";"pioggia "
