LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/3/2022;"5";"1";"9";"2";"72";"19";"18";"26";"0";"1021";"0";"0";"pioggia temporale "
Bari;2/3/2022;"6";"4";"9";"1";"64";"20";"15";"22";"0";"1020";"0";"0";"pioggia "
Bari;3/3/2022;"8";"4";"12";"2";"59";"20";"11";"21";"0";"1017";"0";"0";""
Bari;4/3/2022;"7";"2";"13";"3";"74";"20";"9";"17";"0";"1012";"0";"0";""
Bari;5/3/2022;"6";"5";"7";"5";"93";"14";"14";"22";"0";"1008";"0";"0";"pioggia "
Bari;6/3/2022;"7";"3";"10";"2";"68";"19";"17";"26";"0";"1011";"0";"0";"pioggia "
Bari;7/3/2022;"5";"3";"7";"3";"80";"19";"12";"21";"0";"1014";"0";"0";"pioggia "
Bari;8/3/2022;"5";"3";"7";"2";"73";"18";"18";"22";"0";"1014";"0";"0";"pioggia "
Bari;9/3/2022;"8";"6";"10";"1";"46";"19";"21";"26";"0";"1018";"0";"0";""
Bari;10/3/2022;"10";"6";"13";"2";"54";"21";"18";"28";"0";"1022";"0";"0";""
Bari;11/3/2022;"7";"0";"9";"0";"46";"19";"10";"18";"0";"1025";"0";"0";""
Bari;12/3/2022;"5";"-1";"10";"0";"62";"20";"12";"24";"0";"1027";"0";"0";""
Bari;13/3/2022;"5";"-1";"11";"0";"62";"20";"11";"17";"0";"1027";"0";"0";""
Bari;14/3/2022;"6";"-1";"13";"3";"72";"22";"9";"15";"0";"1032";"0";"0";""
Bari;15/3/2022;"9";"1";"15";"4";"74";"20";"12";"28";"0";"1034";"0";"0";""
Bari;16/3/2022;"9";"3";"15";"6";"79";"21";"9";"17";"0";"1026";"0";"0";""
Bari;17/3/2022;"11";"8";"14";"8";"87";"13";"9";"15";"0";"1025";"0";"0";""
Bari;18/3/2022;"12";"7";"15";"10";"87";"8";"14";"26";"0";"1028";"0";"0";""
Bari;19/3/2022;"10";"4";"14";"4";"67";"17";"15";"30";"0";"1031";"0";"0";""
Bari;20/3/2022;"6";"0";"12";"1";"64";"19";"13";"26";"0";"1032";"0";"0";""
Bari;21/3/2022;"9";"3";"12";"3";"59";"20";"12";"18";"0";"1031";"0";"0";"pioggia "
Bari;22/3/2022;"9";"2";"14";"2";"58";"20";"12";"18";"0";"1030";"0";"0";""
Bari;23/3/2022;"11";"7";"17";"3";"56";"21";"14";"21";"0";"1027";"0";"0";""
Bari;24/3/2022;"10";"5";"16";"5";"59";"19";"10";"15";"0";"1026";"0";"0";""
Bari;25/3/2022;"10";"1";"20";"1";"52";"18";"8";"13";"0";"1025";"0";"0";""
Bari;26/3/2022;"11";"2";"17";"7";"68";"18";"10";"18";"0";"1026";"0";"0";""
Bari;27/3/2022;"12";"6";"16";"6";"68";"18";"11";"24";"0";"1027";"0";"0";""
Bari;28/3/2022;"11";"10";"13";"9";"89";"13";"7";"15";"0";"1025";"0";"0";"pioggia "
Bari;29/3/2022;"12";"6";"17";"7";"74";"18";"13";"24";"0";"1016";"0";"0";""
Bari;30/3/2022;"13";"8";"16";"10";"83";"15";"14";"24";"0";"1007";"0";"0";"pioggia "
Bari;31/3/2022;"16";"14";"19";"12";"80";"18";"19";"30";"0";"997";"0";"0";"pioggia "
