LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/7/2024;"26,4";"21,8";"32,5";"13";"47";"0";"10";"0";"50";"0";"1012";"0";""
Potenza;2/7/2024;"19,6";"15,2";"22,9";"14,5";"73";"0";"9";"0";"43";"0";"1008";"7,4";"pioggia "
Potenza;3/7/2024;"17,1";"14,6";"21,6";"12,8";"78";"0";"7";"0";"32";"0";"1007";"4,7";"pioggia "
Potenza;4/7/2024;"17,4";"14,7";"21,4";"12,9";"76";"0";"7";"0";"30";"0";"1010";"1,5";"pioggia "
Potenza;5/7/2024;"21,3";"16";"26,5";"12,9";"60";"0";"5";"0";"23";"0";"1016";"0";""
Potenza;6/7/2024;"23";"19,7";"27";"13,8";"56";"0";"8";"0";"46";"0";"1015";"0";""
Potenza;7/7/2024;"25,2";"20,7";"29,9";"12,7";"48";"0";"8";"0";"37";"0";"1014";"0";""
Potenza;8/7/2024;"26,4";"23";"30,9";"13,3";"47";"0";"10";"0";"41";"0";"1015";"0";""
Potenza;9/7/2024;"26";"23,1";"30,5";"12,9";"46";"0";"7";"0";"36";"0";"1016";"0";""
Potenza;10/7/2024;"27,4";"22,8";"32,4";"12,4";"42";"0";"7";"0";"33";"0";"1016";"0";""
Potenza;11/7/2024;"27,3";"24,3";"32";"14,4";"46";"0";"7";"0";"39";"0";"1016";"0";""
Potenza;12/7/2024;"27,4";"24,1";"32,7";"13,5";"44";"0";"9";"0";"42";"0";"1014";"0";""
Potenza;13/7/2024;"27,1";"24,1";"31,5";"11,8";"40";"0";"11";"0";"46";"0";"1012";"0";""
Potenza;14/7/2024;"28,2";"24,5";"33";"9,1";"32";"0";"9";"0";"36";"0";"1013";"0";""
Potenza;15/7/2024;"28,7";"25,3";"33,2";"9,4";"30";"0";"7";"0";"45";"0";"1014";"0";""
Potenza;16/7/2024;"27,5";"24,1";"32,3";"10,7";"36";"0";"8";"0";"43";"0";"1014";"0";""
Potenza;17/7/2024;"27,8";"24,7";"32,5";"11,3";"37";"0";"6";"0";"40";"0";"1015";"0";""
Potenza;18/7/2024;"28,1";"24,8";"32,1";"11,8";"37";"0";"6";"0";"38";"0";"1017";"0";""
Potenza;19/7/2024;"27,8";"24,1";"32,7";"11,9";"39";"0";"7";"0";"38";"0";"1015";"0";""
Potenza;20/7/2024;"25,9";"22,2";"30,2";"12,8";"47";"0";"9";"0";"44";"0";"1011";"0";""
Potenza;21/7/2024;"25,9";"22,2";"31,2";"12,9";"48";"0";"8";"0";"42";"0";"1011";"0";""
Potenza;22/7/2024;"22,6";"20";"25,3";"15,2";"65";"0";"6";"0";"40";"0";"1013";"3,9";"pioggia "
Potenza;23/7/2024;"23,6";"19,8";"27,6";"16,1";"65";"0";"7";"0";"42";"0";"1014";"2";"pioggia "
Potenza;24/7/2024;"23,7";"20,5";"28,3";"16,1";"64";"0";"7";"0";"38";"0";"1013";"3,1";"pioggia "
Potenza;25/7/2024;"22,6";"19,8";"26,5";"14,8";"63";"0";"8";"0";"32";"0";"1012";"0,8";"pioggia "
Potenza;26/7/2024;"23,3";"19,6";"27,7";"10";"44";"0";"7";"0";"35";"0";"1014";"0";""
Potenza;27/7/2024;"26,3";"22";"30,8";"7,1";"31";"0";"6";"0";"32";"0";"1017";"0";""
Potenza;28/7/2024;"28,2";"25,2";"32,5";"9,4";"31";"0";"6";"0";"36";"0";"1018";"0";""
Potenza;29/7/2024;"27,1";"22,1";"31,7";"11,1";"38";"0";"9";"0";"38";"0";"1017";"0";""
Potenza;30/7/2024;"23";"19,1";"27,1";"9,5";"44";"0";"12";"0";"46";"0";"1016";"0";""
Potenza;31/7/2024;"22,9";"18,3";"28";"7,2";"38";"0";"7";"0";"33";"0";"1015";"0";""
