LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/4/2025;"6,2";"4,1";"8,3";"5,7";"96";"6123";"6";"0";"9";"1005";"0";"7,1";"pioggia "
Potenza;2/4/2025;"8,4";"5,3";"12,1";"6,9";"90";"16107";"4";"0";"7";"1013";"0";"1,8";"pioggia "
Potenza;3/4/2025;"9";"3,5";"14,7";"5,4";"78";"67367";"4";"0";"7";"1019";"0";"0,1";""
Potenza;4/4/2025;"8,5";"3,3";"13,5";"3";"68";"59069";"4";"0";"7";"1017";"0";"0,1";""
Potenza;5/4/2025;"9,3";"2,2";"14,7";"3,2";"65";"66051";"3";"0";"9";"1011";"0";"0";"pioggia "
Potenza;6/4/2025;"5,9";"-1,6";"14,7";"3,4";"83";"57052";"6";"0";"9";"1011";"0";"9,8";"pioggia "
Potenza;7/4/2025;"1,6";"-1,9";"6,8";"-3,8";"67";"66051";"6";"0";"11";"1021";"0";"0";""
Potenza;8/4/2025;"3";"-1,7";"7,6";"-1,6";"72";"66051";"6";"0";"9";"1024";"0";"0,1";"pioggia "
Potenza;9/4/2025;"5,9";"-0,4";"12,1";"0,7";"69";"65184";"2";"0";"7";"1022";"0";"0";"pioggia "
Potenza;10/4/2025;"7,1";"0,4";"13,6";"2,3";"71";"66051";"3";"0";"7";"1021";"0";"0,6";"pioggia "
Potenza;11/4/2025;"9,2";"1,9";"16,3";"2,5";"62";"52101";"4";"0";"9";"1019";"0";"0";""
Potenza;12/4/2025;"11,1";"4";"17,9";"6,3";"72";"80001";"2";"0";"8";"1017";"0";"0";""
Potenza;13/4/2025;"13,5";"5,9";"19,7";"7,2";"65";"66117";"3";"0";"8";"1016";"0";"2,4";"pioggia "
Potenza;14/4/2025;"14,3";"10,6";"18,7";"8,8";"69";"47710";"6";"0";"11";"1013";"0";"5,5";"pioggia "
Potenza;15/4/2025;"14,3";"8,1";"21,1";"9,1";"70";"57218";"5";"0";"11";"1013";"0";"0,7";"pioggia "
Potenza;16/4/2025;"13,5";"8,1";"19,7";"7,3";"65";"53415";"6";"0";"12";"1011";"0";"3";"pioggia "
Potenza;17/4/2025;"9,8";"5,3";"14,1";"6,6";"80";"27005";"5";"0";"12";"1013";"0";"5,1";"pioggia "
Potenza;18/4/2025;"9";"4,7";"14,2";"5,3";"77";"25249";"5";"0";"8";"1017";"0";"1,2";"pioggia "
Potenza;19/4/2025;"11,3";"4,4";"17,5";"5,7";"68";"71605";"1";"0";"5";"1015";"0";"0";""
Potenza;20/4/2025;"13,6";"6,9";"21,9";"6,8";"63";"73026";"2";"0";"4";"1012";"0";"0";""
Potenza;21/4/2025;"14,6";"7,3";"20,5";"4,1";"49";"24183";"3";"0";"5";"1011";"0";"0";""
Potenza;22/4/2025;"14,3";"7,3";"21,1";"8,1";"66";"53802";"2";"0";"4";"1014";"0";"3,1";"pioggia "
Potenza;23/4/2025;"10,9";"7,4";"14,6";"9,4";"90";"23102";"3";"0";"7";"1014";"0";"21,7";"pioggia temporale "
Potenza;24/4/2025;"10,6";"6,5";"16,4";"8";"84";"19994";"5";"0";"8";"1011";"0";"1,7";"pioggia "
Potenza;25/4/2025;"11,5";"6,4";"17,8";"8,6";"82";"31353";"3";"0";"6";"1011";"0";"4,5";"pioggia temporale "
Potenza;26/4/2025;"10,1";"5,1";"14";"8";"87";"29937";"2";"0";"5";"1014";"0";"4,5";"pioggia "
Potenza;27/4/2025;"11,2";"4,9";"15,4";"8,4";"83";"26782";"3";"0";"6";"1019";"0";"9,2";"pioggia temporale "
Potenza;28/4/2025;"12,8";"6,2";"18,1";"8,8";"76";"56228";"3";"0";"6";"1021";"0";"3,9";"pioggia temporale "
Potenza;29/4/2025;"12";"6,1";"18,8";"8,6";"79";"78127";"3";"0";"6";"1020";"0";"7,3";"pioggia temporale "
Potenza;30/4/2025;"13";"5,7";"19,9";"5,1";"58";"80001";"4";"0";"7";"1019";"0";"0";""
