LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/6/2020;"11,6";"9,4";"14,1";"7";"73";"0";"10";"0";"47";"0";"1015";"0,6";"pioggia "
Potenza;2/6/2020;"13,2";"9,2";"16,7";"8";"71";"0";"9";"0";"37";"0";"1014";"0";""
Potenza;3/6/2020;"14,5";"11,2";"17,9";"8,9";"70";"0";"8";"0";"35";"0";"1011";"0,6";"pioggia "
Potenza;4/6/2020;"16,3";"12,1";"20";"8,1";"59";"0";"14";"0";"48";"0";"1008";"0";""
Potenza;5/6/2020;"13,1";"11,7";"14,7";"12";"93";"0";"10";"0";"60";"0";"1005";"30,1";"pioggia "
Potenza;6/6/2020;"14,2";"11,6";"17,7";"11,9";"86";"0";"7";"0";"34";"0";"1008";"5,4";"pioggia "
Potenza;7/6/2020;"16,2";"12,4";"20,6";"11,4";"74";"0";"12";"0";"47";"0";"1010";"0";""
Potenza;8/6/2020;"16";"13,9";"18,7";"12,2";"78";"0";"14";"0";"49";"0";"1010";"2,8";"pioggia "
Potenza;9/6/2020;"15,7";"13";"19,4";"11,7";"78";"0";"13";"0";"39";"0";"1011";"0";""
Potenza;10/6/2020;"13,8";"11,2";"17,3";"9,2";"74";"0";"16";"0";"54";"0";"1013";"0,6";"pioggia "
Potenza;11/6/2020;"13,1";"10,9";"16,8";"8,8";"76";"0";"15";"0";"52";"0";"1012";"0";""
Potenza;12/6/2020;"15,6";"11,3";"20,4";"10";"70";"0";"7";"0";"29";"0";"1013";"0";""
Potenza;13/6/2020;"18,1";"15";"22,7";"10,8";"62";"0";"11";"0";"45";"0";"1014";"0";""
Potenza;14/6/2020;"16,3";"13,5";"19,4";"10,6";"69";"0";"17";"0";"54";"0";"1013";"0";""
Potenza;15/6/2020;"15,4";"13,1";"18,7";"11,8";"79";"0";"15";"0";"51";"0";"1013";"1";"pioggia "
Potenza;16/6/2020;"15";"13,2";"17,7";"12,8";"86";"0";"11";"0";"42";"0";"1012";"7,9";"pioggia "
Potenza;17/6/2020;"16,3";"13,7";"20,2";"12,6";"80";"0";"15";"0";"54";"0";"1012";"0";""
Potenza;18/6/2020;"16,2";"13,3";"19,9";"11,1";"73";"0";"16";"0";"53";"0";"1015";"0";""
Potenza;19/6/2020;"18,8";"14,5";"22,6";"10,5";"59";"0";"8";"0";"37";"0";"1016";"0";""
Potenza;20/6/2020;"18";"14,1";"20,8";"10,7";"63";"0";"6";"0";"32";"0";"1014";"1,6";"pioggia "
Potenza;21/6/2020;"15,9";"13,3";"19,1";"9,5";"66";"0";"12";"0";"48";"0";"1013";"0,7";"pioggia "
Potenza;22/6/2020;"14,7";"12,7";"16,2";"12,3";"86";"0";"15";"0";"56";"0";"1014";"4,4";"pioggia "
Potenza;23/6/2020;"17,4";"15";"20,2";"12,2";"72";"0";"14";"0";"52";"0";"1016";"0";""
Potenza;24/6/2020;"19";"15,6";"22,2";"10,5";"58";"0";"6";"0";"29";"0";"1019";"0";""
Potenza;25/6/2020;"20,8";"17,4";"25,2";"10,2";"52";"0";"6";"0";"31";"0";"1019";"0";""
Potenza;26/6/2020;"21,8";"18,5";"25,6";"12,7";"57";"0";"4";"0";"28";"0";"1017";"0";""
Potenza;27/6/2020;"23,8";"20,5";"27,6";"12";"48";"0";"3";"0";"30";"0";"1016";"0";""
Potenza;28/6/2020;"23,2";"20,1";"26,6";"13,2";"54";"0";"4";"0";"31";"0";"1016";"0";""
Potenza;29/6/2020;"22,2";"19,4";"26,2";"12,4";"54";"0";"11";"0";"47";"0";"1014";"0";""
Potenza;30/6/2020;"23";"19,2";"27,7";"13,3";"55";"0";"8";"0";"31";"0";"1014";"0";""
