LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/1/2025;"8";"3";"10";"7";"96";"5";"0";"0";"0";"1031";"0";"0";"nebbia "
Bari;2/1/2025;"7";"2";"13";"6";"92";"11";"0";"0";"0";"1025";"0";"0";"nebbia "
Bari;3/1/2025;"11";"5";"15";"5";"70";"22";"0";"0";"0";"1016";"0";"0";"pioggia "
Bari;4/1/2025;"8";"3";"12";"5";"81";"20";"0";"0";"0";"1019";"0";"0";"pioggia "
Bari;5/1/2025;"8";"2";"15";"5";"82";"18";"0";"0";"0";"1020";"0";"0";""
Bari;6/1/2025;"12";"6";"19";"8";"80";"20";"0";"0";"0";"1016";"0";"0";""
Bari;7/1/2025;"14";"12";"18";"11";"80";"20";"0";"11";"0";"1013";"0";"0";""
Bari;8/1/2025;"12";"8";"18";"8";"78";"21";"0";"0";"0";"1017";"0";"0";""
Bari;9/1/2025;"12";"7";"18";"7";"73";"19";"0";"0";"0";"1016";"0";"0";"pioggia "
Bari;10/1/2025;"12";"8";"19";"7";"72";"21";"0";"0";"0";"1013";"0";"0";""
Bari;11/1/2025;"10";"7";"11";"8";"88";"13";"0";"0";"0";"1014";"0";"0";"pioggia "
Bari;12/1/2025;"7";"6";"9";"5";"84";"8";"1";"17";"0";"1014";"0";"0";"pioggia "
Bari;13/1/2025;"7";"6";"9";"4";"80";"12";"3";"28";"0";"1020";"0";"0";"pioggia "
Bari;14/1/2025;"8";"6";"10";"3";"68";"21";"0";"11";"0";"1023";"0";"0";"pioggia "
Bari;15/1/2025;"7";"5";"10";"2";"75";"19";"0";"0";"0";"1021";"0";"0";"pioggia "
Bari;16/1/2025;"6";"1";"10";"3";"80";"20";"0";"0";"0";"1028";"0";"0";""
Bari;17/1/2025;"9";"5";"11";"6";"86";"16";"0";"0";"0";"1031";"0";"0";"pioggia "
Bari;18/1/2025;"9";"7";"11";"8";"94";"9";"0";"0";"0";"1025";"0";"0";"pioggia "
Bari;19/1/2025;"10";"9";"12";"10";"97";"13";"0";"0";"0";"1023";"0";"0";"pioggia nebbia "
Bari;20/1/2025;"10";"8";"12";"9";"94";"15";"0";"0";"0";"1021";"0";"0";"pioggia "
Bari;21/1/2025;"10";"7";"14";"8";"88";"19";"0";"0";"0";"1018";"0";"0";"pioggia "
Bari;22/1/2025;"10";"4";"14";"6";"79";"20";"0";"0";"0";"1019";"0";"0";""
Bari;23/1/2025;"12";"7";"17";"8";"77";"21";"0";"0";"0";"1016";"0";"0";""
Bari;24/1/2025;"13";"8";"17";"10";"84";"18";"0";"0";"0";"1017";"0";"0";""
Bari;25/1/2025;"10";"5";"16";"8";"88";"17";"0";"0";"0";"1022";"0";"0";""
Bari;26/1/2025;"12";"7";"18";"8";"81";"20";"0";"0";"0";"1019";"0";"0";""
Bari;27/1/2025;"12";"7";"19";"7";"71";"21";"0";"0";"0";"1019";"0";"0";""
Bari;28/1/2025;"14";"10";"19";"10";"75";"21";"2";"18";"0";"1012";"0";"0";"pioggia "
Bari;29/1/2025;"12";"8";"16";"5";"68";"19";"0";"0";"0";"1015";"0";"0";"pioggia "
Bari;30/1/2025;"10";"6";"15";"8";"86";"17";"0";"0";"0";"1018";"0";"0";"pioggia "
Bari;31/1/2025;"9";"3";"15";"5";"79";"20";"0";"0";"0";"1025";"0";"0";""
