LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/1/2024;"14";"10";"19";"8";"72";"20";"14";"26";"0";"1014";"0";"0";"pioggia "
Bari;2/1/2024;"12";"8";"16";"7";"74";"20";"11";"18";"0";"1016";"0";"0";""
Bari;3/1/2024;"12";"7";"19";"6";"67";"21";"10";"24";"0";"1013";"0";"0";""
Bari;4/1/2024;"13";"8";"20";"7";"69";"19";"10";"24";"0";"1011";"0";"0";""
Bari;5/1/2024;"12";"5";"17";"9";"80";"21";"10";"17";"0";"1011";"0";"0";""
Bari;6/1/2024;"15";"9";"18";"11";"78";"17";"14";"31";"0";"999";"0";"0";"pioggia "
Bari;7/1/2024;"11";"9";"13";"9";"89";"15";"7";"18";"0";"995";"0";"0";"pioggia "
Bari;8/1/2024;"10";"8";"14";"7";"85";"19";"7";"13";"0";"1003";"0";"0";"pioggia "
Bari;9/1/2024;"9";"7";"11";"7";"86";"19";"12";"18";"0";"1016";"0";"0";"pioggia "
Bari;10/1/2024;"9";"8";"10";"6";"81";"20";"11";"17";"0";"1024";"0";"0";"pioggia "
Bari;11/1/2024;"9";"7";"10";"7";"89";"14";"7";"13";"0";"1021";"0";"0";"pioggia "
Bari;12/1/2024;"9";"7";"12";"4";"69";"18";"15";"21";"0";"1017";"0";"0";"pioggia "
Bari;13/1/2024;"7";"4";"10";"2";"66";"20";"14";"18";"0";"1020";"0";"0";""
Bari;14/1/2024;"6";"0";"12";"4";"73";"21";"10";"15";"0";"1015";"0";"0";""
Bari;15/1/2024;"12";"8";"15";"7";"76";"23";"10";"18";"0";"1004";"0";"0";"pioggia "
Bari;16/1/2024;"11";"5";"18";"7";"78";"19";"9";"17";"0";"1008";"0";"0";""
Bari;17/1/2024;"13";"6";"19";"9";"75";"19";"12";"28";"0";"1010";"0";"0";"pioggia "
Bari;18/1/2024;"17";"13";"22";"8";"55";"20";"22";"41";"0";"1004";"0";"0";""
Bari;19/1/2024;"16";"11";"20";"8";"57";"19";"16";"33";"0";"1007";"0";"0";""
Bari;20/1/2024;"8";"6";"12";"6";"74";"14";"17";"24";"0";"1017";"0";"0";"pioggia "
Bari;21/1/2024;"9";"4";"11";"0";"46";"19";"16";"21";"0";"1026";"0";"0";""
Bari;22/1/2024;"7";"3";"12";"2";"72";"21";"10";"15";"0";"1030";"0";"0";""
Bari;23/1/2024;"9";"2";"12";"5";"74";"20";"14";"21";"0";"1027";"0";"0";"pioggia "
Bari;24/1/2024;"11";"6";"14";"3";"59";"21";"12";"18";"0";"1028";"0";"0";""
Bari;25/1/2024;"9";"3";"15";"5";"76";"19";"10";"15";"0";"1024";"0";"0";""
Bari;26/1/2024;"9";"2";"17";"4";"73";"18";"7";"11";"0";"1025";"0";"0";""
Bari;27/1/2024;"9";"3";"14";"7";"85";"9";"12";"18";"0";"1027";"0";"0";""
Bari;28/1/2024;"10";"7";"12";"4";"57";"20";"14";"21";"0";"1033";"0";"0";""
Bari;29/1/2024;"8";"5";"12";"3";"69";"19";"11";"15";"0";"1034";"0";"0";""
Bari;30/1/2024;"6";"2";"12";"2";"75";"18";"8";"15";"0";"1035";"0";"0";""
Bari;31/1/2024;"6";"1";"13";"4";"83";"20";"10";"15";"0";"1033";"0";"0";""
