LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/10/2023;"24";"20";"30";"20";"78";"20";"18";"24";"0";"1020";"0";"0";""
Lecce;2/10/2023;"22";"19";"27";"18";"78";"19";"18";"30";"0";"1021";"0";"0";""
Lecce;3/10/2023;"22";"16";"27";"18";"81";"22";"10";"18";"0";"1022";"0";"0";""
Lecce;4/10/2023;"21";"15";"29";"18";"85";"13";"6";"15";"0";"1022";"0";"0";"nebbia "
Lecce;5/10/2023;"21";"15";"28";"18";"89";"15";"4";"15";"0";"1022";"0";"0";"nebbia "
Lecce;6/10/2023;"20";"15";"26";"18";"91";"11";"9";"18";"0";"1022";"0";"0";"nebbia "
Lecce;7/10/2023;"20";"15";"25";"18";"87";"20";"12";"24";"0";"1022";"0";"0";""
Lecce;8/10/2023;"20";"12";"25";"18";"88";"15";"16";"31";"0";"1021";"0";"0";""
Lecce;9/10/2023;"21";"15";"28";"16";"78";"14";"10";"24";"0";"1021";"0";"0";""
Lecce;10/10/2023;"22";"14";"30";"16";"76";"19";"8";"22";"0";"1019";"0";"0";""
Lecce;11/10/2023;"21";"16";"29";"16";"76";"11";"7";"15";"0";"1021";"0";"0";"nebbia "
Lecce;12/10/2023;"20";"13";"28";"15";"75";"18";"4";"11";"0";"1021";"0";"0";""
Lecce;13/10/2023;"20";"13";"28";"15";"79";"12";"0";"0";"0";"1021";"0";"0";"nebbia "
Lecce;14/10/2023;"20";"13";"28";"16";"81";"12";"0";"4";"0";"1018";"0";"0";"nebbia "
Lecce;15/10/2023;"21";"13";"28";"15";"77";"17";"0";"0";"0";"1012";"0";"0";""
Lecce;16/10/2023;"20";"18";"22";"17";"83";"22";"5";"18";"0";"1015";"0";"0";""
Lecce;17/10/2023;"17";"16";"19";"16";"93";"13";"9";"17";"0";"1015";"0";"0";"pioggia "
Lecce;18/10/2023;"18";"12";"23";"16";"90";"22";"5";"13";"0";"1016";"0";"0";""
Lecce;19/10/2023;"21";"17";"24";"20";"95";"18";"0";"0";"0";"1013";"0";"0";""
Lecce;20/10/2023;"24";"22";"28";"22";"90";"17";"0";"0";"0";"1008";"0";"0";""
Lecce;21/10/2023;"24";"23";"25";"23";"93";"19";"0";"0";"0";"1008";"0";"0";"pioggia temporale "
Lecce;22/10/2023;"20";"15";"26";"18";"85";"20";"0";"0";"0";"1014";"0";"0";""
Lecce;23/10/2023;"20";"15";"25";"18";"89";"20";"0";"0";"0";"1017";"0";"0";""
Lecce;24/10/2023;"20";"15";"26";"18";"91";"16";"0";"0";"0";"1016";"0";"0";"nebbia "
Lecce;25/10/2023;"21";"19";"24";"20";"96";"10";"0";"0";"0";"1011";"0";"0";"pioggia temporale "
Lecce;26/10/2023;"21";"18";"25";"18";"86";"20";"0";"0";"0";"1008";"0";"0";""
Lecce;27/10/2023;"21";"16";"25";"19";"89";"20";"6";"22";"0";"1006";"0";"0";""
Lecce;28/10/2023;"20";"17";"25";"18";"89";"20";"11";"22";"0";"1010";"0";"0";""
Lecce;29/10/2023;"19";"13";"25";"15";"81";"20";"6";"11";"0";"1016";"0";"0";""
Lecce;30/10/2023;"19";"13";"25";"16";"86";"20";"11";"18";"0";"1017";"0";"0";""
Lecce;31/10/2023;"22";"19";"24";"21";"94";"18";"22";"39";"0";"1013";"0";"0";""
