LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/5/2025;"13,6";"6,3";"20,7";"3,8";"51";"80001";"4";"0";"8";"1019";"0";"0";""
Potenza;2/5/2025;"15,3";"8,2";"22,7";"6,2";"54";"59076";"2";"0";"4";"1020";"0";"0";""
Potenza;3/5/2025;"16,1";"8,1";"24,3";"7,3";"56";"59067";"4";"0";"9";"1018";"0";"0";""
Potenza;4/5/2025;"16,4";"10,7";"22,5";"7,3";"54";"51905";"5";"0";"12";"1012";"0";"1,3";"pioggia "
Potenza;5/5/2025;"15,5";"8,8";"21,3";"10";"69";"30783";"6";"0";"12";"1011";"0";"0";""
Potenza;6/5/2025;"15";"9,1";"21";"8";"62";"21142";"5";"0";"10";"1012";"0";"0";""
Potenza;7/5/2025;"13,5";"7,2";"19,3";"9,1";"74";"20440";"5";"0";"10";"1013";"0";"0,8";"pioggia "
Potenza;8/5/2025;"12,6";"8,2";"17,2";"6,6";"67";"38013";"4";"0";"8";"1013";"0";"0";""
Potenza;9/5/2025;"12,6";"7,6";"17,7";"7,2";"69";"35513";"2";"0";"5";"1014";"0";"5,6";"pioggia temporale nebbia "
Potenza;10/5/2025;"13,4";"7,1";"19,3";"8,8";"73";"53891";"2";"0";"4";"1017";"0";"2,3";"pioggia temporale nebbia "
Potenza;11/5/2025;"11,8";"6,9";"16,7";"8,6";"80";"43413";"2";"0";"4";"1014";"0";"4,7";"pioggia temporale "
Potenza;12/5/2025;"13,8";"6,9";"18,3";"9,4";"75";"26529";"2";"0";"4";"1012";"0";"5,3";"pioggia temporale "
Potenza;13/5/2025;"12,5";"6,6";"16";"9,5";"82";"31142";"2";"0";"5";"1014";"0";"9,5";"pioggia temporale "
Potenza;14/5/2025;"13,7";"7,7";"16";"9,7";"77";"24183";"1";"0";"2";"1015";"0";"3,9";"pioggia "
Potenza;15/5/2025;"12,3";"10,9";"14,8";"10,8";"90";"11858";"4";"0";"10";"1007";"0";"15,4";"pioggia "
Potenza;16/5/2025;"8,9";"7,1";"10,4";"7,1";"88";"16204";"4";"0";"10";"1009";"0";"10,7";"pioggia temporale "
Potenza;17/5/2025;"10";"3,6";"14,7";"3,3";"63";"24183";"3";"0";"7";"1017";"0";"1,5";"pioggia "
Potenza;18/5/2025;"12,1";"5,9";"17,1";"7,8";"75";"57269";"5";"0";"10";"1020";"0";"0";""
Potenza;19/5/2025;"14,2";"7,8";"21,2";"6,8";"61";"45109";"3";"0";"10";"1019";"0";"0";""
Potenza;20/5/2025;"16,4";"10,8";"21,1";"6,9";"53";"69300";"3";"0";"9";"1016";"0";"1,9";"pioggia "
Potenza;21/5/2025;"14,4";"8,8";"20,1";"9,6";"72";"41094";"6";"0";"12";"1014";"0";"0";""
Potenza;22/5/2025;"13,8";"7,9";"19,9";"8,3";"69";"51105";"6";"0";"10";"1012";"0";"0";""
Potenza;23/5/2025;"14,2";"7,4";"20,2";"8,6";"68";"72540";"4";"0";"9";"1010";"0";"0,5";"pioggia "
Potenza;24/5/2025;"11,4";"6";"16,3";"6,2";"70";"76844";"5";"0";"11";"1013";"0";"0,8";"pioggia "
Potenza;25/5/2025;"10,8";"5,1";"16,6";"2,3";"55";"73026";"7";"0";"11";"1015";"0";"0";""
Potenza;26/5/2025;"14,9";"5,5";"23,3";"6,4";"56";"73026";"3";"0";"7";"1017";"0";"0";""
Potenza;27/5/2025;"15,9";"8,2";"21,9";"9,3";"65";"56811";"3";"0";"7";"1017";"0";"1,6";"pioggia "
Potenza;28/5/2025;"16,6";"10,3";"21,6";"10";"65";"68049";"4";"0";"8";"1017";"0";"0,7";"pioggia "
Potenza;29/5/2025;"13,7";"9";"19";"8,9";"72";"55678";"6";"0";"10";"1017";"0";"9,8";"pioggia "
Potenza;30/5/2025;"13,7";"8,7";"18,8";"5,3";"57";"80001";"7";"0";"11";"1020";"0";"0";""
Potenza;31/5/2025;"14,9";"7,8";"21,3";"8";"63";"80001";"4";"0";"9";"1020";"0";"0";""
