LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/9/2021;"24";"20";"27";"16";"65";"20";"12";"21";"0";"1018";"0";"0";"pioggia temporale "
Bari;2/9/2021;"23";"20";"26";"13";"55";"21";"14";"17";"0";"1021";"0";"0";""
Bari;3/9/2021;"22";"17";"26";"13";"57";"21";"11";"17";"0";"1019";"0";"0";""
Bari;4/9/2021;"23";"20";"26";"16";"65";"23";"9";"17";"0";"1015";"0";"0";""
Bari;5/9/2021;"23";"20";"25";"17";"71";"22";"8";"13";"0";"1016";"0";"0";""
Bari;6/9/2021;"23";"17";"27";"16";"66";"20";"11";"17";"0";"1018";"0";"0";""
Bari;7/9/2021;"23";"17";"26";"15";"62";"19";"10";"15";"0";"1020";"0";"0";""
Bari;8/9/2021;"22";"16";"26";"15";"64";"19";"11";"15";"0";"1018";"0";"0";""
Bari;9/9/2021;"22";"17";"26";"13";"57";"20";"9";"17";"0";"1017";"0";"0";""
Bari;10/9/2021;"24";"16";"27";"13";"52";"22";"16";"28";"0";"1017";"0";"0";""
Bari;11/9/2021;"22";"16";"26";"16";"67";"20";"10";"18";"0";"1015";"0";"0";""
Bari;12/9/2021;"21";"16";"26";"17";"79";"21";"10";"30";"0";"1014";"0";"0";"pioggia temporale "
Bari;13/9/2021;"22";"16";"27";"16";"74";"20";"10";"15";"0";"1015";"0";"0";""
Bari;14/9/2021;"22";"16";"28";"14";"61";"19";"9";"13";"0";"1017";"0";"0";""
Bari;15/9/2021;"24";"16";"30";"13";"52";"20";"9";"13";"0";"1018";"0";"0";""
Bari;16/9/2021;"26";"20";"31";"13";"47";"21";"9";"22";"0";"1017";"0";"0";""
Bari;17/9/2021;"26";"22";"32";"15";"50";"18";"10";"17";"0";"1013";"0";"0";"pioggia "
Bari;18/9/2021;"24";"20";"28";"19";"71";"20";"9";"18";"0";"1012";"0";"0";""
Bari;19/9/2021;"25";"19";"29";"17";"63";"20";"10";"17";"0";"1012";"0";"0";""
Bari;20/9/2021;"24";"20";"27";"14";"55";"20";"13";"21";"0";"1013";"0";"0";""
Bari;21/9/2021;"23";"18";"26";"14";"61";"18";"12";"21";"0";"1019";"0";"0";""
Bari;22/9/2021;"21";"18";"23";"10";"52";"18";"18";"26";"0";"1020";"0";"0";""
Bari;23/9/2021;"20";"16";"22";"9";"48";"21";"14";"18";"0";"1020";"0";"0";""
Bari;24/9/2021;"19";"11";"24";"9";"55";"19";"10";"15";"0";"1020";"0";"0";""
Bari;25/9/2021;"19";"12";"25";"11";"59";"19";"10";"18";"0";"1021";"0";"0";""
Bari;26/9/2021;"22";"15";"27";"13";"59";"19";"11";"24";"0";"1020";"0";"0";""
Bari;27/9/2021;"24";"19";"28";"16";"63";"22";"9";"21";"0";"1016";"0";"0";"pioggia temporale "
Bari;28/9/2021;"23";"19";"25";"19";"78";"16";"13";"21";"0";"1016";"0";"0";""
Bari;29/9/2021;"21";"16";"26";"16";"77";"20";"8";"15";"0";"1017";"0";"0";""
Bari;30/9/2021;"20";"15";"24";"16";"81";"18";"9";"15";"0";"1019";"0";"0";""
