LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/9/2025;"24";"17";"29";"17";"67";"20";"0";"0";"4";"1014";"0";"0";""
Lecce;2/9/2025;"26";"18";"33";"18";"66";"21";"0";"0";"7";"1012";"0";"0";""
Lecce;3/9/2025;"25";"20";"30";"18";"65";"19";"0";"0";"8";"1013";"0";"0";""
Lecce;4/9/2025;"24";"18";"29";"18";"73";"21";"0";"0";"9";"1013";"0";"0,2";""
Lecce;5/9/2025;"25";"19";"31";"18";"69";"18";"0";"0";"7";"1014";"0";"0";""
Lecce;6/9/2025;"24";"17";"31";"17";"67";"21";"0";"0";"8";"1017";"0";"0";""
Lecce;7/9/2025;"24";"19";"29";"18";"72";"20";"0";"0";"9";"1017";"0";"0";""
Lecce;8/9/2025;"24";"17";"29";"17";"68";"19";"0";"0";"6";"1015";"0";"0";""
Lecce;9/9/2025;"26";"19";"33";"19";"69";"20";"0";"0";"9";"1014";"0";"0";""
Lecce;10/9/2025;"27";"24";"31";"23";"76";"19";"0";"0";"11";"1014";"0";"9,7";""
Lecce;11/9/2025;"25";"21";"30";"21";"77";"20";"0";"0";"9";"1014";"0";"1,7";"pioggia temporale "
Lecce;12/9/2025;"24";"19";"30";"19";"74";"19";"0";"0";"6";"1017";"0";"0";"nebbia "
Lecce;13/9/2025;"24";"17";"30";"18";"72";"18";"0";"0";"6";"1018";"0";"0";""
Lecce;14/9/2025;"25";"17";"31";"17";"66";"19";"0";"0";"5";"1017";"0";"0";""
Lecce;15/9/2025;"24";"19";"29";"18";"70";"21";"0";"0";"7";"1019";"0";"0";""
Lecce;16/9/2025;"24";"15";"32";"16";"65";"20";"0";"0";"4";"1018";"0";"0";""
Lecce;17/9/2025;"24";"18";"29";"18";"72";"21";"0";"0";"10";"1016";"0";"0";""
Lecce;18/9/2025;"23";"20";"27";"12";"51";"20";"1";"31";"14";"1020";"0";"0";""
Lecce;19/9/2025;"23";"17";"29";"14";"59";"21";"0";"0";"8";"1023";"0";"0";""
Lecce;20/9/2025;"23";"18";"30";"18";"75";"15";"0";"0";"6";"1022";"0";"0";"nebbia "
Lecce;21/9/2025;"23";"15";"31";"15";"65";"19";"0";"0";"4";"1018";"0";"0";"nebbia "
Lecce;22/9/2025;"23";"17";"30";"15";"63";"20";"0";"0";"6";"1015";"0";"0";""
Lecce;23/9/2025;"24";"18";"30";"17";"67";"20";"0";"0";"7";"1015";"0";"0";""
Lecce;24/9/2025;"25";"19";"30";"19";"72";"20";"0";"0";"8";"1014";"0";"2,2";""
Lecce;25/9/2025;"24";"19";"29";"16";"64";"21";"0";"0";"7";"1015";"0";"0";""
Lecce;26/9/2025;"21";"15";"27";"15";"69";"22";"0";"0";"6";"1018";"0";"0,1";""
Lecce;27/9/2025;"20";"14";"26";"16";"78";"20";"0";"0";"4";"1017";"0";"0,3";"pioggia temporale "
Lecce;28/9/2025;"19";"17";"25";"16";"82";"15";"0";"0";"7";"1013";"0";"4,8";"pioggia temporale "
Lecce;29/9/2025;"19";"15";"25";"15";"76";"20";"0";"0";"7";"1015";"0";"0,3";""
Lecce;30/9/2025;"19";"14";"26";"13";"70";"21";"0";"0";"5";"1018";"0";"0,1";""
