LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/9/2024;"24,6";"20,4";"28,9";"9,6";"39";"0";"6";"0";"29";"0";"1015";"0";""
Potenza;2/9/2024;"23,9";"21,2";"27,3";"10,7";"45";"0";"6";"0";"36";"0";"1015";"0";""
Potenza;3/9/2024;"21,6";"19,8";"23,6";"13,1";"58";"0";"5";"0";"26";"0";"1017";"0";""
Potenza;4/9/2024;"21";"18,9";"24,9";"14,2";"65";"0";"4";"0";"21";"0";"1015";"3";"pioggia "
Potenza;5/9/2024;"20,6";"18,6";"23,2";"16,1";"76";"0";"9";"0";"47";"0";"1013";"2";"pioggia "
Potenza;6/9/2024;"21,5";"18,5";"25,5";"12,4";"58";"0";"8";"0";"31";"0";"1014";"0";""
Potenza;7/9/2024;"24";"20,4";"28,4";"12";"48";"0";"6";"0";"35";"0";"1017";"0";""
Potenza;8/9/2024;"25,7";"22,7";"30,2";"12,5";"45";"0";"5";"0";"38";"0";"1015";"0";""
Potenza;9/9/2024;"19,6";"15,4";"22,9";"15,9";"80";"0";"17";"0";"70";"0";"1006";"15,6";"pioggia "
Potenza;10/9/2024;"16,8";"14,4";"20,5";"12,7";"77";"0";"12";"0";"51";"0";"1008";"2,2";"pioggia "
Potenza;11/9/2024;"18,6";"14,7";"23,2";"10,5";"61";"0";"7";"0";"35";"0";"1010";"0";""
Potenza;12/9/2024;"18,3";"14,4";"22,5";"13,7";"75";"0";"17";"0";"55";"0";"1009";"3,9";"pioggia "
Potenza;13/9/2024;"13,1";"9,3";"16,5";"10,3";"85";"0";"25";"0";"79";"0";"1006";"4,8";"pioggia "
Potenza;14/9/2024;"11,2";"8,5";"14,8";"5,4";"69";"0";"10";"0";"39";"0";"1013";"1,2";"pioggia "
Potenza;15/9/2024;"13,2";"11,1";"16,8";"4,8";"57";"0";"8";"0";"32";"0";"1013";"0";""
Potenza;16/9/2024;"12,5";"11,3";"14,8";"9";"79";"0";"3";"0";"24";"0";"1012";"3,6";"pioggia "
Potenza;17/9/2024;"13,3";"11,6";"15,7";"10,9";"85";"0";"7";"0";"38";"0";"1011";"5,3";"pioggia "
Potenza;18/9/2024;"15,4";"12,4";"18,6";"10,3";"72";"0";"3";"0";"30";"0";"1014";"0,5";"pioggia "
Potenza;19/9/2024;"15,6";"13,3";"19,3";"10,1";"70";"0";"7";"0";"40";"0";"1014";"0";""
Potenza;20/9/2024;"15,2";"13,1";"18,5";"11,3";"78";"0";"5";"0";"27";"0";"1017";"1,3";"pioggia "
Potenza;21/9/2024;"15,8";"13,6";"19,3";"11,3";"75";"0";"6";"0";"26";"0";"1020";"0";""
Potenza;22/9/2024;"16,1";"13,5";"18,6";"12";"77";"0";"4";"0";"21";"0";"1019";"0,5";"pioggia "
Potenza;23/9/2024;"16,8";"15,4";"20,3";"13,4";"81";"0";"4";"0";"26";"0";"1015";"12,8";"pioggia "
Potenza;24/9/2024;"17,1";"15";"20,6";"12,9";"76";"0";"14";"0";"50";"0";"1015";"0";""
Potenza;25/9/2024;"16,3";"14,7";"18,9";"12,4";"77";"0";"12";"0";"40";"0";"1018";"0";""
Potenza;26/9/2024;"18,1";"15,2";"22";"12,4";"70";"0";"14";"0";"44";"0";"1017";"0";""
Potenza;27/9/2024;"20,3";"17,3";"24,3";"12,7";"62";"0";"17";"0";"51";"0";"1014";"0";""
Potenza;28/9/2024;"18,3";"13,4";"22,5";"12,8";"70";"0";"18";"0";"61";"0";"1014";"0";""
Potenza;29/9/2024;"12,3";"9,8";"15,7";"7,7";"74";"0";"14";"0";"50";"0";"1020";"0";""
Potenza;30/9/2024;"12,7";"9,1";"17";"5,4";"63";"0";"8";"0";"33";"0";"1021";"0";""
