LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/7/2023;"25";"21";"28";"23";"89";"21";"14";"31";"0";"1010";"0";"0";""
Lecce;2/7/2023;"24";"19";"27";"21";"83";"22";"0";"0";"0";"1009";"0";"0";""
Lecce;3/7/2023;"26";"19";"31";"20";"73";"22";"0";"0";"0";"1012";"0";"0";""
Lecce;4/7/2023;"27";"19";"32";"22";"76";"19";"0";"4";"0";"1013";"0";"0";""
Lecce;5/7/2023;"27";"21";"31";"23";"81";"19";"11";"21";"0";"1012";"0";"0";""
Lecce;6/7/2023;"27";"20";"31";"21";"76";"21";"16";"31";"0";"1013";"0";"0";""
Lecce;7/7/2023;"27";"19";"31";"21";"74";"20";"19";"33";"0";"1017";"0";"0";""
Lecce;8/7/2023;"26";"20";"31";"20";"72";"19";"10";"26";"0";"1019";"0";"0";""
Lecce;9/7/2023;"25";"18";"31";"20";"78";"23";"13";"24";"0";"1019";"0";"0";""
Lecce;10/7/2023;"26";"20";"32";"20";"70";"19";"11";"18";"0";"1019";"0";"0";""
Lecce;11/7/2023;"28";"18";"34";"19";"62";"18";"8";"15";"0";"1018";"0";"0";""
Lecce;12/7/2023;"29";"19";"35";"18";"59";"19";"11";"18";"0";"1018";"0";"0";""
Lecce;13/7/2023;"29";"23";"37";"21";"67";"18";"13";"22";"0";"1016";"0";"0";""
Lecce;14/7/2023;"30";"22";"36";"21";"64";"18";"8";"17";"0";"1015";"0";"0";""
Lecce;15/7/2023;"29";"23";"34";"24";"77";"15";"11";"18";"0";"1015";"0";"0";""
Lecce;16/7/2023;"31";"22";"36";"18";"50";"20";"13";"22";"0";"1015";"0";"0";""
Lecce;17/7/2023;"30";"21";"37";"19";"55";"20";"11";"22";"0";"1016";"0";"0";""
Lecce;18/7/2023;"28";"22";"37";"21";"66";"20";"10";"26";"0";"1015";"0";"0";""
Lecce;19/7/2023;"34";"27";"41";"22";"52";"19";"8";"13";"0";"1011";"0";"0";""
Lecce;20/7/2023;"32";"23";"40";"21";"57";"21";"7";"18";"0";"1008";"0";"0";""
Lecce;21/7/2023;"32";"24";"39";"22";"62";"18";"7";"18";"0";"1011";"0";"0";""
Lecce;22/7/2023;"33";"26";"40";"21";"57";"22";"8";"21";"0";"1013";"0";"0";""
Lecce;23/7/2023;"32";"24";"38";"21";"60";"22";"1";"5";"0";"1015";"0";"0";""
Lecce;24/7/2023;"32";"24";"39";"22";"64";"19";"0";"4";"0";"1014";"0";"0";""
Lecce;25/7/2023;"34";"26";"42";"24";"63";"19";"0";"0";"0";"1007";"0";"0";""
Lecce;26/7/2023;"30";"27";"32";"23";"69";"22";"5";"28";"0";"1007";"0";"0";""
Lecce;27/7/2023;"26";"21";"30";"18";"64";"19";"0";"0";"0";"1012";"0";"0";""
Lecce;28/7/2023;"26";"18";"33";"18";"62";"22";"0";"0";"0";"1014";"0";"0";"pioggia temporale "
Lecce;29/7/2023;"29";"21";"35";"21";"67";"17";"0";"9";"0";"1014";"0";"0";""
Lecce;30/7/2023;"28";"20";"35";"19";"64";"22";"0";"0";"0";"1012";"0";"0";""
Lecce;31/7/2023;"28";"23";"34";"22";"70";"19";"0";"0";"0";"1010";"0";"0";""
