LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/6/2021;"18";"12";"23";"11";"66";"21";"26";"100";"0";"1015";"0";"0";""
Lecce;2/6/2021;"19";"10";"25";"10";"60";"18";"8";"17";"0";"1019";"0";"0";""
Lecce;3/6/2021;"20";"10";"26";"10";"55";"20";"10";"18";"0";"1022";"0";"0";""
Lecce;4/6/2021;"20";"11";"28";"13";"67";"19";"10";"21";"0";"1022";"0";"0";""
Lecce;5/6/2021;"22";"13";"29";"13";"64";"20";"9";"21";"0";"1021";"0";"0";""
Lecce;6/6/2021;"23";"15";"30";"16";"71";"20";"8";"22";"0";"1017";"0";"0";""
Lecce;7/6/2021;"24";"18";"29";"19";"76";"20";"10";"21";"0";"1015";"0";"0";"pioggia temporale "
Lecce;8/6/2021;"21";"20";"23";"19";"87";"10";"11";"21";"0";"1014";"0";"0";"pioggia temporale "
Lecce;9/6/2021;"22";"18";"27";"17";"77";"16";"11";"18";"0";"1012";"0";"0";""
Lecce;10/6/2021;"22";"15";"27";"16";"70";"20";"13";"21";"0";"1013";"0";"0";""
Lecce;11/6/2021;"23";"16";"28";"17";"72";"20";"13";"28";"0";"1013";"0";"0";""
Lecce;12/6/2021;"23";"17";"27";"16";"68";"21";"11";"22";"0";"1015";"0";"0";"pioggia temporale "
Lecce;13/6/2021;"23";"14";"29";"14";"64";"20";"14";"26";"0";"1015";"0";"0";""
Lecce;14/6/2021;"22";"18";"26";"12";"55";"21";"24";"35";"0";"1015";"0";"0";""
Lecce;15/6/2021;"22";"18";"24";"12";"57";"22";"24";"33";"0";"1015";"0";"0";""
Lecce;16/6/2021;"22";"14";"27";"15";"67";"17";"13";"22";"0";"1015";"0";"0";""
Lecce;17/6/2021;"24";"15";"30";"16";"64";"20";"6";"15";"0";"1017";"0";"0";""
Lecce;18/6/2021;"25";"17";"30";"17";"66";"19";"8";"21";"0";"1017";"0";"0";""
Lecce;19/6/2021;"26";"16";"32";"16";"59";"20";"12";"26";"0";"1015";"0";"0";""
Lecce;20/6/2021;"27";"19";"33";"18";"61";"20";"13";"28";"0";"1013";"0";"0";""
Lecce;21/6/2021;"29";"21";"36";"20";"60";"18";"9";"17";"0";"1011";"0";"0";""
Lecce;22/6/2021;"31";"26";"37";"22";"61";"12";"12";"21";"0";"1011";"0";"0";""
Lecce;23/6/2021;"30";"22";"38";"23";"72";"12";"9";"18";"0";"1014";"0";"0";""
Lecce;24/6/2021;"31";"22";"40";"20";"59";"14";"10";"22";"0";"1016";"0";"0";""
Lecce;25/6/2021;"31";"23";"40";"19";"55";"19";"10";"26";"0";"1015";"0";"0";""
Lecce;26/6/2021;"29";"22";"35";"21";"64";"22";"11";"22";"0";"1013";"0";"0";""
Lecce;27/6/2021;"28";"21";"33";"17";"58";"20";"11";"18";"0";"1014";"0";"0";""
Lecce;28/6/2021;"29";"20";"37";"18";"56";"19";"8";"18";"0";"1015";"0";"0";""
Lecce;29/6/2021;"30";"23";"38";"21";"62";"22";"10";"22";"0";"1013";"0";"0";""
Lecce;30/6/2021;"30";"25";"36";"23";"68";"13";"12";"18";"0";"1012";"0";"0";""
