LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/6/2025;"22";"15";"26";"12";"54";"20";"0";"0";"0";"1019";"0";"0";""
Bari;2/6/2025;"22";"15";"28";"13";"56";"21";"0";"0";"0";"1019";"0";"0";""
Bari;3/6/2025;"25";"17";"30";"13";"49";"19";"0";"0";"0";"1018";"0";"0";""
Bari;4/6/2025;"23";"16";"27";"15";"63";"20";"0";"0";"0";"1017";"0";"0";""
Bari;5/6/2025;"24";"17";"29";"14";"59";"20";"0";"0";"0";"1017";"0";"0";""
Bari;6/6/2025;"25";"18";"30";"14";"52";"19";"0";"0";"0";"1017";"0";"0";""
Bari;7/6/2025;"25";"17";"30";"14";"56";"21";"0";"0";"0";"1016";"0";"0";""
Bari;8/6/2025;"29";"21";"33";"12";"37";"21";"0";"0";"0";"1013";"0";"0";""
Bari;9/6/2025;"25";"22";"28";"16";"56";"19";"0";"0";"0";"1015";"0";"0";""
Bari;10/6/2025;"24";"21";"28";"15";"57";"20";"0";"0";"0";"1017";"0";"0";""
Bari;11/6/2025;"24";"18";"28";"13";"53";"20";"0";"0";"0";"1015";"0";"0";""
Bari;12/6/2025;"24";"16";"28";"15";"61";"20";"0";"0";"0";"1015";"0";"0";""
Bari;13/6/2025;"25";"17";"30";"15";"56";"20";"0";"0";"0";"1017";"0";"0";""
Bari;14/6/2025;"25";"19";"28";"15";"55";"21";"0";"0";"0";"1018";"0";"0";""
Bari;15/6/2025;"23";"16";"28";"15";"60";"19";"0";"0";"0";"1017";"0";"0";""
Bari;16/6/2025;"26";"17";"31";"13";"49";"20";"0";"0";"0";"1015";"0";"0";""
Bari;17/6/2025;"25";"22";"27";"20";"76";"21";"0";"0";"0";"1016";"0";"0";"pioggia "
Bari;18/6/2025;"24";"20";"27";"19";"74";"19";"0";"0";"0";"1018";"0";"0";""
Bari;19/6/2025;"25";"19";"28";"18";"69";"20";"0";"0";"0";"1018";"0";"0";""
Bari;20/6/2025;"25";"19";"29";"18";"66";"20";"0";"0";"0";"1016";"0";"0";""
Bari;21/6/2025;"24";"18";"27";"15";"58";"21";"0";"0";"0";"1017";"0";"0";""
Bari;22/6/2025;"24";"18";"28";"13";"51";"21";"0";"0";"0";"1019";"0";"0";""
Bari;23/6/2025;"24";"15";"29";"11";"49";"20";"0";"0";"0";"1018";"0";"0";""
Bari;24/6/2025;"27";"18";"32";"11";"40";"20";"0";"0";"0";"1015";"0";"0";""
Bari;25/6/2025;"26";"20";"31";"14";"47";"21";"0";"0";"0";"1015";"0";"0";""
Bari;26/6/2025;"29,2";"24,7";"32,6";"22,5";"67";"34115";"2";"0";"4";"1014";"0";"0";""
Bari;27/6/2025;"29,6";"26,7";"32,1";"25,1";"76";"14050";"3";"0";"12";"1015";"0";"0,1";""
Bari;28/6/2025;"28,1";"26,3";"30,1";"26,7";"91";"11171";"4";"0";"10";"1017";"0";"0,1";""
Bari;29/6/2025;"27,7";"25,9";"29,6";"19,9";"62";"22313";"4";"0";"8";"1016";"0";"0";""
Bari;30/6/2025;"27,9";"25";"30,6";"20,2";"63";"17442";"2";"0";"6";"1015";"0";"0,1";"nebbia "
