LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/3/2021;"9";"4";"14";"4";"72";"20";"13";"18";"0";"1028";"0";"0";""
Bari;2/3/2021;"9";"4";"14";"4";"72";"19";"9";"13";"0";"1032";"0";"0";""
Bari;3/3/2021;"9";"3";"14";"5";"75";"20";"10";"13";"0";"1031";"0";"0";"nebbia "
Bari;4/3/2021;"9";"1";"15";"5";"74";"20";"11";"18";"0";"1023";"0";"0";"nebbia "
Bari;5/3/2021;"10";"3";"15";"4";"67";"20";"9";"15";"0";"1018";"0";"0";""
Bari;6/3/2021;"10";"4";"14";"6";"76";"18";"11";"15";"0";"1023";"0";"0";""
Bari;7/3/2021;"9";"6";"12";"5";"73";"18";"9";"13";"0";"1024";"0";"0";"pioggia "
Bari;8/3/2021;"10";"5";"13";"7";"84";"13";"7";"11";"0";"1016";"0";"0";"pioggia "
Bari;9/3/2021;"13";"9";"18";"9";"83";"13";"10";"21";"0";"1011";"0";"0";"pioggia "
Bari;10/3/2021;"10";"8";"12";"6";"74";"20";"16";"24";"0";"1013";"0";"0";"pioggia "
Bari;11/3/2021;"10";"6";"13";"2";"55";"20";"14";"22";"0";"1021";"0";"0";""
Bari;12/3/2021;"12";"6";"18";"6";"64";"21";"10";"21";"0";"1017";"0";"0";""
Bari;13/3/2021;"14";"10";"18";"7";"63";"21";"11";"24";"0";"1015";"0";"0";""
Bari;14/3/2021;"13";"5";"19";"5";"63";"19";"16";"33";"0";"1010";"0";"0";"pioggia "
Bari;15/3/2021;"8";"6";"11";"3";"73";"17";"24";"35";"0";"1007";"0";"0";"pioggia temporale "
Bari;16/3/2021;"9";"4";"13";"2";"61";"19";"17";"30";"0";"1010";"0";"0";"pioggia "
Bari;17/3/2021;"8";"5";"11";"2";"57";"19";"20";"28";"0";"1014";"0";"0";"pioggia "
Bari;18/3/2021;"8";"3";"11";"2";"61";"20";"11";"15";"0";"1014";"0";"0";""
Bari;19/3/2021;"8";"3";"11";"3";"69";"20";"9";"15";"0";"1014";"0";"0";"pioggia "
Bari;20/3/2021;"7";"5";"8";"6";"94";"10";"8";"13";"0";"1013";"0";"0";"pioggia "
Bari;21/3/2021;"8";"6";"10";"4";"75";"13";"15";"28";"0";"1006";"0";"0";"pioggia "
Bari;22/3/2021;"9";"6";"11";"2";"61";"19";"20";"24";"0";"1005";"0";"0";"pioggia "
Bari;23/3/2021;"9";"6";"10";"2";"48";"21";"20";"26";"0";"1013";"0";"0";"pioggia "
Bari;24/3/2021;"10";"6";"13";"2";"56";"20";"17";"24";"0";"1019";"0";"0";""
Bari;25/3/2021;"10";"4";"13";"3";"64";"20";"11";"18";"0";"1021";"0";"0";""
Bari;26/3/2021;"12";"4";"16";"4";"59";"21";"10";"18";"0";"1025";"0";"0";""
Bari;27/3/2021;"13";"5";"18";"6";"64";"21";"13";"26";"0";"1026";"0";"0";""
Bari;28/3/2021;"13";"6";"17";"8";"74";"20";"8";"13";"0";"1030";"0";"0";""
Bari;29/3/2021;"13";"9";"17";"9";"77";"18";"10";"15";"0";"1031";"0";"0";""
Bari;30/3/2021;"14";"9";"17";"7";"66";"19";"12";"17";"0";"1028";"0";"0";""
Bari;31/3/2021;"13";"9";"18";"8";"68";"20";"10";"13";"0";"1024";"0";"0";""
