LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/10/2023;"21";"18";"25";"15";"66";"21";"14";"18";"0";"1021";"0";"0";""
Bari;2/10/2023;"21";"18";"25";"15";"70";"20";"13";"21";"0";"1023";"0";"0";""
Bari;3/10/2023;"20";"14";"25";"14";"69";"20";"9";"15";"0";"1022";"0";"0";""
Bari;4/10/2023;"20";"14";"26";"15";"75";"20";"7";"18";"0";"1021";"0";"0";""
Bari;5/10/2023;"20";"15";"24";"17";"86";"16";"8";"13";"0";"1022";"0";"0";""
Bari;6/10/2023;"21";"18";"24";"18";"84";"20";"8";"13";"0";"1023";"0";"0";""
Bari;7/10/2023;"20";"16";"24";"17";"84";"21";"10";"15";"0";"1023";"0";"0";""
Bari;8/10/2023;"20";"16";"26";"14";"70";"20";"12";"17";"0";"1021";"0";"0";""
Bari;9/10/2023;"22";"15";"27";"15";"64";"18";"8";"15";"0";"1021";"0";"0";""
Bari;10/10/2023;"22";"16";"27";"15";"66";"18";"8";"13";"0";"1019";"0";"0";""
Bari;11/10/2023;"20";"14";"25";"16";"81";"18";"8";"11";"0";"1021";"0";"0";""
Bari;12/10/2023;"20";"14";"26";"14";"72";"18";"10";"21";"0";"1020";"0";"0";""
Bari;13/10/2023;"19";"13";"24";"14";"75";"20";"8";"11";"0";"1020";"0";"0";""
Bari;14/10/2023;"20";"14";"26";"15";"73";"19";"9";"17";"0";"1017";"0";"0";""
Bari;15/10/2023;"22";"15";"27";"14";"63";"20";"7";"15";"0";"1011";"0";"0";""
Bari;16/10/2023;"19";"16";"22";"13";"68";"19";"9";"17";"0";"1016";"0";"0";"pioggia "
Bari;17/10/2023;"16";"15";"17";"14";"90";"15";"8";"13";"0";"1016";"0";"0";"pioggia "
Bari;18/10/2023;"17";"11";"22";"13";"81";"20";"11";"22";"0";"1015";"0";"0";""
Bari;19/10/2023;"23";"18";"27";"18";"76";"18";"14";"24";"0";"1009";"0";"0";"pioggia "
Bari;20/10/2023;"25";"23";"28";"19";"72";"21";"21";"33";"0";"1003";"0";"0";""
Bari;21/10/2023;"22";"16";"26";"18";"77";"14";"16";"35";"0";"1006";"0";"0";"pioggia temporale "
Bari;22/10/2023;"20";"15";"26";"14";"71";"20";"11";"17";"0";"1013";"0";"0";""
Bari;23/10/2023;"18";"14";"23";"14";"77";"21";"7";"11";"0";"1017";"0";"0";""
Bari;24/10/2023;"20";"14";"27";"16";"79";"20";"10";"21";"0";"1014";"0";"0";""
Bari;25/10/2023;"21";"17";"24";"15";"68";"18";"13";"24";"0";"1009";"0";"0";"pioggia "
Bari;26/10/2023;"20";"15";"27";"13";"64";"20";"14";"26";"0";"1006";"0";"0";""
Bari;27/10/2023;"22";"17";"26";"13";"58";"20";"16";"44";"0";"1003";"0";"0";""
Bari;28/10/2023;"20";"15";"26";"12";"64";"21";"13";"26";"0";"1009";"0";"0";""
Bari;29/10/2023;"17";"13";"23";"12";"71";"19";"9";"17";"0";"1016";"0";"0";""
Bari;30/10/2023;"20";"12";"26";"15";"76";"19";"13";"22";"0";"1015";"0";"0";""
Bari;31/10/2023;"23";"17";"27";"14";"60";"19";"16";"26";"0";"1011";"0";"0";""
