LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/4/2024;"18";"15";"23";"15";"84";"18";"28";"44";"0";"1013";"0";"0";""
Lecce;2/4/2024;"16";"11";"21";"11";"76";"20";"9";"21";"0";"1016";"0";"0";""
Lecce;3/4/2024;"14";"6";"21";"8";"72";"22";"7";"18";"0";"1018";"0";"0";""
Lecce;4/4/2024;"14";"6";"21";"10";"79";"20";"9";"18";"0";"1019";"0";"0";""
Lecce;5/4/2024;"14";"6";"22";"8";"71";"18";"8";"17";"0";"1023";"0";"0";""
Lecce;6/4/2024;"15";"7";"23";"9";"69";"19";"10";"22";"0";"1023";"0";"0";""
Lecce;7/4/2024;"16";"7";"23";"11";"72";"18";"16";"33";"0";"1019";"0";"0";""
Lecce;8/4/2024;"18";"11";"25";"12";"73";"19";"11";"21";"0";"1019";"0";"0";"nebbia "
Lecce;9/4/2024;"18";"11";"26";"10";"65";"19";"13";"26";"0";"1017";"0";"0";""
Lecce;10/4/2024;"18";"13";"23";"15";"85";"18";"14";"22";"0";"1016";"0";"0";""
Lecce;11/4/2024;"17";"12";"21";"15";"89";"20";"15";"26";"0";"1021";"0";"0";""
Lecce;12/4/2024;"20";"15";"24";"15";"75";"23";"17";"26";"0";"1023";"0";"0";""
Lecce;13/4/2024;"18";"10";"25";"14";"78";"19";"13";"24";"0";"1024";"0";"0";""
Lecce;14/4/2024;"19";"9";"28";"12";"70";"20";"9";"21";"0";"1023";"0";"0";""
Lecce;15/4/2024;"20";"11";"30";"11";"63";"19";"12";"28";"0";"1018";"0";"0";""
Lecce;16/4/2024;"19";"17";"22";"17";"87";"15";"17";"41";"0";"1008";"0";"0";"pioggia "
Lecce;17/4/2024;"17";"13";"22";"15";"90";"14";"14";"30";"0";"1002";"0";"0";"pioggia "
Lecce;18/4/2024;"13";"9";"18";"10";"83";"18";"10";"18";"0";"1007";"0";"0";"pioggia "
Lecce;19/4/2024;"11";"7";"13";"10";"94";"15";"12";"26";"0";"1008";"0";"0";"pioggia temporale nebbia "
Lecce;20/4/2024;"14";"6";"19";"7";"69";"20";"12";"21";"0";"1009";"0";"0";""
Lecce;21/4/2024;"13";"8";"19";"10";"82";"18";"14";"31";"0";"1009";"0";"0";"pioggia "
Lecce;22/4/2024;"14";"6";"21";"10";"78";"23";"6";"21";"0";"1013";"0";"0";""
Lecce;23/4/2024;"15";"12";"17";"14";"95";"14";"10";"21";"0";"1006";"0";"0";"pioggia temporale "
Lecce;24/4/2024;"14";"8";"20";"9";"73";"17";"9";"17";"0";"1008";"0";"0";""
Lecce;25/4/2024;"15";"10";"19";"9";"73";"20";"11";"21";"0";"1008";"0";"0";""
Lecce;26/4/2024;"15";"9";"20";"10";"76";"19";"9";"21";"0";"1013";"0";"0";""
Lecce;27/4/2024;"17";"10";"23";"12";"75";"20";"7";"15";"0";"1016";"0";"0";""
Lecce;28/4/2024;"17";"8";"25";"12";"74";"19";"8";"17";"0";"1018";"0";"0";""
Lecce;29/4/2024;"19";"10";"26";"14";"76";"16";"7";"13";"0";"1019";"0";"0";"nebbia "
Lecce;30/4/2024;"19";"11";"27";"14";"76";"18";"7";"17";"0";"1017";"0";"0";"nebbia "
