LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/5/2021;"20";"16";"25";"15";"76";"14";"12";"22";"0";"1012";"0";"0";"pioggia "
Lecce;2/5/2021;"20";"16";"24";"14";"70";"15";"17";"30";"0";"1014";"0";"0";""
Lecce;3/5/2021;"16";"10";"22";"11";"75";"18";"9";"18";"0";"1018";"0";"0";""
Lecce;4/5/2021;"16";"10";"22";"11";"75";"19";"10";"18";"0";"1017";"0";"0";""
Lecce;5/5/2021;"18";"14";"24";"13";"74";"17";"8";"17";"0";"1013";"0";"0";""
Lecce;6/5/2021;"18";"11";"23";"12";"72";"20";"11";"18";"0";"1015";"0";"0";""
Lecce;7/5/2021;"18";"11";"24";"12";"75";"19";"10";"17";"0";"1013";"0";"0";""
Lecce;8/5/2021;"18";"10";"22";"12";"72";"21";"19";"30";"0";"1014";"0";"0";""
Lecce;9/5/2021;"18";"13";"23";"10";"64";"19";"18";"24";"0";"1018";"0";"0";""
Lecce;10/5/2021;"18";"10";"25";"14";"80";"18";"9";"18";"0";"1018";"0";"0";""
Lecce;11/5/2021;"19";"11";"24";"14";"78";"16";"13";"24";"0";"1014";"0";"0";""
Lecce;12/5/2021;"20";"17";"23";"13";"63";"16";"13";"21";"0";"1010";"0";"0";""
Lecce;13/5/2021;"18";"12";"22";"12";"69";"20";"19";"30";"0";"1010";"0";"0";""
Lecce;14/5/2021;"18";"12";"23";"12";"75";"19";"17";"30";"0";"1012";"0";"0";""
Lecce;15/5/2021;"17";"13";"20";"14";"84";"18";"16";"33";"0";"1010";"0";"0";"pioggia temporale "
Lecce;16/5/2021;"19";"13";"23";"11";"66";"19";"11";"18";"0";"1012";"0";"0";""
Lecce;17/5/2021;"21";"15";"26";"14";"69";"19";"20";"33";"0";"1009";"0";"0";""
Lecce;18/5/2021;"19";"14";"24";"14";"73";"17";"15";"22";"0";"1012";"0";"0";""
Lecce;19/5/2021;"21";"14";"25";"13";"62";"20";"11";"18";"0";"1012";"0";"0";""
Lecce;20/5/2021;"17";"12";"20";"11";"69";"21";"23";"37";"0";"1014";"0";"0";""
Lecce;21/5/2021;"18";"10";"22";"9";"61";"19";"19";"33";"0";"1019";"0";"0";""
Lecce;22/5/2021;"18";"10";"25";"11";"67";"22";"19";"35";"0";"1019";"0";"0";""
Lecce;23/5/2021;"21";"16";"25";"17";"82";"21";"17";"28";"0";"1018";"0";"0";""
Lecce;24/5/2021;"23";"17";"30";"12";"60";"19";"13";"24";"0";"1018";"0";"0";""
Lecce;25/5/2021;"23";"18";"28";"16";"64";"20";"12";"18";"0";"1017";"0";"0";""
Lecce;26/5/2021;"22";"15";"27";"13";"61";"22";"14";"22";"0";"1015";"0";"0";""
Lecce;27/5/2021;"20";"13";"26";"11";"58";"19";"10";"21";"0";"1014";"0";"0";""
Lecce;28/5/2021;"20";"12";"26";"12";"61";"19";"17";"30";"0";"1015";"0";"0";""
Lecce;29/5/2021;"19";"12";"25";"11";"63";"20";"11";"21";"0";"1015";"0";"0";""
Lecce;30/5/2021;"17";"11";"24";"14";"81";"21";"14";"30";"0";"1015";"0";"0";"pioggia "
Lecce;31/5/2021;"18";"12";"23";"11";"67";"20";"16";"28";"0";"1015";"0";"0";""
