LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/6/2022;"25";"19";"29";"20";"79";"17";"12";"24";"0";"1014";"0";"0";""
Lecce;2/6/2022;"25";"17";"31";"18";"68";"17";"13";"26";"0";"1015";"0";"0";""
Lecce;3/6/2022;"26";"19";"32";"18";"64";"19";"13";"22";"0";"1016";"0";"0";""
Lecce;4/6/2022;"27";"19";"35";"20";"67";"19";"7";"21";"0";"1016";"0";"0";""
Lecce;5/6/2022;"29";"22";"34";"19";"59";"20";"13";"22";"0";"1015";"0";"0";""
Lecce;6/6/2022;"29";"24";"35";"21";"66";"22";"12";"22";"0";"1013";"0";"0";""
Lecce;7/6/2022;"27";"21";"32";"20";"68";"20";"10";"21";"0";"1010";"0";"0";""
Lecce;8/6/2022;"24";"22";"29";"22";"88";"20";"10";"24";"0";"1009";"0";"0";"pioggia temporale "
Lecce;9/6/2022;"23";"20";"26";"19";"83";"16";"16";"28";"0";"1005";"0";"0";"pioggia temporale "
Lecce;10/6/2022;"21";"17";"24";"17";"80";"20";"16";"28";"0";"1004";"0";"0";"pioggia temporale "
Lecce;11/6/2022;"24";"20";"28";"19";"72";"20";"24";"39";"0";"1010";"0";"0";""
Lecce;12/6/2022;"26";"23";"28";"19";"69";"19";"30";"37";"0";"1012";"0";"0";""
Lecce;13/6/2022;"26";"22";"30";"20";"71";"18";"22";"30";"0";"1012";"0";"0";""
Lecce;14/6/2022;"25";"18";"30";"20";"72";"22";"14";"22";"0";"1014";"0";"0";""
Lecce;15/6/2022;"26";"19";"30";"18";"66";"21";"14";"26";"0";"1016";"0";"0";""
Lecce;16/6/2022;"25";"16";"31";"15";"60";"20";"8";"17";"0";"1017";"0";"0";""
Lecce;17/6/2022;"26";"18";"32";"17";"61";"20";"10";"22";"0";"1016";"0";"0";""
Lecce;18/6/2022;"26";"23";"29";"19";"68";"17";"23";"35";"0";"1015";"0";"0";""
Lecce;19/6/2022;"25";"22";"30";"19";"72";"20";"12";"22";"0";"1015";"0";"0";""
Lecce;20/6/2022;"25";"18";"31";"19";"74";"17";"11";"22";"0";"1014";"0";"0";""
Lecce;21/6/2022;"28";"20";"33";"18";"63";"23";"9";"17";"0";"1013";"0";"0";""
Lecce;22/6/2022;"29";"21";"35";"20";"60";"22";"7";"17";"0";"1012";"0";"0";""
Lecce;23/6/2022;"29";"22";"36";"20";"62";"21";"11";"26";"0";"1012";"0";"0";""
Lecce;24/6/2022;"30";"24";"35";"20";"61";"22";"9";"18";"0";"1013";"0";"0";""
Lecce;25/6/2022;"30";"23";"35";"20";"60";"22";"11";"22";"0";"1013";"0";"0";""
Lecce;26/6/2022;"28";"21";"33";"19";"61";"19";"7";"17";"0";"1015";"0";"0";""
Lecce;27/6/2022;"30";"22";"36";"19";"58";"20";"6";"13";"0";"1015";"0";"0";""
Lecce;28/6/2022;"30";"23";"38";"22";"66";"21";"9";"18";"0";"1013";"0";"0";""
Lecce;29/6/2022;"30";"24";"35";"22";"69";"18";"16";"26";"0";"1011";"0";"0";""
Lecce;30/6/2022;"28";"24";"33";"25";"83";"19";"10";"21";"0";"1011";"0";"0";""
