LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/6/2021;"17";"11";"21";"9";"61";"20";"13";"24";"0";"1016";"0";"0";""
Bari;2/6/2021;"18";"9";"23";"6";"50";"20";"11";"18";"0";"1019";"0";"0";""
Bari;3/6/2021;"20";"10";"26";"6";"44";"19";"8";"13";"0";"1022";"0";"0";""
Bari;4/6/2021;"21";"14";"26";"10";"49";"19";"8";"13";"0";"1023";"0";"0";""
Bari;5/6/2021;"23";"15";"28";"9";"42";"20";"9";"15";"0";"1020";"0";"0";""
Bari;6/6/2021;"24";"19";"27";"12";"49";"19";"8";"15";"0";"1017";"0";"0";""
Bari;7/6/2021;"21";"18";"24";"15";"69";"21";"9";"17";"0";"1016";"0";"0";"pioggia "
Bari;8/6/2021;"21";"18";"23";"18";"82";"20";"11";"17";"0";"1015";"0";"0";"pioggia "
Bari;9/6/2021;"23";"19";"26";"16";"68";"21";"11";"21";"0";"1013";"0";"0";""
Bari;10/6/2021;"23";"17";"26";"15";"62";"19";"11";"18";"0";"1014";"0";"0";""
Bari;11/6/2021;"23";"19";"27";"15";"60";"20";"13";"21";"0";"1014";"0";"0";""
Bari;12/6/2021;"22";"18";"26";"14";"59";"21";"12";"18";"0";"1016";"0";"0";""
Bari;13/6/2021;"24";"17";"29";"12";"51";"20";"12";"18";"0";"1016";"0";"0";""
Bari;14/6/2021;"22";"18";"24";"12";"53";"19";"12";"18";"0";"1017";"0";"0";""
Bari;15/6/2021;"22";"17";"24";"12";"54";"20";"13";"18";"0";"1017";"0";"0";""
Bari;16/6/2021;"21";"14";"25";"12";"59";"19";"9";"15";"0";"1016";"0";"0";""
Bari;17/6/2021;"22";"14";"27";"12";"54";"20";"11";"17";"0";"1017";"0";"0";""
Bari;18/6/2021;"24";"18";"29";"13";"51";"20";"9";"18";"0";"1017";"0";"0";""
Bari;19/6/2021;"26";"17";"31";"14";"49";"21";"10";"15";"0";"1015";"0";"0";""
Bari;20/6/2021;"28";"21";"32";"15";"49";"20";"11";"17";"0";"1012";"0";"0";""
Bari;21/6/2021;"30";"23";"36";"15";"41";"15";"9";"21";"0";"1010";"0";"0";""
Bari;22/6/2021;"32";"25";"36";"13";"34";"20";"13";"26";"0";"1010";"0";"0";""
Bari;23/6/2021;"29";"23";"35";"19";"58";"16";"9";"17";"0";"1013";"0";"0";""
Bari;24/6/2021;"32";"26";"38";"14";"35";"16";"7";"13";"0";"1015";"0";"0";""
Bari;25/6/2021;"30";"25";"35";"17";"48";"19";"9";"15";"0";"1015";"0";"0";""
Bari;26/6/2021;"27";"22";"31";"17";"56";"21";"10";"17";"0";"1014";"0";"0";""
Bari;27/6/2021;"26";"20";"29";"14";"49";"20";"9";"17";"0";"1014";"0";"0";""
Bari;28/6/2021;"28";"20";"35";"13";"42";"19";"15";"35";"0";"1015";"0";"0";""
Bari;29/6/2021;"31";"22";"36";"14";"38";"20";"11";"21";"0";"1012";"0";"0";""
Bari;30/6/2021;"29";"25";"33";"18";"52";"21";"11";"21";"0";"1011";"0";"0";""
