LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/6/2022;"22";"17";"26";"18";"75";"20";"9";"15";"0";"1015";"0";"0";""
Bari;2/6/2022;"24";"16";"30";"13";"55";"19";"8";"13";"0";"1016";"0";"0";""
Bari;3/6/2022;"26";"17";"31";"12";"42";"19";"9";"17";"0";"1017";"0";"0";""
Bari;4/6/2022;"26";"20";"32";"15";"54";"21";"8";"15";"0";"1017";"0";"0";""
Bari;5/6/2022;"27";"20";"32";"15";"51";"19";"9";"17";"0";"1016";"0";"0";""
Bari;6/6/2022;"27";"22";"30";"16";"52";"19";"11";"21";"0";"1013";"0";"0";""
Bari;7/6/2022;"26";"19";"30";"15";"51";"19";"11";"28";"0";"1010";"0";"0";"pioggia temporale "
Bari;8/6/2022;"23";"20";"28";"19";"75";"19";"11";"18";"0";"1009";"0";"0";"pioggia "
Bari;9/6/2022;"21";"17";"26";"17";"80";"18";"9";"22";"0";"1005";"0";"0";"pioggia temporale "
Bari;10/6/2022;"21";"16";"25";"18";"81";"18";"16";"24";"0";"1006";"0";"0";"pioggia "
Bari;11/6/2022;"23";"20";"26";"17";"68";"20";"21";"30";"0";"1013";"0";"0";""
Bari;12/6/2022;"24";"20";"26";"15";"59";"20";"20";"26";"0";"1015";"0";"0";""
Bari;13/6/2022;"24";"19";"28";"14";"54";"19";"12";"17";"0";"1014";"0";"0";""
Bari;14/6/2022;"24";"18";"27";"15";"58";"20";"10";"13";"0";"1015";"0";"0";""
Bari;15/6/2022;"23";"19";"27";"16";"65";"20";"9";"15";"0";"1017";"0";"0";""
Bari;16/6/2022;"24";"15";"29";"10";"46";"21";"9";"15";"0";"1017";"0";"0";""
Bari;17/6/2022;"25";"18";"29";"14";"54";"20";"8";"15";"0";"1017";"0";"0";""
Bari;18/6/2022;"24";"20";"26";"16";"63";"20";"13";"18";"0";"1017";"0";"0";""
Bari;19/6/2022;"23";"17";"27";"16";"63";"20";"10";"17";"0";"1016";"0";"0";""
Bari;20/6/2022;"25";"17";"30";"15";"57";"21";"10";"17";"0";"1014";"0";"0";""
Bari;21/6/2022;"27";"21";"30";"15";"48";"20";"9";"15";"0";"1013";"0";"0";""
Bari;22/6/2022;"28";"22";"33";"16";"48";"19";"11";"18";"0";"1012";"0";"0";""
Bari;23/6/2022;"28";"24";"31";"16";"50";"19";"9";"18";"0";"1012";"0";"0";""
Bari;24/6/2022;"28";"21";"33";"17";"53";"18";"9";"21";"0";"1012";"0";"0";""
Bari;25/6/2022;"28";"23";"31";"16";"50";"20";"11";"21";"0";"1013";"0";"0";""
Bari;26/6/2022;"25";"21";"30";"17";"64";"20";"7";"11";"0";"1015";"0";"0";""
Bari;27/6/2022;"30";"22";"34";"15";"43";"21";"12";"24";"0";"1015";"0";"0";""
Bari;28/6/2022;"30";"22";"37";"14";"40";"21";"9";"21";"0";"1013";"0";"0";""
Bari;29/6/2022;"29";"23";"36";"18";"52";"22";"9";"15";"0";"1010";"0";"0";""
Bari;30/6/2022;"27";"23";"29";"22";"73";"19";"8";"13";"0";"1012";"0";"0";""
