LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/6/2020;"17";"13";"21";"13";"81";"19";"15";"26";"0";"1014";"0";"0";"pioggia temporale "
Lecce;2/6/2020;"18";"13";"24";"13";"73";"18";"16";"30";"0";"1012";"0";"0";""
Lecce;3/6/2020;"20";"13";"25";"13";"68";"22";"11";"28";"0";"1010";"0";"0";""
Lecce;4/6/2020;"20";"15";"25";"16";"80";"19";"21";"39";"0";"1010";"0";"0";""
Lecce;5/6/2020;"20";"17";"24";"17";"85";"21";"27";"41";"0";"1007";"0";"0";"pioggia "
Lecce;6/6/2020;"20";"17";"23";"17";"83";"19";"15";"28";"0";"1005";"0";"0";"pioggia "
Lecce;7/6/2020;"21";"16";"27";"16";"73";"20";"12";"22";"0";"1010";"0";"0";""
Lecce;8/6/2020;"21";"18";"26";"18";"87";"18";"10";"18";"0";"1010";"0";"0";"pioggia "
Lecce;9/6/2020;"22";"18";"27";"18";"78";"22";"11";"24";"0";"1009";"0";"0";""
Lecce;10/6/2020;"21";"16";"26";"16";"77";"20";"10";"21";"0";"1012";"0";"0";"pioggia "
Lecce;11/6/2020;"20";"14";"24";"14";"70";"19";"12";"24";"0";"1012";"0";"0";""
Lecce;12/6/2020;"21";"14";"25";"16";"75";"20";"10";"18";"0";"1012";"0";"0";""
Lecce;13/6/2020;"22";"14";"27";"15";"69";"20";"8";"21";"0";"1012";"0";"0";""
Lecce;14/6/2020;"23";"15";"29";"16";"67";"21";"10";"18";"0";"1011";"0";"0";""
Lecce;15/6/2020;"22";"16";"26";"17";"72";"18";"11";"18";"0";"1011";"0";"0";""
Lecce;16/6/2020;"20";"18";"24";"18";"90";"17";"7";"21";"0";"1011";"0";"0";"pioggia "
Lecce;17/6/2020;"22";"17";"26";"18";"78";"19";"9";"21";"0";"1011";"0";"0";"pioggia temporale "
Lecce;18/6/2020;"22";"17";"27";"18";"77";"20";"9";"15";"0";"1013";"0";"0";""
Lecce;19/6/2020;"23";"16";"28";"16";"69";"17";"7";"15";"0";"1015";"0";"0";""
Lecce;20/6/2020;"23";"18";"27";"18";"76";"20";"11";"24";"0";"1012";"0";"0";""
Lecce;21/6/2020;"21";"17";"25";"15";"71";"21";"22";"39";"0";"1011";"0";"0";""
Lecce;22/6/2020;"22";"17";"25";"18";"78";"21";"21";"33";"0";"1010";"0";"0";""
Lecce;23/6/2020;"24";"19";"28";"18";"71";"21";"21";"33";"0";"1012";"0";"0";""
Lecce;24/6/2020;"25";"20";"29";"18";"70";"21";"16";"21";"0";"1016";"0";"0";""
Lecce;25/6/2020;"24";"15";"31";"16";"64";"18";"7";"17";"0";"1018";"0";"0";""
Lecce;26/6/2020;"25";"17";"31";"17";"65";"21";"7";"21";"0";"1017";"0";"0";""
Lecce;27/6/2020;"25";"16";"33";"18";"68";"20";"7";"18";"0";"1015";"0";"0";""
Lecce;28/6/2020;"26";"17";"33";"17";"63";"19";"8";"17";"0";"1015";"0";"0";""
Lecce;29/6/2020;"27";"18";"33";"18";"63";"19";"8";"21";"0";"1012";"0";"0";""
Lecce;30/6/2020;"28";"20";"34";"19";"62";"21";"8";"17";"0";"1011";"0";"0";""
