LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/9/2024;"27";"22";"32";"19";"60";"20";"0";"0";"0";"1013";"0";"0";""
Bari;2/9/2024;"27";"22";"32";"15";"49";"20";"0";"0";"0";"1012";"0";"0";""
Bari;3/9/2024;"25";"21";"30";"20";"74";"20";"1";"21";"0";"1015";"0";"0";"pioggia temporale "
Bari;4/9/2024;"25";"21";"30";"20";"77";"18";"0";"0";"0";"1014";"0";"0";"pioggia temporale "
Bari;5/9/2024;"26";"21";"33";"20";"75";"18";"1";"17";"0";"1010";"0";"0";"pioggia temporale "
Bari;6/9/2024;"27";"21";"31";"20";"68";"20";"0";"0";"0";"1012";"0";"0";""
Bari;7/9/2024;"26";"22";"30";"22";"80";"21";"0";"0";"0";"1015";"0";"0";""
Bari;8/9/2024;"27";"21";"32";"19";"65";"18";"0";"0";"0";"1013";"0";"0";""
Bari;9/9/2024;"27";"23";"30";"20";"68";"20";"1";"35";"0";"1004";"0";"0";"pioggia "
Bari;10/9/2024;"23";"18";"26";"17";"69";"17";"1";"26";"0";"1005";"0";"0";"pioggia temporale "
Bari;11/9/2024;"23";"19";"27";"15";"64";"20";"0";"0";"0";"1008";"0";"0";"pioggia "
Bari;12/9/2024;"24";"18";"31";"16";"60";"18";"0";"0";"0";"1007";"0";"0";""
Bari;13/9/2024;"22";"17";"27";"12";"54";"18";"3";"41";"0";"1005";"0";"0";"pioggia "
Bari;14/9/2024;"18";"15";"22";"9";"54";"20";"1";"17";"0";"1011";"0";"0";""
Bari;15/9/2024;"18";"15";"21";"11";"62";"19";"1";"24";"0";"1011";"0";"0";""
Bari;16/9/2024;"19";"18";"21";"11";"60";"19";"0";"0";"0";"1011";"0";"0";"pioggia "
Bari;17/9/2024;"20";"16";"24";"14";"68";"21";"0";"0";"0";"1011";"0";"0";"pioggia "
Bari;18/9/2024;"20";"15";"24";"15";"77";"20";"0";"0";"0";"1014";"0";"0";""
Bari;19/9/2024;"19";"15";"23";"16";"82";"20";"0";"0";"0";"1013";"0";"0";"pioggia temporale "
Bari;20/9/2024;"19";"17";"23";"16";"81";"19";"0";"0";"0";"1016";"0";"0";"pioggia "
Bari;21/9/2024;"20";"16";"23";"16";"79";"21";"0";"0";"0";"1019";"0";"0";""
Bari;22/9/2024;"20";"15";"23";"16";"82";"20";"0";"0";"0";"1018";"0";"0";""
Bari;23/9/2024;"22";"17";"26";"17";"76";"21";"0";"0";"0";"1014";"0";"0";"pioggia "
Bari;24/9/2024;"24";"20";"28";"17";"68";"20";"0";"0";"0";"1012";"0";"0";""
Bari;25/9/2024;"22";"17";"27";"14";"58";"19";"0";"0";"0";"1016";"0";"0";""
Bari;26/9/2024;"22";"16";"27";"16";"71";"20";"0";"0";"0";"1015";"0";"0";""
Bari;27/9/2024;"24";"18";"29";"17";"67";"20";"0";"0";"0";"1012";"0";"0";""
Bari;28/9/2024;"23";"19";"31";"16";"65";"21";"0";"0";"0";"1011";"0";"0";"pioggia "
Bari;29/9/2024;"20";"18";"23";"10";"52";"19";"4";"26";"0";"1018";"0";"0";""
Bari;30/9/2024;"17";"14";"21";"9";"58";"22";"0";"0";"0";"1020";"0";"0";""
