LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/2/2024;"5";"3,4";"7,9";"-0,3";"70";"0";"8";"0";"36";"0";"1028";"0";""
Potenza;2/2/2024;"3,8";"2,2";"5,8";"1,7";"86";"0";"9";"0";"41";"0";"1027";"0";""
Potenza;3/2/2024;"7";"3,2";"10,9";"2";"71";"0";"7";"0";"24";"0";"1028";"0";""
Potenza;4/2/2024;"8,6";"6,9";"11,7";"4,4";"75";"0";"13";"0";"39";"0";"1026";"0";""
Potenza;5/2/2024;"8,6";"6,6";"12";"5,6";"81";"0";"14";"0";"36";"0";"1026";"0";""
Potenza;6/2/2024;"8,1";"6,6";"11,6";"5,1";"81";"0";"14";"0";"50";"0";"1024";"0";""
Potenza;7/2/2024;"8,4";"7";"11,6";"2,6";"67";"0";"13";"0";"39";"0";"1017";"0";""
Potenza;8/2/2024;"7,4";"6,5";"9,5";"4,6";"83";"0";"20";"0";"64";"0";"1014";"0";""
Potenza;9/2/2024;"9,1";"6,3";"12,2";"1,8";"62";"0";"17";"0";"57";"0";"1009";"0";""
Potenza;10/2/2024;"8,4";"6,9";"9,8";"4,9";"79";"0";"19";"0";"63";"0";"1001";"23,3";"pioggia "
Potenza;11/2/2024;"6,2";"4,8";"7,4";"4,8";"91";"0";"24";"0";"71";"0";"998";"3,1";"pioggia "
Potenza;12/2/2024;"5,4";"3,8";"8,2";"3,7";"89";"0";"16";"0";"62";"0";"1005";"0,7";"pioggia "
Potenza;13/2/2024;"4,6";"3,5";"6,7";"3,6";"92";"0";"11";"0";"40";"0";"1015";"1,7";"pioggia "
Potenza;14/2/2024;"4,1";"2,5";"7,2";"-0,1";"75";"0";"14";"0";"51";"0";"1023";"0";""
Potenza;15/2/2024;"7,1";"3,4";"10,4";"-0,1";"60";"0";"8";"0";"33";"0";"1023";"0";""
Potenza;16/2/2024;"10,3";"7";"14";"2,3";"57";"0";"3";"0";"20";"0";"1021";"0";""
Potenza;17/2/2024;"10,8";"9";"14";"4,1";"64";"0";"5";"0";"26";"0";"1026";"0";""
Potenza;18/2/2024;"10,1";"7,8";"13,8";"3,5";"64";"0";"5";"0";"23";"0";"1029";"0";""
Potenza;19/2/2024;"8,2";"6,6";"11,1";"5,3";"82";"0";"8";"0";"31";"0";"1024";"0";""
Potenza;20/2/2024;"6";"4,5";"7,2";"4,8";"92";"0";"9";"0";"34";"0";"1022";"2,6";"pioggia "
Potenza;21/2/2024;"6,5";"4";"9,2";"2,5";"77";"0";"7";"0";"36";"0";"1024";"0";""
Potenza;22/2/2024;"7,4";"5";"10,9";"1,4";"66";"0";"14";"0";"47";"0";"1019";"0";""
Potenza;23/2/2024;"7,7";"6,2";"9,4";"4";"77";"0";"22";"0";"65";"0";"1010";"11,4";"pioggia "
Potenza;24/2/2024;"6,5";"4,3";"8,1";"4,9";"89";"0";"11";"0";"52";"0";"1011";"12,1";"pioggia "
Potenza;25/2/2024;"5,5";"4,6";"6,2";"5,1";"96";"0";"5";"0";"25";"0";"1010";"17,9";"pioggia "
Potenza;26/2/2024;"7,2";"5,3";"10,9";"4,7";"84";"0";"7";"0";"40";"0";"1009";"0";""
Potenza;27/2/2024;"9,5";"5,8";"13,9";"4,2";"71";"0";"6";"0";"34";"0";"1009";"0";""
Potenza;28/2/2024;"8,3";"6,8";"10,5";"7";"90";"0";"21";"0";"73";"0";"1011";"2,1";"pioggia "
Potenza;29/2/2024;"7,7";"6,4";"9,4";"7,4";"96";"0";"11";"0";"64";"0";"1007";"38,9";"pioggia "
