LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/4/2022;"14";"11";"18";"11";"83";"13";"17";"31";"0";"1000";"0";"0";"pioggia temporale "
Lecce;2/4/2022;"12";"10";"14";"6";"69";"18";"28";"42";"0";"1006";"0";"0";""
Lecce;3/4/2022;"9";"7";"12";"6";"81";"20";"14";"31";"0";"1013";"0";"0";""
Lecce;4/4/2022;"10";"5";"14";"7";"81";"21";"6";"17";"0";"1017";"0";"0";""
Lecce;5/4/2022;"12";"8";"15";"7";"76";"21";"17";"28";"0";"1012";"0";"0";""
Lecce;6/4/2022;"13";"5";"19";"8";"77";"19";"9";"17";"0";"1011";"0";"0";""
Lecce;7/4/2022;"12";"9";"16";"10";"87";"21";"14";"31";"0";"1005";"0";"0";"pioggia "
Lecce;8/4/2022;"14";"7";"18";"9";"73";"18";"15";"24";"0";"1012";"0";"0";""
Lecce;9/4/2022;"15";"9";"21";"11";"77";"18";"14";"21";"0";"1009";"0";"0";""
Lecce;10/4/2022;"14";"11";"17";"8";"70";"24";"26";"39";"0";"1010";"0";"0";""
Lecce;11/4/2022;"12";"7";"15";"5";"64";"19";"19";"31";"0";"1020";"0";"0";""
Lecce;12/4/2022;"12";"2";"19";"6";"72";"20";"7";"17";"0";"1021";"0";"0";""
Lecce;13/4/2022;"12";"4";"19";"8";"80";"19";"6";"18";"0";"1019";"0";"0";""
Lecce;14/4/2022;"13";"7";"20";"9";"79";"18";"6";"15";"0";"1019";"0";"0";""
Lecce;15/4/2022;"13";"5";"20";"7";"73";"17";"6";"15";"0";"1018";"0";"0";""
Lecce;16/4/2022;"14";"10";"18";"11";"83";"20";"13";"21";"0";"1012";"0";"0";""
Lecce;17/4/2022;"14";"11";"16";"9";"72";"21";"32";"50";"0";"1006";"0";"0";"pioggia "
Lecce;18/4/2022;"11";"8";"15";"7";"77";"22";"22";"31";"0";"1007";"0";"0";"pioggia "
Lecce;19/4/2022;"12";"6";"16";"5";"68";"20";"14";"24";"0";"1012";"0";"0";""
Lecce;20/4/2022;"14";"10";"19";"11";"82";"17";"14";"26";"0";"1013";"0";"0";""
Lecce;21/4/2022;"15";"12";"17";"12";"82";"19";"25";"37";"0";"1011";"0";"0";""
Lecce;22/4/2022;"16";"13";"19";"13";"83";"10";"27";"42";"0";"1005";"0";"0";""
Lecce;23/4/2022;"16";"12";"20";"12";"78";"20";"11";"18";"0";"1010";"0";"0";""
Lecce;24/4/2022;"15";"10";"21";"11";"75";"18";"14";"28";"0";"1011";"0";"0";""
Lecce;25/4/2022;"15";"9";"22";"9";"69";"20";"8";"15";"0";"1012";"0";"0";""
Lecce;26/4/2022;"16";"7";"23";"10";"72";"20";"5";"15";"0";"1014";"0";"0";""
Lecce;27/4/2022;"17";"8";"24";"11";"71";"19";"8";"17";"0";"1015";"0";"0";""
Lecce;28/4/2022;"16";"14";"21";"11";"74";"21";"25";"33";"0";"1017";"0";"0";""
Lecce;29/4/2022;"16";"13";"20";"11";"74";"23";"23";"33";"0";"1016";"0";"0";""
Lecce;30/4/2022;"16";"12";"21";"11";"73";"21";"15";"22";"0";"1016";"0";"0";""
