LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/2/2022;"9";"8";"10";"6";"84";"14";"22";"39";"0";"999";"0";"0";"pioggia "
Lecce;2/2/2022;"9";"5";"12";"4";"72";"20";"24";"39";"0";"1007";"0";"0";"pioggia temporale "
Lecce;3/2/2022;"9";"2";"11";"1";"59";"21";"27";"42";"0";"1018";"0";"0";""
Lecce;4/2/2022;"7";"1";"14";"5";"85";"18";"10";"18";"0";"1021";"0";"0";""
Lecce;5/2/2022;"10";"4";"15";"8";"89";"17";"5";"11";"0";"1018";"0";"0";"nebbia "
Lecce;6/2/2022;"10";"5";"14";"7";"85";"17";"8";"15";"0";"1022";"0";"0";"nebbia "
Lecce;7/2/2022;"11";"6";"15";"8";"82";"19";"25";"44";"0";"1013";"0";"0";"pioggia temporale "
Lecce;8/2/2022;"8";"7";"10";"0";"52";"21";"36";"46";"0";"1021";"0";"0";""
Lecce;9/2/2022;"8";"2";"14";"5";"83";"21";"14";"26";"0";"1029";"0";"0";""
Lecce;10/2/2022;"8";"2";"15";"7";"91";"14";"6";"13";"0";"1027";"0";"0";"nebbia "
Lecce;11/2/2022;"7";"2";"15";"5";"88";"11";"8";"17";"0";"1024";"0";"0";"nebbia "
Lecce;12/2/2022;"7";"2";"13";"6";"89";"12";"6";"13";"0";"1024";"0";"0";"nebbia "
Lecce;13/2/2022;"7";"0";"13";"5";"87";"20";"7";"17";"0";"1025";"0";"0";""
Lecce;14/2/2022;"9";"3";"14";"6";"84";"18";"11";"22";"0";"1023";"0";"0";""
Lecce;15/2/2022;"12";"7";"15";"10";"87";"20";"23";"35";"0";"1020";"0";"0";""
Lecce;16/2/2022;"8";"8";"11";"7";"92";"14";"11";"21";"0";"1014";"0";"0";"pioggia temporale "
Lecce;17/2/2022;"9";"4";"13";"7";"87";"17";"7";"15";"0";"1013";"0";"0";"nebbia "
Lecce;18/2/2022;"7";"2";"14";"5";"90";"11";"6";"15";"0";"1016";"0";"0";"nebbia "
Lecce;19/2/2022;"11";"5";"16";"9";"87";"16";"17";"30";"0";"1018";"0";"0";""
Lecce;20/2/2022;"13";"9";"17";"11";"90";"15";"11";"18";"0";"1018";"0";"0";""
Lecce;21/2/2022;"12";"8";"15";"10";"87";"15";"13";"30";"0";"1012";"0";"0";"nebbia "
Lecce;22/2/2022;"10";"9";"12";"8";"86";"19";"17";"28";"0";"1005";"0";"0";"pioggia "
Lecce;23/2/2022;"11";"9";"13";"5";"68";"17";"22";"35";"0";"1017";"0";"0";""
Lecce;24/2/2022;"10";"3";"13";"3";"64";"20";"18";"31";"0";"1022";"0";"0";""
Lecce;25/2/2022;"8";"0";"15";"5";"82";"17";"6";"17";"0";"1019";"0";"0";""
Lecce;26/2/2022;"8";"3";"15";"6";"87";"17";"11";"26";"0";"1014";"0";"0";"pioggia temporale "
Lecce;27/2/2022;"8";"5";"10";"6";"88";"17";"7";"13";"0";"1013";"0";"0";"pioggia "
Lecce;28/2/2022;"7";"5";"11";"4";"81";"22";"14";"30";"0";"1019";"0";"0";"pioggia "
