LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/2/2024;"8";"1";"14";"6";"91";"9";"6";"15";"0";"1027";"0";"0";"nebbia "
Lecce;2/2/2024;"7";"1";"14";"5";"87";"11";"11";"26";"0";"1024";"0";"0";""
Lecce;3/2/2024;"7";"0";"15";"5";"86";"20";"8";"21";"0";"1025";"0";"0";""
Lecce;4/2/2024;"9";"2";"17";"6";"85";"13";"4";"8";"0";"1024";"0";"0";"nebbia "
Lecce;5/2/2024;"9";"2";"18";"7";"88";"16";"5";"21";"0";"1025";"0";"0";""
Lecce;6/2/2024;"10";"5";"18";"9";"87";"9";"6";"15";"0";"1024";"0";"0";"nebbia "
Lecce;7/2/2024;"11";"6";"18";"10";"94";"12";"11";"21";"0";"1017";"0";"0";"nebbia "
Lecce;8/2/2024;"13";"9";"18";"11";"88";"14";"10";"15";"0";"1013";"0";"0";""
Lecce;9/2/2024;"13";"7";"18";"11";"91";"22";"19";"28";"0";"1012";"0";"0";""
Lecce;10/2/2024;"15";"14";"17";"14";"94";"19";"30";"42";"0";"1005";"0";"0";"pioggia "
Lecce;11/2/2024;"15";"9";"19";"13";"91";"13";"23";"39";"0";"1000";"0";"0";"pioggia temporale "
Lecce;12/2/2024;"11";"7";"16";"9";"89";"21";"13";"28";"0";"1004";"0";"0";""
Lecce;13/2/2024;"10";"4";"15";"9";"96";"20";"13";"28";"0";"1011";"0";"0";"pioggia "
Lecce;14/2/2024;"12";"7";"15";"7";"75";"19";"24";"37";"0";"1017";"0";"0";""
Lecce;15/2/2024;"11";"5";"15";"6";"78";"21";"16";"26";"0";"1020";"0";"0";""
Lecce;16/2/2024;"10";"4";"17";"6";"84";"13";"8";"13";"0";"1021";"0";"0";"nebbia "
Lecce;17/2/2024;"9";"3";"17";"7";"88";"13";"5";"13";"0";"1025";"0";"0";"nebbia "
Lecce;18/2/2024;"9";"2";"16";"8";"93";"8";"8";"18";"0";"1028";"0";"0";"nebbia "
Lecce;19/2/2024;"11";"5";"17";"9";"91";"10";"5";"11";"0";"1023";"0";"0";"nebbia "
Lecce;20/2/2024;"10";"6";"15";"10";"97";"10";"4";"11";"0";"1021";"0";"0";"pioggia temporale "
Lecce;21/2/2024;"10";"3";"17";"7";"86";"11";"7";"18";"0";"1022";"0";"0";"nebbia "
Lecce;22/2/2024;"10";"3";"17";"6";"82";"15";"9";"17";"0";"1020";"0";"0";""
Lecce;23/2/2024;"14";"9";"17";"12";"91";"20";"27";"41";"0";"1013";"0";"0";""
Lecce;24/2/2024;"15";"14";"15";"14";"96";"12";"30";"37";"0";"1013";"0";"0";"pioggia "
Lecce;25/2/2024;"14";"13";"16";"13";"93";"13";"22";"39";"0";"1009";"0";"0";"pioggia "
Lecce;26/2/2024;"13";"9";"17";"12";"92";"16";"12";"18";"0";"1007";"0";"0";"pioggia "
Lecce;27/2/2024;"13";"9";"17";"11";"90";"20";"21";"35";"0";"1012";"0";"0";""
Lecce;28/2/2024;"15";"13";"18";"14";"90";"18";"22";"39";"0";"1014";"0";"0";""
Lecce;29/2/2024;"14";"11";"18";"13";"94";"13";"21";"46";"0";"1010";"0";"0";"pioggia temporale "
