LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/9/2023;"26";"19";"30";"20";"74";"19";"10";"18";"0";"1018";"0";"0";""
Lecce;2/9/2023;"25";"18";"31";"21";"79";"22";"13";"21";"0";"1019";"0";"0";""
Lecce;3/9/2023;"26";"21";"31";"22";"82";"20";"17";"26";"0";"1018";"0";"0";""
Lecce;4/9/2023;"27";"24";"29";"19";"64";"18";"28";"37";"0";"1012";"0";"0";""
Lecce;5/9/2023;"26";"24";"29";"21";"71";"20";"24";"37";"0";"1010";"0";"0";""
Lecce;6/9/2023;"27";"25";"30";"21";"72";"20";"19";"26";"0";"1012";"0";"0";""
Lecce;7/9/2023;"28";"25";"31";"22";"72";"19";"14";"21";"0";"1013";"0";"0";"pioggia "
Lecce;8/9/2023;"28";"22";"32";"21";"67";"20";"18";"24";"0";"1013";"0";"0";""
Lecce;9/9/2023;"28";"24";"32";"21";"71";"18";"16";"26";"0";"1013";"0";"0";""
Lecce;10/9/2023;"28";"24";"33";"20";"68";"17";"19";"26";"0";"1015";"0";"0";""
Lecce;11/9/2023;"27";"22";"32";"21";"75";"18";"15";"22";"0";"1014";"0";"0";""
Lecce;12/9/2023;"26";"18";"34";"19";"72";"16";"7";"17";"0";"1015";"0";"0";"nebbia "
Lecce;13/9/2023;"27";"19";"34";"19";"70";"19";"11";"18";"0";"1016";"0";"0";""
Lecce;14/9/2023;"26";"20";"33";"23";"86";"14";"7";"13";"0";"1016";"0";"0";"nebbia "
Lecce;15/9/2023;"26";"20";"32";"23";"84";"16";"8";"15";"0";"1017";"0";"0";""
Lecce;16/9/2023;"26";"20";"31";"23";"83";"18";"9";"17";"0";"1018";"0";"0";""
Lecce;17/9/2023;"26";"21";"31";"22";"78";"19";"11";"22";"0";"1018";"0";"0";""
Lecce;18/9/2023;"27";"19";"34";"22";"77";"19";"8";"17";"0";"1016";"0";"0";""
Lecce;19/9/2023;"28";"22";"34";"22";"73";"21";"7";"21";"0";"1015";"0";"0";""
Lecce;20/9/2023;"26";"21";"34";"24";"90";"15";"6";"18";"0";"1016";"0";"0";"nebbia "
Lecce;21/9/2023;"28";"24";"35";"24";"81";"21";"12";"21";"0";"1014";"0";"0";"pioggia "
Lecce;22/9/2023;"29";"26";"35";"25";"82";"25";"23";"30";"0";"1013";"0";"0";""
Lecce;23/9/2023;"29";"26";"34";"25";"80";"19";"26";"37";"0";"1012";"0";"0";""
Lecce;24/9/2023;"23";"20";"28";"20";"82";"20";"14";"30";"0";"1013";"0";"0";"pioggia temporale "
Lecce;25/9/2023;"22";"17";"28";"19";"85";"22";"14";"24";"0";"1013";"0";"0";""
Lecce;26/9/2023;"25";"22";"28";"21";"80";"18";"13";"24";"0";"1012";"0";"0";""
Lecce;27/9/2023;"26";"23";"31";"22";"79";"21";"18";"31";"0";"1013";"0";"0";""
Lecce;28/9/2023;"25";"20";"32";"21";"79";"17";"11";"21";"0";"1015";"0";"0";""
Lecce;29/9/2023;"23";"17";"30";"21";"88";"17";"8";"18";"0";"1018";"0";"0";"nebbia "
Lecce;30/9/2023;"23";"19";"29";"21";"86";"16";"14";"22";"0";"1019";"0";"0";""
