LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA m;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Potenza;1/3/2023;"6,1";"4,6";"9,1";"1,7";"75";"0";"6";"0";"34";"0";"1012";"4,8";"pioggia "
Potenza;2/3/2023;"5,3";"3,3";"7,4";"1,2";"75";"0";"8";"0";"35";"0";"1013";"3,5";"pioggia neve "
Potenza;3/3/2023;"4,8";"2,5";"8,1";"2,2";"83";"0";"8";"0";"45";"0";"1013";"14,9";"pioggia neve "
Potenza;4/3/2023;"2,1";"1,1";"3,1";"2,3";"99";"0";"5";"0";"27";"0";"1012";"18,5";"pioggia neve "
Potenza;5/3/2023;"5,3";"3,4";"8,3";"2,7";"84";"0";"9";"0";"36";"0";"1012";"0";""
Potenza;6/3/2023;"5,7";"4,2";"7,6";"2,9";"82";"0";"16";"0";"60";"0";"1011";"1,3";"pioggia "
Potenza;7/3/2023;"6,3";"4,8";"8,6";"3,1";"80";"0";"16";"0";"56";"0";"1009";"0";""
Potenza;8/3/2023;"8,3";"5,4";"11";"5,5";"82";"0";"24";"0";"62";"0";"1011";"0";""
Potenza;9/3/2023;"9,9";"8,2";"12,8";"7,1";"82";"0";"23";"0";"71";"0";"1010";"0";""
Potenza;10/3/2023;"9";"6,6";"11";"7,9";"93";"0";"24";"0";"78";"0";"1005";"1,8";"pioggia "
Potenza;11/3/2023;"8,2";"6,4";"10,9";"6";"86";"0";"18";"0";"60";"0";"1002";"0";""
Potenza;12/3/2023;"6,4";"4,3";"8,3";"5,4";"93";"0";"7";"0";"36";"0";"1011";"11,2";"pioggia "
Potenza;13/3/2023;"8,8";"4,6";"13,4";"0,5";"56";"0";"5";"0";"29";"0";"1019";"0";""
Potenza;14/3/2023;"10,1";"7,2";"13,7";"2,6";"61";"0";"19";"0";"63";"0";"1008";"0";""
Potenza;15/3/2023;"4,5";"1,3";"6,9";"4,4";"97";"0";"18";"0";"64";"0";"1005";"7,1";"pioggia "
Potenza;16/3/2023;"2";"0";"5,4";"-1,9";"76";"0";"18";"0";"59";"0";"1017";"0";""
Potenza;17/3/2023;"3,6";"0,2";"7,2";"-2";"67";"0";"9";"0";"41";"0";"1021";"0";""
Potenza;18/3/2023;"9,1";"4,3";"13,7";"1,4";"58";"0";"5";"0";"22";"0";"1018";"0";""
Potenza;19/3/2023;"11,6";"8,5";"15,6";"5,6";"67";"0";"4";"0";"19";"0";"1019";"0";""
Potenza;20/3/2023;"8,7";"6,9";"11,6";"4,6";"77";"0";"5";"0";"29";"0";"1017";"1,3";"pioggia "
Potenza;21/3/2023;"6,4";"5,3";"7,5";"6,1";"97";"0";"7";"0";"40";"0";"1015";"7,5";"pioggia "
Potenza;22/3/2023;"9";"4,8";"13,1";"4,4";"73";"0";"5";"0";"26";"0";"1015";"0";""
Potenza;23/3/2023;"10,8";"8";"15,2";"5,3";"69";"0";"4";"0";"18";"0";"1016";"0";""
Potenza;24/3/2023;"10,1";"7,2";"14,3";"6,2";"77";"0";"10";"0";"37";"0";"1018";"0";""
Potenza;25/3/2023;"8,9";"6,1";"12,8";"5";"76";"0";"15";"0";"56";"0";"1015";"0";""
Potenza;26/3/2023;"9,3";"5,8";"13,3";"4,8";"73";"0";"16";"0";"61";"0";"1012";"0";""
Potenza;27/3/2023;"5,6";"2,4";"7,7";"4,9";"94";"0";"17";"0";"67";"0";"1006";"6,9";"pioggia neve "
Potenza;28/3/2023;"2,9";"0,7";"6,3";"-2,9";"68";"0";"13";"0";"56";"0";"1022";"4";"pioggia neve "
Potenza;29/3/2023;"5";"1,3";"8,8";"-1,3";"65";"0";"14";"0";"58";"0";"1028";"0";""
Potenza;30/3/2023;"7,8";"4,3";"11,4";"4,2";"78";"0";"13";"0";"42";"0";"1025";"0";""
Potenza;31/3/2023;"10,6";"8,1";"14,1";"3,9";"63";"0";"20";"0";"56";"0";"1015";"0";""
