LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/3/2021;"11";"6";"15";"8";"84";"18";"19";"30";"0";"1026";"0";"0";""
Lecce;2/3/2021;"11";"6";"15";"5";"73";"20";"15";"26";"0";"1029";"0";"0";""
Lecce;3/3/2021;"10";"4";"15";"8";"87";"16";"13";"22";"0";"1030";"0";"0";""
Lecce;4/3/2021;"11";"3";"17";"7";"80";"11";"6";"13";"0";"1024";"0";"0";"nebbia "
Lecce;5/3/2021;"13";"7";"20";"9";"81";"19";"12";"22";"0";"1018";"0";"0";""
Lecce;6/3/2021;"12";"6";"16";"9";"84";"16";"11";"22";"0";"1022";"0";"0";""
Lecce;7/3/2021;"10";"5";"14";"6";"81";"20";"9";"17";"0";"1023";"0";"0";""
Lecce;8/3/2021;"10";"4";"16";"8";"87";"18";"7";"21";"0";"1017";"0";"0";""
Lecce;9/3/2021;"12";"5";"17";"9";"83";"20";"11";"21";"0";"1012";"0";"0";""
Lecce;10/3/2021;"12";"7";"14";"10";"87";"16";"18";"26";"0";"1011";"0";"0";"pioggia "
Lecce;11/3/2021;"8";"4";"12";"3";"68";"19";"18";"31";"0";"1019";"0";"0";""
Lecce;12/3/2021;"10";"2";"17";"6";"78";"19";"9";"22";"0";"1020";"0";"0";""
Lecce;13/3/2021;"13";"8";"18";"10";"83";"19";"9";"17";"0";"1017";"0";"0";""
Lecce;14/3/2021;"13";"9";"17";"9";"79";"21";"17";"26";"0";"1012";"0";"0";""
Lecce;15/3/2021;"9";"8";"12";"5";"77";"20";"32";"48";"0";"1006";"0";"0";"pioggia "
Lecce;16/3/2021;"10";"6";"14";"4";"70";"22";"21";"33";"0";"1009";"0";"0";""
Lecce;17/3/2021;"8";"5";"12";"3";"69";"18";"23";"39";"0";"1012";"0";"0";""
Lecce;18/3/2021;"8";"1";"12";"5";"83";"17";"6";"11";"0";"1014";"0";"0";"pioggia "
Lecce;19/3/2021;"9";"4";"13";"5";"80";"20";"7";"11";"0";"1013";"0";"0";""
Lecce;20/3/2021;"10";"8";"13";"8";"84";"19";"15";"22";"0";"1011";"0";"0";"pioggia "
Lecce;21/3/2021;"9";"8";"10";"8";"97";"7";"18";"31";"0";"1004";"0";"0";"pioggia "
Lecce;22/3/2021;"9";"7";"11";"5";"79";"18";"17";"33";"0";"1003";"0";"0";"pioggia "
Lecce;23/3/2021;"9";"5";"11";"2";"64";"20";"25";"42";"0";"1010";"0";"0";""
Lecce;24/3/2021;"9";"3";"14";"4";"70";"22";"22";"35";"0";"1017";"0";"0";""
Lecce;25/3/2021;"9";"4";"13";"4";"72";"20";"12";"22";"0";"1020";"0";"0";""
Lecce;26/3/2021;"9";"0";"15";"3";"69";"19";"8";"17";"0";"1025";"0";"0";""
Lecce;27/3/2021;"12";"5";"18";"10";"86";"19";"11";"18";"0";"1027";"0";"0";""
Lecce;28/3/2021;"14";"7";"19";"11";"86";"15";"6";"13";"0";"1030";"0";"0";"nebbia "
Lecce;29/3/2021;"13";"5";"18";"11";"90";"9";"11";"24";"0";"1030";"0";"0";"nebbia "
Lecce;30/3/2021;"13";"7";"18";"7";"71";"16";"16";"33";"0";"1026";"0";"0";""
Lecce;31/3/2021;"14";"10";"19";"9";"75";"20";"15";"28";"0";"1023";"0";"0";""
