LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/4/2023;"15";"12";"19";"11";"80";"19";"17";"31";"0";"1008";"0";"0";""
Lecce;2/4/2023;"14";"9";"18";"9";"74";"25";"9";"17";"0";"1007";"0";"0";""
Lecce;3/4/2023;"12";"10";"13";"11";"94";"7";"15";"26";"0";"1000";"0";"0";"pioggia "
Lecce;4/4/2023;"11";"8";"14";"7";"79";"18";"22";"35";"0";"1005";"0";"0";"pioggia "
Lecce;5/4/2023;"10";"7";"13";"7";"83";"19";"8";"15";"0";"1013";"0";"0";"pioggia "
Lecce;6/4/2023;"8";"5";"11";"6";"86";"14";"19";"30";"0";"1013";"0";"0";"pioggia temporale "
Lecce;7/4/2023;"8";"2";"13";"5";"81";"19";"11";"18";"0";"1017";"0";"0";""
Lecce;8/4/2023;"11";"4";"16";"7";"80";"21";"11";"24";"0";"1016";"0";"0";""
Lecce;9/4/2023;"11";"9";"14";"9";"90";"22";"13";"30";"0";"1015";"0";"0";"pioggia temporale "
Lecce;10/4/2023;"10";"8";"14";"9";"91";"19";"17";"26";"0";"1015";"0";"0";"pioggia "
Lecce;11/4/2023;"12";"8";"17";"9";"85";"22";"19";"33";"0";"1014";"0";"0";""
Lecce;12/4/2023;"12";"6";"20";"10";"84";"17";"6";"13";"0";"1011";"0";"0";""
Lecce;13/4/2023;"15";"9";"20";"13";"90";"15";"21";"39";"0";"1008";"0";"0";""
Lecce;14/4/2023;"14";"10";"16";"10";"81";"17";"21";"30";"0";"1008";"0";"0";"pioggia "
Lecce;15/4/2023;"13";"5";"18";"10";"83";"18";"15";"26";"0";"1011";"0";"0";"pioggia "
Lecce;16/4/2023;"13";"11";"17";"13";"96";"15";"16";"30";"0";"1007";"0";"0";"pioggia temporale "
Lecce;17/4/2023;"12";"10";"16";"12";"95";"12";"8";"22";"0";"1006";"0";"0";"pioggia temporale "
Lecce;18/4/2023;"13";"10";"17";"12";"90";"11";"8";"15";"0";"1011";"0";"0";"pioggia temporale "
Lecce;19/4/2023;"13";"9";"18";"11";"90";"14";"6";"18";"0";"1014";"0";"0";"pioggia temporale "
Lecce;20/4/2023;"13";"8";"19";"11";"87";"13";"7";"17";"0";"1013";"0";"0";"pioggia temporale "
Lecce;21/4/2023;"14";"7";"20";"10";"81";"16";"5";"15";"0";"1012";"0";"0";"nebbia "
Lecce;22/4/2023;"13";"6";"20";"10";"86";"13";"10";"22";"0";"1013";"0";"0";""
Lecce;23/4/2023;"15";"9";"21";"10";"75";"17";"6";"17";"0";"1015";"0";"0";""
Lecce;24/4/2023;"17";"12";"21";"14";"85";"21";"17";"30";"0";"1012";"0";"0";"pioggia temporale "
Lecce;25/4/2023;"16";"10";"21";"12";"78";"21";"15";"26";"0";"1009";"0";"0";""
Lecce;26/4/2023;"15";"11";"18";"11";"79";"22";"20";"33";"0";"1010";"0";"0";""
Lecce;27/4/2023;"14";"9";"17";"7";"69";"22";"18";"28";"0";"1016";"0";"0";""
Lecce;28/4/2023;"14";"7";"21";"8";"69";"19";"10";"18";"0";"1019";"0";"0";""
Lecce;29/4/2023;"16";"9";"22";"11";"75";"19";"7";"17";"0";"1016";"0";"0";""
Lecce;30/4/2023;"16";"14";"19";"13";"85";"17";"5";"11";"0";"1014";"0";"0";"pioggia "
