LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/4/2023;"16";"10";"20";"8";"64";"21";"13";"30";"0";"1007";"0";"0";""
Bari;2/4/2023;"13";"7";"17";"8";"73";"18";"10";"17";"0";"1007";"0";"0";""
Bari;3/4/2023;"14";"11";"16";"11";"81";"16";"12";"26";"0";"1003";"0";"0";"pioggia temporale "
Bari;4/4/2023;"10";"7";"12";"5";"74";"13";"15";"24";"0";"1008";"0";"0";"pioggia "
Bari;5/4/2023;"9";"6";"12";"3";"66";"19";"12";"18";"0";"1014";"0";"0";"pioggia "
Bari;6/4/2023;"9";"7";"12";"2";"61";"21";"17";"30";"0";"1015";"0";"0";"pioggia "
Bari;7/4/2023;"10";"7";"14";"2";"58";"21";"13";"18";"0";"1017";"0";"0";""
Bari;8/4/2023;"11";"5";"17";"6";"70";"19";"13";"30";"0";"1016";"0";"0";"pioggia "
Bari;9/4/2023;"10";"8";"12";"8";"90";"11";"10";"18";"0";"1016";"0";"0";"pioggia "
Bari;10/4/2023;"11";"7";"14";"8";"83";"13";"17";"26";"0";"1017";"0";"0";"pioggia temporale "
Bari;11/4/2023;"12";"9";"16";"7";"72";"21";"13";"21";"0";"1016";"0";"0";""
Bari;12/4/2023;"14";"8";"19";"6";"63";"20";"10";"17";"0";"1011";"0";"0";""
Bari;13/4/2023;"17";"10";"23";"10";"69";"19";"13";"24";"0";"1005";"0";"0";""
Bari;14/4/2023;"14";"11";"17";"4";"51";"20";"26";"41";"0";"1006";"0";"0";""
Bari;15/4/2023;"14";"9";"19";"6";"63";"20";"14";"28";"0";"1009";"0";"0";"pioggia "
Bari;16/4/2023;"12";"9";"16";"10";"86";"19";"8";"18";"0";"1006";"0";"0";"pioggia "
Bari;17/4/2023;"12";"9";"13";"11";"96";"14";"7";"15";"0";"1008";"0";"0";"pioggia "
Bari;18/4/2023;"13";"7";"17";"10";"84";"20";"8";"15";"0";"1011";"0";"0";""
Bari;19/4/2023;"14";"10";"18";"11";"82";"20";"10";"17";"0";"1014";"0";"0";""
Bari;20/4/2023;"14";"9";"19";"11";"80";"19";"13";"28";"0";"1012";"0";"0";"pioggia "
Bari;21/4/2023;"13";"8";"18";"11";"85";"17";"8";"13";"0";"1013";"0";"0";""
Bari;22/4/2023;"15";"9";"19";"10";"75";"20";"10";"18";"0";"1014";"0";"0";""
Bari;23/4/2023;"17";"8";"22";"10";"66";"19";"11";"18";"0";"1014";"0";"0";""
Bari;24/4/2023;"16";"11";"22";"11";"73";"17";"10";"18";"0";"1010";"0";"0";"pioggia "
Bari;25/4/2023;"16";"9";"20";"9";"66";"21";"10";"28";"0";"1008";"0";"0";""
Bari;26/4/2023;"15";"10";"18";"9";"69";"21";"19";"30";"0";"1012";"0";"0";"pioggia "
Bari;27/4/2023;"14";"9";"18";"5";"59";"19";"10";"13";"0";"1018";"0";"0";""
Bari;28/4/2023;"15";"6";"20";"6";"56";"21";"11";"21";"0";"1019";"0";"0";""
Bari;29/4/2023;"16";"11";"21";"8";"60";"18";"10";"15";"0";"1015";"0";"0";"pioggia "
Bari;30/4/2023;"15";"13";"18";"13";"89";"18";"6";"11";"0";"1014";"0";"0";"pioggia "
