LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/9/2021;"25";"18";"28";"19";"72";"19";"15";"26";"0";"1017";"0";"0";""
Lecce;2/9/2021;"24";"19";"28";"16";"66";"18";"20";"30";"0";"1019";"0";"0";""
Lecce;3/9/2021;"23";"18";"28";"17";"70";"23";"12";"18";"0";"1018";"0";"0";""
Lecce;4/9/2021;"23";"18";"27";"18";"76";"19";"6";"15";"0";"1015";"0";"0";""
Lecce;5/9/2021;"23";"19";"27";"19";"78";"22";"10";"18";"0";"1014";"0";"0";""
Lecce;6/9/2021;"23";"18";"28";"19";"80";"23";"7";"17";"0";"1017";"0";"0";""
Lecce;7/9/2021;"24";"18";"27";"17";"68";"19";"10";"17";"0";"1018";"0";"0";"pioggia temporale "
Lecce;8/9/2021;"22";"18";"27";"17";"75";"19";"8";"17";"0";"1017";"0";"0";"pioggia temporale "
Lecce;9/9/2021;"21";"17";"25";"17";"81";"20";"7";"17";"0";"1016";"0";"0";"pioggia temporale "
Lecce;10/9/2021;"22";"15";"27";"18";"80";"21";"6";"13";"0";"1017";"0";"0";""
Lecce;11/9/2021;"22";"17";"25";"18";"79";"21";"7";"11";"0";"1015";"0";"0";""
Lecce;12/9/2021;"20";"18";"24";"19";"94";"16";"8";"15";"0";"1014";"0";"0";"pioggia temporale "
Lecce;13/9/2021;"22";"18";"28";"20";"92";"16";"11";"22";"0";"1014";"0";"0";""
Lecce;14/9/2021;"23";"17";"29";"19";"79";"14";"10";"18";"0";"1016";"0";"0";""
Lecce;15/9/2021;"22";"16";"28";"18";"80";"17";"6";"11";"0";"1018";"0";"0";""
Lecce;16/9/2021;"24";"19";"31";"18";"73";"17";"6";"13";"0";"1018";"0";"0";""
Lecce;17/9/2021;"25";"21";"30";"23";"87";"18";"9";"15";"0";"1014";"0";"0";""
Lecce;18/9/2021;"25";"23";"29";"22";"86";"17";"9";"13";"0";"1012";"0";"0";""
Lecce;19/9/2021;"26";"20";"31";"20";"74";"19";"7";"13";"0";"1013";"0";"0";""
Lecce;20/9/2021;"24";"20";"30";"21";"84";"19";"10";"24";"0";"1013";"0";"0";""
Lecce;21/9/2021;"24";"21";"28";"18";"76";"20";"10";"18";"0";"1018";"0";"0";""
Lecce;22/9/2021;"22";"18";"25";"15";"66";"19";"23";"33";"0";"1019";"0";"0";""
Lecce;23/9/2021;"19";"13";"22";"11";"62";"19";"18";"30";"0";"1019";"0";"0";""
Lecce;24/9/2021;"18";"10";"25";"13";"77";"20";"6";"15";"0";"1019";"0";"0";""
Lecce;25/9/2021;"20";"13";"27";"14";"74";"20";"7";"15";"0";"1021";"0";"0";""
Lecce;26/9/2021;"21";"13";"27";"16";"76";"21";"7";"15";"0";"1020";"0";"0";""
Lecce;27/9/2021;"24";"17";"30";"20";"83";"21";"9";"17";"0";"1017";"0";"0";"pioggia "
Lecce;28/9/2021;"23";"20";"27";"21";"89";"21";"13";"26";"0";"1015";"0";"0";"pioggia "
Lecce;29/9/2021;"22";"18";"28";"19";"87";"19";"8";"15";"0";"1016";"0";"0";""
Lecce;30/9/2021;"20";"15";"27";"17";"86";"15";"6";"18";"0";"1018";"0";"0";"pioggia temporale nebbia "
