LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Lecce;1/2/2025;"10";"5";"15";"8";"89";"11";"0";"0";"0";"1025";"0";"0";"nebbia "
Lecce;2/2/2025;"11";"6";"14";"9";"93";"7";"0";"0";"0";"1018";"0";"0";"pioggia temporale nebbia "
Lecce;3/2/2025;"12";"8";"17";"10";"89";"13";"0";"0";"0";"1016";"0";"0";"pioggia nebbia "
Lecce;4/2/2025;"10";"6";"14";"7";"84";"17";"0";"0";"0";"1021";"0";"0";""
Lecce;5/2/2025;"8";"4";"13";"4";"78";"21";"0";"0";"0";"1027";"0";"0";""
Lecce;6/2/2025;"9";"5";"14";"5";"78";"20";"0";"0";"0";"1028";"0";"0";""
Lecce;7/2/2025;"10";"6";"14";"6";"80";"19";"0";"0";"0";"1029";"0";"0";"pioggia "
Lecce;8/2/2025;"9";"4";"14";"5";"79";"21";"0";"0";"0";"1029";"0";"0";""
Lecce;9/2/2025;"7";"3";"12";"4";"83";"19";"0";"0";"0";"1027";"0";"0";""
Lecce;10/2/2025;"7";"1";"14";"4";"84";"14";"0";"0";"0";"1025";"0";"0";"nebbia "
Lecce;11/2/2025;"9";"4";"15";"6";"83";"13";"0";"0";"0";"1025";"0";"0";""
Lecce;12/2/2025;"11";"6";"15";"8";"84";"16";"0";"0";"0";"1024";"0";"0";""
Lecce;13/2/2025;"11";"9";"14";"10";"95";"9";"0";"0";"0";"1020";"0";"0";"pioggia "
Lecce;14/2/2025;"12";"9";"16";"10";"87";"12";"0";"0";"0";"1014";"0";"0";""
Lecce;15/2/2025;"13";"11";"19";"10";"86";"15";"3";"33";"0";"1010";"0";"0";"pioggia temporale "
Lecce;16/2/2025;"11";"7";"14";"9";"89";"15";"0";"0";"0";"1011";"0";"0";"pioggia nebbia "
Lecce;17/2/2025;"10";"7";"14";"8";"88";"17";"0";"0";"0";"1014";"0";"0";"pioggia "
Lecce;18/2/2025;"10";"6";"13";"6";"81";"19";"0";"0";"0";"1019";"0";"0";""
Lecce;19/2/2025;"8";"4";"12";"5";"81";"20";"0";"0";"0";"1024";"0";"0";"pioggia "
Lecce;20/2/2025;"7";"2";"11";"3";"79";"19";"0";"0";"0";"1027";"0";"0";""
Lecce;21/2/2025;"8";"3";"13";"4";"78";"20";"0";"0";"0";"1029";"0";"0";""
Lecce;22/2/2025;"7";"-1";"14";"3";"74";"16";"0";"0";"0";"1029";"0";"0";""
Lecce;23/2/2025;"10";"4";"16";"5";"74";"19";"0";"0";"0";"1030";"0";"0";""
Lecce;24/2/2025;"12";"8";"15";"8";"83";"15";"0";"0";"0";"1028";"0";"0";""
Lecce;25/2/2025;"13";"10";"16";"10";"86";"12";"0";"0";"0";"1023";"0";"0";"pioggia "
Lecce;26/2/2025;"14";"10";"16";"12";"88";"19";"0";"0";"0";"1018";"0";"0";""
Lecce;27/2/2025;"13";"11";"14";"11";"90";"16";"1";"31";"0";"1015";"0";"0";"pioggia "
Lecce;28/2/2025;"12";"7";"16";"8";"80";"20";"0";"0";"0";"1019";"0";"0";""
