LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Bari;1/12/2023;"17";"14";"20";"10";"65";"21";"10";"21";"0";"1008";"0";"0";""
Bari;2/12/2023;"17";"13";"22";"10";"63";"17";"14";"30";"0";"1005";"0";"0";""
Bari;3/12/2023;"12";"9";"15";"6";"65";"21";"14";"24";"0";"1015";"0";"0";"pioggia "
Bari;4/12/2023;"9";"6";"12";"5";"77";"19";"9";"17";"0";"1020";"0";"0";""
Bari;5/12/2023;"12";"8";"16";"7";"72";"19";"9";"15";"0";"1012";"0";"0";"pioggia "
Bari;6/12/2023;"11";"8";"13";"7";"79";"20";"12";"18";"0";"1010";"0";"0";""
Bari;7/12/2023;"9";"5";"13";"5";"75";"19";"15";"22";"0";"1015";"0";"0";"pioggia temporale "
Bari;8/12/2023;"8";"4";"12";"4";"77";"21";"10";"17";"0";"1016";"0";"0";""
Bari;9/12/2023;"8";"4";"13";"4";"78";"18";"9";"13";"0";"1016";"0";"0";""
Bari;10/12/2023;"10";"6";"13";"7";"84";"14";"13";"24";"0";"1013";"0";"0";"pioggia "
Bari;11/12/2023;"10";"6";"15";"7";"83";"19";"8";"13";"0";"1016";"0";"0";""
Bari;12/12/2023;"13";"8";"20";"10";"82";"20";"8";"15";"0";"1014";"0";"0";""
Bari;13/12/2023;"16";"13";"20";"10";"69";"20";"13";"24";"0";"1007";"0";"0";""
Bari;14/12/2023;"12";"10";"14";"10";"85";"16";"11";"18";"0";"1009";"0";"0";"pioggia "
Bari;15/12/2023;"13";"10";"15";"6";"64";"18";"16";"24";"0";"1018";"0";"0";"pioggia "
Bari;16/12/2023;"11";"10";"12";"2";"54";"20";"20";"28";"0";"1026";"0";"0";""
Bari;17/12/2023;"9";"5";"12";"2";"64";"19";"11";"17";"0";"1035";"0";"0";""
Bari;18/12/2023;"8";"4";"14";"4";"76";"19";"12";"17";"0";"1033";"0";"0";""
Bari;19/12/2023;"8";"2";"15";"4";"77";"21";"8";"13";"0";"1025";"0";"0";""
Bari;20/12/2023;"9";"4";"17";"6";"83";"19";"9";"15";"0";"1013";"0";"0";""
Bari;21/12/2023;"10";"5";"15";"7";"82";"21";"11";"15";"0";"1009";"0";"0";""
Bari;22/12/2023;"12";"5";"19";"5";"64";"21";"11";"22";"0";"1003";"0";"0";""
Bari;23/12/2023;"14";"6";"21";"5";"57";"19";"14";"24";"0";"1009";"0";"0";""
Bari;24/12/2023;"11";"6";"20";"6";"73";"19";"7";"13";"0";"1015";"0";"0";""
Bari;25/12/2023;"9";"5";"16";"6";"83";"19";"8";"13";"0";"1019";"0";"0";""
Bari;26/12/2023;"9";"4";"15";"6";"84";"19";"8";"15";"0";"1020";"0";"0";""
Bari;27/12/2023;"9";"5";"15";"7";"87";"18";"9";"13";"0";"1025";"0";"0";""
Bari;28/12/2023;"9";"5";"15";"7";"88";"19";"8";"15";"0";"1027";"0";"0";""
Bari;29/12/2023;"10";"6";"15";"6";"78";"20";"9";"15";"0";"1024";"0";"0";""
Bari;30/12/2023;"9";"5";"15";"6";"84";"20";"7";"13";"0";"1021";"0";"0";""
Bari;31/12/2023;"10";"4";"17";"7";"83";"18";"9";"18";"0";"1019";"0";"0";""
